,measure_number,beat_number,pid1263b-13,pid610003b-17,pid9048b-27,pid9049b-13,pid9050b-15,pid9054b-15,pid9055b-13,pid9058b-13,pid9059b-17,pid9060b-11,pid9061b-10,pid9062b-16,pid9063b-19,pid9066b-13,pid9069-13,pid9070b-25,pid9072b-17,pid9073b-19,pid9074g-13,pid9075b-13,pid9085-06,pid9094b-18,pid9097-03,pid9099b-19,pid9104b-13,pid9111b-15,pid9112-12,pid9118b-19,pid9137-20,pid9139b-15,pid9153b-15,pid9166e-16,pid9170b-15,pid9174b-13,pid9192b-15
63,22,0,24.184898,23.544898,24.704898,20.804898,23.024898,20.364898,28.764898,20.244898000000003,22.424898000000002,22.724898,24.084898000000003,24.384898,25.304898,26.104898000000002,25.404898,25.184898,24.644898,22.764898000000002,28.124897999999998,20.497449,25.764898000000002,23.464898,25.324898,27.604898,26.024898,28.024897999999997,18.844898,26.064898,18.684898,24.344898,23.724898,22.924898000000002,25.604898000000002,21.944898000000002,24.284898000000002
64,22,1,24.475147,23.875147,24.975147,21.035147,23.335147,20.615147,29.075146999999998,20.475147,22.675147,23.015147,24.375147,24.675147,25.595147,26.395146999999998,25.775147,25.515147,24.935147,23.055147,28.415146999999997,20.702574,26.095147,23.715147,25.535147,27.915146999999997,26.365441999999998,28.415146999999997,19.092574,26.355147,18.955147,24.635147,24.035147,23.215147,25.935147,22.175147,24.495147
65,22,2,24.880862,24.280862,25.300862,21.360862,23.760862,20.920862,29.500861999999998,20.860862,23.040862,23.380862,24.740862,25.260862,25.960862,26.760862,26.140862,25.900862,25.300862,23.480862,28.780862,21.040862,26.460862,24.020862,25.880862,28.320861999999998,26.800862,28.860862,19.380862,26.740862,19.275431,25.020862,24.440862,23.560862,26.300862,22.540862,24.840861999999998
66,23,0,25.288526,24.708526000000003,25.608526,21.668526,24.188526,21.199263000000002,29.828526,21.348526,23.348526,23.708526000000003,25.048526000000003,25.568526000000002,26.348526,27.128526,26.548526000000003,26.268526,25.648526,23.908526000000002,29.148526,21.408526000000002,26.828526,24.368526,26.188526,28.688526,27.188526,29.348526,19.708526000000003,27.148526,19.508526,25.388526000000002,24.828526,24.007051999999998,26.648526,22.808526,25.168526
67,23,1,25.675816,25.141633,25.973878,22.021632999999998,24.621633,21.495816,30.221633,21.775816,23.721632999999997,24.081633,25.501632999999998,26.001632999999998,26.701633,27.581633,27.021633,26.721633,26.001632999999998,24.321633,29.661633000000002,21.805816,27.241633,24.821633,26.521633,29.121633000000003,27.701633,29.821633000000002,20.015816,27.615816,19.761633,25.781633,25.221632999999997,24.501632999999998,27.081633,23.095816,25.621633
68,23,2,25.954785,25.454785,26.254785,22.274785,24.934785,21.754785000000002,30.494784999999997,22.034785,24.034785,24.334785,25.814785,26.314784999999997,26.954784999999998,27.794784999999997,27.334784999999997,26.974784999999997,26.294784999999997,24.674785,29.974784999999997,22.094785,27.574785,25.174785,26.794784999999997,29.354784999999996,27.994784999999997,30.194784999999996,20.274785,27.854784999999996,20.054785,26.114785,25.494785,24.754785000000002,27.414785,23.334785,26.014785
69,24,0,26.394218,25.912109,26.752109,22.652109,25.352109,22.052108999999998,31.172109000000003,22.292109,24.374218,24.652109,26.192109,26.652109000000003,27.292109000000004,28.212109,27.772109000000004,27.352109000000002,26.732109,25.092109,30.492109000000003,22.472109,27.932109000000004,25.512109,27.452109000000004,29.812109000000003,28.352109000000002,30.692109000000002,20.552108999999998,28.212109,20.352109,26.472109000000003,25.812109,25.112109,27.772109000000004,23.532109,26.314218
70,24,1,26.748163,26.208163,27.128163,22.968163,25.688163,22.368163,31.768163,22.579082,24.728163000000002,24.948163,26.488163,27.088163,27.628163,28.548163,28.108163,27.688163,27.068163000000002,25.368163,30.988163,22.808163,28.268163,25.708163,27.848163,30.108163,28.828163,31.028163,20.819082,28.579082,20.548163,26.788163,26.119082000000002,25.428163,28.108163,23.788163,26.708163
71,24,2,27.102268,26.542268,27.502268,23.322267999999998,26.022268,22.742268,32.162268,22.902268,25.102268,25.262268,26.842268,27.482267999999998,27.942268,28.856134,28.462267999999998,28.062268,27.442268,25.722268,31.362268,23.082268,28.622268,26.022268,28.242268,30.462267999999998,29.202268,31.402268,21.082268,28.942268,20.822267999999998,27.122268,26.422268,25.762268,28.462267999999998,24.122268,27.042268
72,25,0,27.453787,26.953787,27.873787,23.733787,26.393787,23.113787,33.012721,23.193787,25.553787,25.613787,27.213787,27.865146999999997,28.313786999999998,29.213787,28.837574,28.433787,27.993787,26.073787,31.773787,23.413787,28.993787,26.393787,28.673787,31.013787,29.657574,31.877574,21.373787,29.293787,21.033787,27.493787,26.877574,26.213787,28.833787,24.433787,27.393787
73,25,1,27.848526,27.348526,28.208526000000003,24.009789,26.769263,23.388526000000002,33.548526,23.449509,25.868526,25.949632,27.608526,28.308526,28.708526000000003,29.568526000000002,29.248526000000002,28.748526000000002,28.388526000000002,26.468526,32.088526,23.748526000000002,29.388526000000002,26.768526,29.168526,31.408526000000002,30.108526,32.288526,21.657902,29.628526,21.368526,27.849263,27.288526,26.588526,29.228526000000002,24.788526,27.748526000000002
74,25,2,28.170384999999996,27.650384999999996,28.550385,24.290385,27.150384999999996,23.610385,33.850384999999996,23.750385,26.150385,26.270384999999997,27.910384999999998,28.590384999999998,29.010385,29.890385,29.630384999999997,29.110384999999997,28.690385,26.810384999999997,32.410385,24.010385,29.750384999999998,27.050385,29.530385,31.770384999999997,30.410384999999998,32.610385,21.790385,29.970384999999997,21.550385000000002,28.170384999999996,27.610384999999997,26.950384999999997,29.590384999999998,25.090385,28.130384999999997
75,26,0,28.535465000000002,27.995465000000003,28.875465000000002,24.555464999999998,27.475465000000003,23.935465,34.275465000000004,24.035465,26.455465000000004,26.555465,28.235465,28.915465,29.335465000000003,30.235465,30.055465,29.475465000000003,29.015465000000003,27.135465000000003,32.755465,24.291822,30.115465000000004,27.375465000000002,29.855465000000002,32.115465,30.755465,33.115465,22.115465,30.255465,21.875465,28.535465000000002,27.935465,27.271821999999997,29.955465000000004,25.415465,28.435465
76,26,1,28.808298999999998,28.328298999999998,29.148298999999998,24.788299,27.788299,24.208299,34.644898,24.268299,26.708299,26.828298999999998,28.508298999999997,29.288299,29.648298999999998,30.528299,30.406599,29.788299,29.288299,27.468299,33.048299,24.508298999999997,30.488298999999998,27.628299,30.128299,32.388298999999996,31.148298999999998,33.488299,22.408299,30.548299,22.148298999999998,28.848299,28.208299,27.508298999999997,30.328298999999998,25.648298999999998,28.708299
77,26,2,29.219819,28.699819,29.459819,25.039819,28.159819,24.499819,35.039819,24.613273,27.059819,27.199819,28.879819,29.819819,30.019819000000002,30.899819,30.819819,30.159819,29.659819,27.839819,33.419819,24.859819,30.859819,27.894909000000002,30.439819,32.799819,31.519819000000002,33.859819,22.659819,30.919819,22.394909,29.259819,28.539819,27.879819,30.679819000000002,25.999819,29.039819
78,27,0,29.639093,29.079093,29.839093,25.359092999999998,28.519092999999998,24.799093,35.274546,24.899093,27.419093,27.519092999999998,29.199092999999998,30.179092999999998,30.339093,31.219093,31.197278999999998,30.579093,29.979093,28.179092999999998,33.819093,25.159093,31.199092999999998,28.199092999999998,30.739093,33.179093,31.859092999999998,34.199093,22.979093,31.308186,22.639093,29.579093,28.859092999999998,28.319093,31.039092999999998,26.279093,29.359092999999998
79,27,1,30.048662,29.468662,30.149331,25.688662,28.928662,25.128662,35.688662,25.208662,27.769554,27.888662,29.628662,30.608662,30.748662,31.647323999999998,31.648661999999998,30.908662,30.348662,28.588662,34.328662,25.568662,31.568662,28.488661999999998,31.048662,33.547323999999996,32.408662,34.668662,23.228662,31.748662,22.968662,30.008662,29.168662,28.728662,31.408662,26.648661999999998,29.788662
80,27,2,30.307937,29.807937,30.467937,25.947937,29.247937,25.387937,36.08381,25.507937,28.067937,28.187936999999998,29.947937,30.947937,31.047937,31.949704999999998,31.987937,31.287937,30.627937,28.907937,34.607937,25.847936999999998,31.927937,28.807937,31.307937,33.867937,32.747937,35.027937,23.487937,32.067937,23.207937,30.367937,29.487937,29.067937,31.747937,26.827937,30.167937
81,28,0,30.741406,30.101406,30.741406,26.201406,29.561405999999998,25.661406,36.481406,25.761406,28.361406,28.501406,30.261406,31.281406,31.361406,32.261406,32.321406,31.621406,30.941406,29.221405999999998,35.001406,26.061405999999998,32.241406,28.981406,31.581406,34.161406,33.061406,35.441406,23.661406,32.301406,23.441406,30.661406,29.795703000000003,29.361406,32.081406,27.041406,30.421406
82,28,1,31.111837,30.475509999999996,31.075509999999998,26.495509999999996,29.935509999999997,25.99551,36.83551,26.01551,28.71551,28.815509999999996,30.615509999999997,31.575509999999998,31.71551,32.61551,32.69551,31.935509999999997,31.275509999999997,29.575509999999998,35.355509999999995,26.415509999999998,32.59551,29.275509999999997,31.935509999999997,34.51551,33.501020000000004,35.815509999999996,23.911837,32.61551,23.695510000000002,31.01551,30.115509999999997,29.67551,32.43551,27.275509999999997,30.775509999999997
83,28,2,31.4122,30.8322,31.3922,26.8322,30.2722,26.2922,37.3122,26.3122,29.0922,29.0922,30.9522,31.9522,32.0722,32.9522,33.0522,32.2722,31.6122,29.9122,35.7122,26.7722,32.9322,29.5522,32.2922,34.936599,33.9122,36.314399,24.2122,32.9522,23.9722,31.3522,30.4122,29.9722,32.7722,27.5722,31.0922
84,29,0,31.853378999999997,31.213378999999996,31.933379,27.213378999999996,30.673378999999997,26.611689000000002,37.833379,26.653378999999997,29.533378999999996,29.413379,31.393379,32.333379,32.453379,33.293378999999995,33.453379,32.633379,32.051689,30.313378999999998,36.053379,27.193378999999997,33.373379,29.971689,32.653379,35.493379,34.473379,37.033379,24.541689,33.393378999999996,24.353379,31.793378999999998,30.873378999999996,30.373378999999996,33.213378999999996,27.853378999999997,31.533378999999996
85,29,1,32.306121999999995,31.826121999999998,32.566122,27.826121999999998,31.286122,26.966122,38.606122,27.086121999999996,30.086121999999996,29.926121999999996,32.026121999999994,32.826122,33.006122,33.686122,33.866122,33.046122,32.626121999999995,30.906121999999996,36.486121999999995,27.726121999999997,33.946121999999995,30.488061,33.286122,36.126121999999995,35.206122,37.806121999999995,25.066122,33.906121999999996,24.846122,32.366122,31.366121999999997,30.866121999999997,33.826122,28.306122,32.122245
86,29,2,32.667677000000005,32.293741,33.053740999999995,28.293740999999997,31.773740999999998,27.253740999999998,39.317483,27.553741,30.573741,30.413740999999998,32.513740999999996,33.271246999999995,33.473741,33.960374,34.353741,33.493741,33.353741,31.413740999999998,37.133741,28.213741,34.433741,30.853740999999996,33.873740999999995,37.693740999999996,36.253741,38.293741,25.693741,34.413740999999995,25.293741,32.913740999999995,31.893741,31.353740999999996,34.273740999999994,29.713741,33.213741
87,30,0,33.101361,32.781361,33.53568,28.601360999999997,32.261361,27.501361,40.001360999999996,27.822840000000003,31.061360999999998,30.880453999999997,33.001360999999996,33.681360999999995,33.701361,34.361360999999995,34.661361,33.741361,33.881361,31.941360999999997,37.71784,28.541361,34.921361,31.281360999999997,34.501360999999996,38.241361,36.801361,39.341361,26.160454,34.921361,25.541361,33.401361,32.381361,31.661361,34.761361,30.261360999999997,33.801361
88,30,1,33.467075,33.247075,33.887075,28.947075,32.707075,27.847075,40.447075,28.107075,31.469025,31.207075,33.367075,34.067075,34.087075,34.767075,35.047075,34.067075,34.189269,32.307075,38.067075,28.867075,35.287075,31.707075,34.867075,38.707075,37.327075,39.827075,26.449025,35.327075,25.767075,33.687075,32.787075,31.969025,35.127075,30.707075,34.247075
89,30,2,33.836644,33.756644,34.256644,29.356644,33.196644,28.198881,41.016644,28.432215000000003,31.916644,31.756644,33.796644,34.496644,34.513321999999995,35.192215000000004,35.476644,34.476644,34.556644,32.796644,38.536644,29.196644,35.716644,32.045548,35.273322,39.176644,37.756644,40.516644,26.812215000000002,35.683322,26.076644,34.136644,33.173322,32.336644,35.556644,31.273321999999997,34.776644
90,31,0,34.170227000000004,34.050227,34.630227000000005,29.830227,33.510227,28.510227,41.410227,28.690227,32.290227,32.150227,34.170227000000004,34.810227000000005,34.850227000000004,35.530227000000004,35.930227,34.870227,34.910227,33.170227000000004,38.930227,29.470227,36.070227,32.290227,35.570227,39.630227000000005,38.170227000000004,40.890227,27.090227000000002,36.030227000000004,26.416742,34.510227,33.450227000000005,32.670227000000004,35.910227,31.630227,35.170227000000004
91,31,1,34.522268,34.482268,34.942268,29.922268,33.922268,28.802267999999998,41.842268,29.062268,32.562267999999996,32.502268,34.522268,35.162268,35.202268,35.882267999999996,36.262268,35.222268,35.262268,33.522268,39.322268,29.762268,36.402268,32.622268,35.886134000000006,40.022268,38.622268,41.422268,27.402268,36.322268,26.642267999999998,34.862268,33.802268,32.982268,36.262268,31.982267999999998,35.522268
92,31,2,34.858957000000004,34.858957000000004,35.258957,30.178957,34.298957,29.078957,42.232698,29.338957,32.898957,32.778957,34.858957000000004,35.638957,35.538957,36.278957,36.645828,35.558957,35.538957,33.898957,39.658957,30.107914,36.718957,32.898957,36.218957,40.418957,38.987914,41.898957,27.658957,36.638957,26.938957000000002,35.218957,34.158957,33.338957,36.558957,32.336871,35.967914
93,32,0,35.287256,35.267256,35.607256,30.518628000000003,34.687256,29.478628000000004,42.707256,29.607256,33.267256,33.327256,35.207256,36.027256,35.947256,36.595752000000005,37.218628,35.958628000000004,35.887256,34.287256,40.027256,30.439314000000003,37.147256,33.247256,36.567256,40.887256,39.527256,42.567256,28.037157,37.007256,27.407256,35.627256,34.567256,33.687256,36.987256,32.687256,36.327256
94,32,1,35.594921,35.574921,35.914921,30.674921,35.014921,29.654921,43.014921,29.914921000000003,33.554921,33.614921,35.514921,36.334921,36.254921,36.874921,37.474921,36.254921,36.194921,34.594921,40.354921000000004,30.634921000000002,37.454921,33.454921,36.754921,41.194921,39.894921000000004,42.874921,28.254921000000003,37.294921,27.627487,35.934921,34.854921000000004,34.014921,37.294921,32.974921,36.614921
95,32,2,36.02449,36.06449,36.324490000000004,31.064490000000003,35.498979999999996,30.004490000000004,43.44449,30.264490000000002,33.98449,34.04449,35.94449,36.86449,36.62449,37.34449,37.924490000000006,36.70449,36.58449,35.07898,40.80449,31.044490000000003,37.808163,33.88449,37.144490000000005,41.62449,40.34449,43.34449,28.498590000000004,37.784490000000005,27.82449,36.36449,35.247245,34.44449,37.66449,33.361497,37.06449
96,33,0,36.412471999999994,36.532472,36.692471999999995,31.392471999999998,35.952472,30.312471999999996,43.772472,30.552471999999998,34.352472,34.392472,36.312472,37.232471999999994,36.992472,37.710824,38.292472,37.072472,36.972471999999996,35.532472,41.192471999999995,31.392471999999998,38.172472,34.252472,37.432472,42.032472,40.872471999999995,43.992472,28.752471999999997,38.192471999999995,28.132471999999996,36.812472,35.592471999999994,34.752472,38.032472,33.692471999999995,37.372471999999995
97,33,1,36.858345,37.058345,37.318345,31.938345,36.458345,30.698345,44.218345,30.958345,34.858345,34.818345,36.758345,37.738345,37.438345,38.098345,38.718345,37.498345,37.438345,36.018345000000004,41.758345,31.798345,38.618345,34.678345,37.958345,42.578345,41.598345,44.578345,29.178345,38.706689000000004,28.538345,37.358345,36.098345,35.198345,38.458345,34.138345,37.938345
98,33,2,37.292562,37.512562,37.752562,32.320427,36.972561999999996,31.052561999999998,44.592562,31.279173999999998,35.572562,35.204187,37.192562,38.161281,37.892562,38.512562,39.152561999999996,37.818512,37.952562,36.492562,42.212562,32.180640999999994,38.994729,35.110512,38.392562,43.312562,42.052562,45.012562,29.437521000000004,39.272562,28.970256,37.932562,36.832562,35.632562,38.722505,34.692562,38.532562
99,34,0,37.696327000000004,38.083163,38.216327,32.696327000000004,37.516327000000004,31.256327000000002,44.996327,31.545441999999998,35.996327,35.596327,37.616327000000005,38.576327,38.336327000000004,38.776327,39.576327,38.176327,38.582653,37.056327,42.636327,32.476327000000005,39.216327,35.336327000000004,39.136327,44.236327,42.956327,45.776327,29.816327,39.796327000000005,29.147265,38.463163,37.256327,36.062653000000005,39.056327,35.342653000000006,39.156327000000005
100,34,1,37.984626,38.464626,38.604626,33.084626,37.864626,31.544626,45.344626,31.864626,36.344626,35.884626000000004,37.964626,38.944626,38.744626000000004,39.124626,39.904626,38.604626,38.924626,37.404626,43.004626,32.744626000000004,39.564626000000004,35.627313,39.444626,44.604626,43.344626,46.164626,30.064626,40.107313,29.444626,38.804626,37.604626,36.424626,39.424626,35.704626,39.504626
101,34,2,38.35034,38.85034,39.03034,33.43034,38.270340000000004,31.830170000000003,45.730340000000005,32.21017,36.75034,36.37034,38.33034,39.410340000000005,39.130340000000004,39.49034,40.29034,38.97034,39.230340000000005,37.79034,43.39034,33.07034,39.950340000000004,35.93034,39.93034,45.050340000000006,43.810340000000004,46.65034,30.390340000000002,40.43034,29.710340000000002,39.21034,37.97034,36.85034,39.79034,36.090340000000005,39.99034
102,35,0,38.73542,39.19542,39.43542,33.71542,38.63542,32.11542,46.07542,32.51542,37.11542,36.79542,38.65542,39.79542,39.47542,39.89542,40.67542,39.35542,39.53542,38.15542,43.75542,33.37542,40.275420000000004,36.25542,40.25542,45.455420000000004,44.19542,47.020839,30.71542,40.81542,30.015420000000002,39.595420000000004,38.37542,37.33542,40.11542,36.37542,40.39542
103,35,1,39.025669,39.565669,39.725669,33.985669,38.985669,32.393917,46.365669,32.785669,37.405669,37.085669,38.945669,40.145669,39.805669,40.205669,41.065669,39.725669,39.845669,38.525669,44.125669,33.647834,40.585669,36.461890000000004,40.565669,45.725669,44.567834000000005,47.405669,30.945669,41.005945000000004,30.265669,39.885669,38.665669,37.625669,40.425669,36.645669,40.665669
104,35,2,39.502993,39.942993,40.122993,34.322993,39.362992999999996,32.702993,46.702993,33.046496999999995,37.822993,37.482993,39.322993,40.582993,40.202993,40.582993,41.482993,40.082993,40.142993,38.882993,44.482993,34.002993,40.962993,36.762993,40.962993,46.162993,44.962993,47.922993,31.242993,41.362992999999996,30.582993,40.262993,39.102993,38.022993,40.802993,37.002993,41.102993
105,36,0,39.769518,40.268073,40.468073,34.589358000000004,39.688072999999996,32.969518,47.028073,33.349036,38.129036,37.849036,39.648073,40.948073,40.529036,40.948073,41.908073,40.448073,40.448073,39.188072999999996,44.828072999999996,34.299518,41.288073,37.059036,41.288073,46.528073,45.348073,48.288073,31.528073,41.688072999999996,30.908072999999998,40.628073,39.468073,38.468073,41.128073,37.269518,41.488073
106,36,1,40.053787,40.633787,40.853787,34.913787,40.013787,33.261893,47.273787,33.633787,38.473787,38.113787,40.013787,41.313787,40.913787,41.313787,42.273787,40.853787,40.773787,39.513787,45.233787,34.573787,41.633787,37.261893,41.573787,46.833787,45.713786999999996,48.653787,31.773787,41.981893,31.077928999999997,40.973787,39.773787,38.793787,41.473787,37.537929,41.753787
107,36,2,40.532222,41.111111,41.311111,35.332221999999994,40.551111,33.591111,47.631111,34.000556,38.916667,38.491111,40.391110999999995,41.851110999999996,41.291111,41.651111,42.693333,41.255556,41.111111,40.031110999999996,45.731111,34.951111,42.011111,37.611111,41.971111,47.232222,46.173333,49.131111,32.070221999999994,42.291111,31.431110999999998,41.431111,40.151111,39.171110999999996,41.851110999999996,37.891110999999995,42.131111
108,37,0,40.940045,41.540045,41.720045,35.740045,40.960045,33.913348,47.912511,34.193348,39.400045,38.853348,40.780045,42.240045,41.660045000000004,42.040045,43.195023,41.720045,41.480045000000004,40.460045,46.200045,35.312511,42.373348,37.900015,42.360045,47.640045,46.600045,49.520045,32.360015000000004,42.680045,31.820045,41.840045,40.540045,39.540045,42.213347999999996,38.180045,42.475023
109,37,1,41.450884,42.130884,42.270884,36.310884,41.550884,34.310884,48.350884,34.610884000000006,39.990884,39.330884000000005,41.290884000000005,42.750884,42.190884000000004,42.390884,43.670884,42.170884,41.990884,41.030884,46.730884,35.730884,42.810884,38.390884,42.970884000000005,48.230884,47.350884,50.070884,32.670884,43.190884000000004,32.210884,42.350884,41.050884,40.010884000000004,42.650884000000005,38.690884000000004,42.970884000000005
110,37,2,41.835374,42.515374,42.655374,36.815374,41.935373999999996,34.690597,48.735374,34.915374,40.375374,39.726122,41.675374,43.075374,42.575374,42.755373999999996,44.055374,42.555374,42.375374,41.415374,47.115373999999996,36.075374,43.175374,38.775374,43.355374,48.675374,47.735374,50.475374,32.995374,43.575374,32.595374,42.735374,41.435373999999996,40.395374,42.995374,39.095374,43.355374
111,38,0,42.281678,43.141678000000006,43.401678000000004,37.121678,42.521678,34.800336,49.001678000000005,35.19292,41.001678000000005,40.121678,41.981678,43.381678,42.941678,43.061678,44.421678,42.961678000000006,42.981678,41.981678,47.601678,36.381678,43.481678,39.161678,43.961678000000006,49.701678,48.821678000000006,51.061678,33.301678,44.221678000000004,32.881678,43.221678000000004,41.981678,40.701678,43.301678,39.761678,43.881678
112,38,1,42.664807,43.524807,43.884807,37.504807,42.924807,35.084807,49.384807,35.504807,41.424807,40.744807,42.364807,44.044807,43.339615,43.484807,44.884807,43.384807,43.384807,42.404807,48.079615000000004,36.644807,43.919615,39.544807,44.324807,50.209229,49.304807000000004,51.524807,33.569134999999996,44.568269,33.204807,43.664807,42.364807,41.099615,43.759615000000004,40.264807,44.284807
113,38,2,43.001497,44.021497,44.381496999999996,37.841497,43.401497,35.413832,49.761497,35.805748,41.861497,41.161497,42.701496999999996,44.441497,43.701496999999996,43.861497,45.321496999999994,43.781496999999995,43.721497,42.861497,48.461496999999994,36.981497,44.261497,39.881496999999996,44.701496999999996,50.661497,49.701496999999996,52.021497,33.881496999999996,44.865747999999996,33.481497,44.081497,42.761497,41.441497,44.101496999999995,40.701496999999996,44.641496999999994
114,39,0,43.297551,44.317551,44.757551,38.097551,43.737551,35.637551,50.057551000000004,36.037551,42.157551,41.457551,42.997551,44.737551,43.997551,44.117551,45.637551,44.077551,44.017551,43.197551000000004,48.757551,37.212517,44.557551000000004,40.113776,44.93951,50.977551,50.037551,52.357551,34.117551,45.157551,33.797551,44.437551,43.117551,41.737551,44.397551,41.017551,44.937551
115,39,1,43.64585,44.66585,45.14585,38.40585,44.08585,35.98585,50.40585,36.34585,42.50585,41.94585,43.34585,45.16585,44.38585,44.46585,45.98585,44.42585,44.36585,43.54585,49.10585,37.50585,44.90585,40.44585,45.24585,51.40585,50.40585,52.70585,34.407925,45.48585,34.06585,44.78585,43.46585,42.08585,44.74585,41.36585,45.30585
116,39,2,44.05415,45.15415,45.57415,38.75415,44.53415,36.33415,50.75415,36.67415,42.93415,42.55415,43.69415,45.51415,44.79415,44.95415,46.55415,44.87415,44.73415,44.03415,49.53415,37.83415,45.39415,40.79415,45.59415,51.89415,50.99415,53.23415,34.73415,45.83415,34.35415,45.162449,43.85415,42.49415,45.23415,41.71415,45.77415
117,40,0,44.338594,45.438594,46.018594,39.038594,44.858594000000004,36.618594,51.158594,36.918594,43.278594,42.958594,43.978594,45.798594,45.098594,45.258594,46.918594,45.218594,45.018594,44.378594,49.838594,38.079531,45.718594,41.058594,45.878594,52.258594,51.398594,53.638594,35.018594,46.118594,34.598594,45.598594,44.158594,42.778594,45.558594,41.954297,46.058594
118,40,1,44.746893,45.906893,46.386893,39.326893,45.306893,36.866893,51.546893,37.246893,43.626893,43.446892999999996,44.326893,46.186893,45.526893,45.646893,47.366893,45.626893,45.386893,44.746893,50.226893,38.378446999999994,46.186893,41.406893,46.106893,52.70689300000001,51.886893,54.02689300000001,35.286893,46.466893,34.946892999999996,45.946892999999996,44.486893,43.186893,46.046893,42.286893,46.426893
119,40,2,45.077778,46.365556,46.717778,39.657778,45.757778,37.177778,51.877778,37.525926,44.037778,43.957778000000005,44.657778,46.537778,45.937778,45.997778000000004,47.697778,45.997778000000004,45.717778,45.077778,50.597778000000005,38.697778,46.517778,41.737778000000006,46.417778000000006,53.037778,52.305556,54.417778000000006,35.617778,46.797778,35.237778000000006,46.277778000000005,44.817778000000004,43.517778,46.377778,42.597778000000005,46.777778000000005
120,41,0,45.460271999999996,46.840272,47.220271999999994,40.020815999999996,46.240272,37.520272,52.220271999999994,37.860271999999995,44.440272,44.320271999999996,45.000271999999995,47.020272,46.280272,46.420272,48.040271999999995,46.360271999999995,46.100272,45.660272,51.040271999999995,39.040271999999995,46.880272,42.220271999999994,46.740272,53.540271999999995,52.760272,55.000271999999995,35.960271999999996,47.180271999999995,35.560272,46.700272,45.380272,43.880272,46.720271999999994,42.925136,47.120272
121,41,1,45.965782,47.527891,47.865782,40.625782,46.907891,37.927890999999995,52.707891000000004,38.267891,45.087891,44.787890999999995,45.487891,47.507891,46.727891,46.767891,48.507891,46.807891,46.627891,46.347891,51.627891,39.567890999999996,47.367891,42.807891,47.287890999999995,54.22789100000001,53.505781999999996,55.527891000000004,36.567890999999996,47.787890999999995,35.987891,47.247890999999996,45.907891,44.347891,47.207891,43.387890999999996,47.607890999999995
122,41,2,46.507754999999996,48.067755,48.467755,41.407755,47.627755,38.387755,53.188878,38.687754999999996,45.645509999999994,45.227755,46.027755,48.047755,47.167755,47.047755,49.047755,47.109679,47.547755,47.147755,52.367754999999995,40.287755,47.724125,43.269439,47.807755,54.98775500000001,54.12775500000001,56.067755000000005,37.107755,48.347755,36.387219,47.787755,46.887755,44.887755,47.583673,44.307755,48.167755
123,42,0,46.873469,48.813469,49.076939,41.773469,48.193469,38.633469,53.293468999999995,38.913469,46.493469,45.593469,46.393469,48.393469,47.533469000000004,47.393469,49.253469,47.473469,47.973469,47.593469,52.73346899999999,40.653469,48.013469,43.473469,48.170694,55.45346899999999,54.843878000000004,56.69346899999999,37.733469,48.873469,36.653469,48.173469,47.333469,45.213469,47.873469,44.673469,48.533469000000004
124,42,1,47.179184,49.259184000000005,49.499184,42.139184,48.619184000000004,38.885598,53.679184,39.259184000000005,46.839184,45.959184,46.759184000000005,48.759184000000005,47.899184000000005,47.759184000000005,49.699184,47.959184,48.274592,48.059184,53.039184,40.979184000000004,48.379184,43.839184,48.439184000000004,57.119184,55.259184,57.139184,38.239184,49.279184,36.899184000000005,48.559184,47.639184,45.599184,48.239184,45.019184,48.899184000000005
125,42,2,47.550703000000006,49.690703000000006,49.890703,42.530703,49.070703,39.220351,54.150703,39.630703000000004,47.230703000000005,46.490703,47.130703000000004,49.270703000000005,48.390703,48.170703,50.090703000000005,48.350703,48.610703,48.470703,53.590703000000005,41.320351,48.770703000000005,44.170176,48.810703000000004,57.590703000000005,55.730703000000005,57.611406,38.550703000000006,49.590703000000005,37.210703,48.990703,48.011406,46.050703000000006,48.610703,45.630703000000004,49.350703
126,43,0,48.057052,50.097052000000005,50.337052,42.917052000000005,49.497052000000004,39.537052,54.557052,39.937052,47.677052,46.897052,47.537052,49.697052,48.857052,48.577052,50.597052000000005,48.757052,49.017052,48.877052,54.097052000000005,41.637052000000004,49.177052,44.477052,49.057052,58.017052,56.217052,58.137052000000004,38.937052,49.977052,37.623526,49.397052,48.497052000000004,46.577052,49.037052,45.997052000000004,49.757052
127,43,1,48.289887,50.489887,50.649887,43.189887,49.869887,39.809886999999996,54.949887,40.249887,47.949887,47.189887,47.809886999999996,50.049887,49.189887,48.849887,50.929887,49.229887,49.249943,49.249943,54.309886999999996,41.909887,49.529887,44.729887,49.329887,58.309886999999996,56.549887,58.469887,39.209887,50.199943,37.776629,49.729887,48.789887,46.889887,49.369887,46.243296,50.049887
128,43,2,48.661406,50.861406,51.021406,43.535703000000005,50.241406,40.121406,55.381406000000005,40.581406,48.361406,47.681406,48.181406,50.441406,49.581406,49.221406,51.301406,49.621406,49.581406,49.621406,54.741406000000005,42.261406,49.881406,45.101406,49.615703,58.752812,56.932812,58.932812,39.561406,50.561406,38.041406,50.041406,49.201406,47.361406,49.721406,46.581406,50.464218
