,measure_number,beat_number,pid52932-12,pid5667271-08,pid5667291-10,pid610003b-02,pid9048b-02,pid9049-27,pid9050-27,pid9054-27,pid9058-27,pid9059b-02,pid9060-27,pid9061-27,pid9062b-01,pid9063b-02,pid9064-08,pid9066-27,pid9067-25,pid9070b-10,pid9072b-02,pid9073b-02,pid9074f-27,pid9075-27,pid9090-14,pid9099b-02,pid9100b-22,pid9101b-09,pid9103-14,pid9104-27,pid9111-27,pid9113-10,pid9114-28,pid9116-13,pid9118b-02,pid9119-07,pid9121-06,pid9130-08,pid9138-27,pid9152-14,pid9174-27,pid917520g-10,pid918904-10,pid9192-27
53,18,2,37.05551,46.815509999999996,37.25551,51.83551,41.13551,33.879102,46.97551,42.01551,43.75551,37.01551,37.51551,41.176501,54.395509999999994,44.91551,43.77551,50.29551,34.738503,41.218503000000005,43.582755,46.97551,36.417584999999995,33.91551,43.075509999999994,40.242754999999995,48.035689,39.01551,47.106531,52.01551,48.79551,36.83551,36.691102,40.77551,43.75551,32.098503,43.815509999999996,60.60102,43.13551,42.59551,35.175509999999996,43.63551,42.662755,40.855509999999995
54,19,0,37.557142999999996,47.377143,37.677143,52.597143,41.597143,34.497143,47.697143,42.497143,44.277143,37.443428999999995,37.897143,41.497143,55.117143000000006,45.477143,44.157143,50.857143,35.117143,41.777143,44.137143,47.697143,36.877143,34.357143,43.537143,40.617143,48.417142999999996,39.617143,47.697143,52.517143000000004,49.577143,37.277143,37.037143,41.257143,44.557142999999996,32.377143,44.217143,61.517143000000004,43.577143,43.217143,35.637143,44.357143,42.937143,41.457143
55,19,1,38.145306,47.767653,38.065306,53.085306,42.185306,34.925306,48.205306,42.945306,44.945306,37.945306,38.305306,41.887653,55.585306,46.005306,44.605306,51.325306,35.525306,42.285306,44.565306,48.185306,37.365306,34.765306,43.965306,41.045306,48.825306,40.085306,48.185306,52.847653,50.105306,37.637653,37.505306,41.665306,45.105306,32.785306,44.645306,62.20530600000001,44.005306,43.585306,36.045306,44.825306,43.425306,41.865306
56,19,2,38.634285999999996,48.334286,38.512143,53.714286,42.714286,35.454285999999996,48.832143,43.572143,45.454285999999996,38.534286,38.912143,42.334286,56.174285999999995,46.614286,45.174285999999995,51.834286,35.974286,42.934286,45.254286,48.794286,37.834286,35.254286,44.574286,41.734286,49.514286,40.612142999999996,48.914286,53.414286,50.734286,38.072143,37.974286,42.114286,45.574286,33.214286,45.174285999999995,62.994285999999995,44.594286,44.034286,36.674285999999995,45.554286,43.934286,42.434286
57,20,0,39.28771,48.827709999999996,38.88771,54.28771,43.227709999999995,35.907709999999994,49.407709999999994,44.12771,45.96771,38.96771,39.30771,42.727709999999995,56.820839,47.187709999999996,45.62771,52.30771,36.547709999999995,43.52771,45.88771,49.367709999999995,38.24771,35.687709999999996,45.02771,42.14771,49.96771,41.10771,49.724807,53.88771,51.227709999999995,38.44771,38.348855,42.56771,46.14771,33.687709999999996,45.60771,63.74771,45.028855,44.48771,37.187709999999996,46.16771,44.30771,42.92771
58,20,1,39.711202,49.171202,39.231202,54.851202,43.731202,36.391202,49.971202000000005,44.611202,46.471202000000005,39.411202,39.671202,43.191202000000004,57.451202,47.771202,46.072404,52.911202,36.991202,43.971202000000005,46.331202000000005,49.931202,38.651202000000005,36.131202,45.471202000000005,42.551202,50.331202000000005,41.551202,50.191202000000004,54.191202000000004,51.751202,38.791202,38.751202,43.011202000000004,46.751202,34.131202,46.091202,64.451202,45.451202,44.931202,37.594578000000006,46.711202,44.731202,43.431202
59,20,2,40.09102,49.71102,39.63102,55.45101999999999,44.19102,36.85102,50.571020000000004,45.071020000000004,47.03102,39.99102,39.99102,43.71102,58.151019999999995,48.29102,46.63102,53.471019999999996,37.391020000000005,44.51102,46.91102,50.53102,39.071020000000004,36.67102,46.01102,42.99102,50.83102,42.01102,50.79102,54.59101999999999,52.43102,39.19102,39.19102,43.55102,47.47102,34.59102,46.63102,65.25102,45.87102,45.431020000000004,37.99102,47.37102,45.19102,43.97102
60,21,0,40.605714,50.165714,40.145714,56.237143,44.805714,37.305714,51.365714000000004,45.565714,47.765714,40.605714,40.425714,44.345714,58.905714,48.965714,47.245714,54.145714,37.765714,45.045714000000004,47.625714,51.305714,39.505714000000005,37.245714,46.565714,43.565714,51.385714,42.565714,51.78,55.185714000000004,53.32285699999999,39.705714,39.685714000000004,44.285714,48.425714,35.085714,47.245714,66.281429,46.325714000000005,46.065714,38.525714,48.185714000000004,45.725714,44.625714
61,21,1,41.151184,50.671973,40.795918,56.93591800000001,45.45148,37.795918,52.055918,46.095918,48.375918,41.09148,40.995917999999996,45.031973,59.915918000000005,49.815917999999996,47.910986,54.895918,38.235918,45.515918,48.252959000000004,51.975918,39.931184,37.831973,47.151973,44.215918,51.832959,43.092959,52.707755000000006,55.895918,54.235918000000005,40.355918,40.255918,44.995917999999996,49.272959,35.49432,47.832959,67.275918,46.932959000000004,46.635918,39.23148,48.935918,46.332959,45.275918
62,21,2,41.474694,51.034694,41.454694,57.494693999999996,45.934694,38.334694,52.61469399999999,46.574694,48.914694,41.534694,41.454694,45.494694,60.51469399999999,50.374694,48.332347,55.574693999999994,38.834694,46.154694,48.774694000000004,52.534693999999995,40.372347,38.234694,47.634694,44.634694,52.194694,43.494694,53.394693999999994,56.634693999999996,54.83469399999999,40.994694,40.814694,45.534694,49.854694,35.942347,48.282346999999994,68.31469399999999,47.292347,47.234694,39.694694,49.554694,46.774694000000004,45.734694
63,22,0,41.81102,51.55102,41.95102,57.971019999999996,46.41102,38.71102,53.07102,46.97102,49.29102,41.97102,41.79102,45.91102,61.13101999999999,50.83102,48.79102,56.011019999999995,39.19102,46.77102,49.19102,52.99101999999999,40.63102,38.61102,48.01102,45.03102,52.511019999999995,43.891020000000005,53.93102,56.99101999999999,55.43102,41.51102,41.27102,45.95102,50.35102,36.27102,48.69102,68.91102,47.65102,47.71102,40.11102,50.05102,47.190509999999996,46.09102
64,22,1,42.252653,52.052653,42.672653000000004,58.512653,46.895306,39.152653,53.632653000000005,47.352653000000004,49.832653,42.364218,42.152653,46.332653,61.672653000000004,51.412653000000006,49.132653000000005,56.592653000000006,39.571327000000004,47.272653000000005,49.672653000000004,53.532653,41.072653,38.992653000000004,48.492653000000004,45.532653,53.052653,44.372653,54.537958999999994,57.271327,55.912653000000006,42.212653,41.752653,46.432653,50.892653,36.632653000000005,49.072653,69.692653,48.172653000000004,48.192653,40.615306,50.732653000000006,47.512653,46.532653
65,22,2,42.842449,52.542449,43.262449,59.162449,47.422449,39.702449,54.322449,47.942448999999996,50.342449,42.822449,42.742449,46.754636,62.382449,52.042449,49.622448999999996,57.362449,39.976224,47.822449,50.282449,54.182449,41.622448999999996,39.522449,49.122448999999996,45.982449,53.506223999999996,45.002449,55.382449,57.696224,56.422449,42.802448999999996,42.21415,46.922449,51.522449,37.042449,49.502449,70.682449,48.662449,48.782449,41.142449,51.402449,48.082449,47.042449
66,23,0,43.287755,53.12775500000001,43.558878,59.887755000000006,47.987755,40.407755,54.98775500000001,48.407755,50.907755,43.307755,43.087755,47.107755,62.98775500000001,52.567755000000005,50.027755,57.838878,40.399439,48.447755,50.847755,54.867755,42.127755,39.907755,49.627755,46.467755,53.787755000000004,45.467755,55.98775500000001,58.047755,56.94775500000001,43.167755,42.527755,47.387755,52.067755,37.327754999999996,49.907755,71.40775500000001,49.047755,49.287755,41.567755,52.147755,48.367754999999995,47.507754999999996
67,23,1,43.753060999999995,53.553061,43.993061,60.393060999999996,48.513061,40.853061,55.533061,49.013061,51.379184,44.113061,43.493061,47.573060999999996,64.213061,53.079184,50.421531,58.293061,40.773061,48.976122,51.313061,55.393060999999996,42.693061,40.353061,50.253060999999995,46.973061,54.173061,45.896122,56.553061,58.353061,57.453061,43.533061,42.893060999999996,47.853061,52.733061,37.753060999999995,50.313061,72.193061,49.496122,49.959184,42.033061,52.693061,48.773061,47.876121999999995
68,23,2,44.202040999999994,54.062041,44.43602,61.002041000000006,48.982040999999995,41.402041,56.122041,49.662040999999995,51.882041,44.662040999999995,44.002041,48.002041,64.98204100000001,53.682041000000005,50.862041,58.776019999999995,41.180679999999995,49.662040999999995,51.962041,55.982041,43.202040999999994,40.822041,50.762040999999996,47.582041,54.742041,46.382041,57.022041,58.802041,57.982041,43.97602,43.302040999999996,48.302040999999996,53.602041,38.142041,50.822041,73.06204100000001,50.002041,50.642041,42.566122,53.322041000000006,49.222041,48.422041
69,24,0,44.675940999999995,54.515941000000005,44.875941,61.575941,49.495940999999995,41.955940999999996,56.675941,50.155941,52.355940999999994,45.175940999999995,44.412971,48.395941,65.53594100000001,54.235941000000004,51.355940999999994,59.235941000000004,41.612971,50.141882,52.555941000000004,56.535941,43.715941,41.215941,51.215941,48.035940999999994,55.155941000000006,46.811485,57.875941000000005,59.235941000000004,58.455941,44.415941,43.775940999999996,48.775940999999996,54.155941000000006,38.615941,51.295941,73.935941,50.392971,51.135940999999995,42.995940999999995,53.93594100000001,49.575941,48.875941
70,24,1,45.099297,54.859297,45.279297,62.08859399999999,49.979296999999995,42.479296999999995,57.207188,50.619296999999996,52.839296999999995,45.679297,44.739297,48.859297,66.279297,54.779297,51.839296999999995,59.759297,42.088594,50.639297,52.98859399999999,57.048593999999994,44.099297,41.659296999999995,51.679297,48.419297,55.659296999999995,47.199296999999994,58.379296999999994,59.519296999999995,58.959297,44.839296999999995,44.199296999999994,49.259297,54.699296999999994,39.099297,51.759297,74.687188,50.779297,51.639297,43.259297,54.48859399999999,49.959297,49.359297
71,24,2,45.61517,55.33517,45.85517,62.75516999999999,50.51517,43.11517,57.87517,51.17517,53.455169999999995,46.31517,45.15517,49.35517,67.05516999999999,55.455169999999995,52.47517,60.595169999999996,42.735170000000004,51.15517,53.675169999999994,57.69517,44.67517,42.235170000000004,52.31517,48.99517,56.61516999999999,47.65517,59.275169999999996,59.87517,59.776531000000006,45.39517,44.79517,49.89517,55.61516999999999,39.65517,52.29517,75.57517,51.27517,52.33517,43.875170000000004,55.135169999999995,50.51517,49.97517
72,25,0,46.165465000000005,55.785465,46.525465000000004,63.565465,51.105465,43.725465,58.645465,51.545465,54.145465,47.045465,45.525465000000004,49.725465,67.865465,56.145465,53.125465000000005,61.025465000000004,43.145465,51.745465,54.445465000000006,58.505465,45.069794,42.865465,52.925465,49.705465000000004,57.425465,48.105465,60.085465,60.265465,60.745465,46.065465,45.365465,50.705465000000004,56.825465,40.245465,52.865465,76.665465,51.965465,53.065465,44.685465,55.925465,51.025465000000004,50.585465
73,25,1,46.793306,56.386531000000005,47.366531,64.20653100000001,51.806531,44.318265000000004,59.30653100000001,52.006531,54.798265,47.626531,46.106531,50.546531,68.966531,57.018265,53.838265,61.826531,43.338265,52.306531,55.098265000000005,59.146531,45.626531,43.726531,53.498265,50.478265,58.398265,48.586531,61.156121999999996,61.08653100000001,61.858265,46.926531,46.118265,51.526531,57.758265,40.918265000000005,53.58653100000001,77.986531,52.738265000000006,54.166531000000006,45.141073999999996,56.646531,51.498265,51.386531
74,25,2,47.141735,56.813469,47.933469,64.753469,52.333469,44.753469,59.853469,52.393469,55.253468999999996,48.213469,46.633469,50.935867,69.63346899999999,57.573468999999996,54.361734999999996,62.37346899999999,43.733469,52.77346899999999,55.673469,59.673469,46.213469,44.233469,53.95346899999999,50.993469,58.853469,48.991735,61.753468999999996,61.617823,62.51346899999999,47.473469,46.611734999999996,52.073469,58.45346899999999,41.341735,54.01346899999999,78.893469,53.23346899999999,54.713468999999996,45.271735,57.23346899999999,51.861734999999996,51.873469
75,26,0,47.521633,57.42163299999999,48.341633,65.201633,52.761632999999996,45.161633,60.281633,52.781633,55.661632999999995,48.621633,46.961633,51.281633,70.193265,58.10163299999999,54.74163299999999,62.801632999999995,44.101633,53.201632999999994,56.133265,60.10163299999999,46.561633,44.641633,54.361633,51.413265,59.261632999999996,49.381633,62.281633,61.961633,62.973265000000005,47.881633,46.981633,52.481632999999995,58.973265000000005,41.681633000000005,54.387211,79.60163299999999,53.661632999999995,55.141633,45.641633,57.801632999999995,52.201633,52.281633
76,26,1,47.919235,58.03846899999999,48.966939,65.90693900000001,53.246939000000005,45.566939,61.046939,53.266939,56.093388,49.094235,47.348469,51.686939,70.818469,58.67564599999999,55.171882,63.375645999999996,44.473388,53.726939,56.626939,60.806939,46.995646,45.115646000000005,54.786939000000004,51.895646,59.714234999999995,49.828469,62.806939,62.415645999999995,63.466939,48.506939,47.446939,52.946939,59.546939,42.126939,54.846939,80.40693900000001,54.126939,55.746939000000005,46.088469,58.306939,52.606939000000004,52.706939
77,26,2,48.430203999999996,58.510204,49.576735,66.430204,53.670204000000005,46.150203999999995,61.616735,53.750204000000004,56.550204,49.570204,47.930203999999996,52.05402,71.47020400000001,59.330204,55.550204,63.750204000000004,44.950204,54.230204,57.310204000000006,61.370204,47.530204,45.570204,55.27020400000001,52.350068,60.155026,50.310204,63.670204000000005,62.970204,63.930204,49.116735,47.87701,53.510204,60.130204000000006,42.580102000000004,55.270102,81.450204,54.650204,56.27020400000001,46.565051000000004,59.250204000000004,53.150204,53.130204000000006
78,27,0,48.983979999999995,58.865663,49.816851,67.01795899999999,54.237959,46.483979999999995,62.177958999999994,54.337959,56.861327,49.84398,48.257959,52.274796,72.137959,59.857958999999994,56.137958999999995,64.337959,45.411864,54.70398,57.705268999999994,61.977959,48.097959,46.09932,55.697959,52.547592,60.457710999999996,50.704458,64.277959,63.317958999999995,64.31970799999999,49.319708,48.197959000000004,54.097958999999996,60.71795899999999,42.677959,55.657959,82.117959,55.101327000000005,57.037958999999994,47.137959,59.823980000000006,53.532151,53.503494999999994
79,27,1,49.28585,59.297551,50.257551,67.617551,54.783776,47.017551,62.717551,54.897551,57.313776000000004,50.357551,48.703776,52.679184,72.717551,60.417551,56.497551,64.937551,45.697551000000004,55.197551000000004,58.217551,62.477551,48.603776,46.657551,56.057551000000004,53.097551,60.793776,51.157551,64.777551,63.633776,64.777551,49.777551,48.557551000000004,54.677551,61.277551,43.217551,56.057551000000004,83.057551,55.417551,57.597551,47.543776,60.437551,53.777551,53.997551
80,27,2,49.738776,59.738776,50.684388,68.13877600000001,55.258776,47.578776,63.238776,55.394388,57.798776000000004,50.978776,49.278776,53.018776,73.407551,61.018776,56.838776,65.358776,46.058776,55.778776,58.798776000000004,63.018776,49.098776,47.218776,56.618776000000004,53.618776000000004,61.394388,51.659591999999996,65.458776,64.058776,65.27877600000001,50.214388,48.878776,55.338776,61.758776,43.578776,56.538776,84.018776,55.938776000000004,57.958776,48.018776,61.118776000000004,54.218776,54.498776
81,28,0,50.309388,60.20969399999999,51.069694,68.669388,55.789388,48.009388,63.769388,55.889388000000004,58.24969399999999,51.429694,49.729388,53.369388,73.969388,61.549388,57.209388,65.829388,46.609388,56.309388,59.369388,63.549388,49.509388,47.749388,57.063129,53.969694,61.789388,52.089694,66.309388,64.609388,65.679694,50.609694,49.249388,55.869388,62.289388,43.989388,56.983129000000005,84.789388,56.369388,58.449388,48.549388,61.789388,54.569388000000004,54.989388
82,28,1,50.645714,60.505714000000005,51.385714,69.145714,56.205714,48.425714,64.245714,56.285714,58.625714,51.805714,50.065714,53.735238,74.645714,62.025714,57.585714,66.305714,46.965714,56.705714,59.765714,63.985714,49.905714,48.245714,57.385714,54.325714000000005,62.125714,52.425714,66.765714,64.875238,66.045714,50.905714,49.525714,56.285714,62.765714,44.405714,57.365714000000004,85.485714,56.705714,58.865714000000004,48.788571000000005,62.305714,54.945714,55.425714
83,28,2,50.986531,60.94653100000001,51.746531,69.766531,56.706531000000005,48.866531,64.846531,56.686531,59.04653100000001,52.398265,50.426531,54.12653100000001,75.486531,62.566531000000005,58.026531000000006,66.78653100000001,47.306531,57.166531000000006,60.26653100000001,64.606531,50.326531,48.826531,57.86653100000001,54.706531000000005,62.62653100000001,52.838265,67.306531,65.186531,66.486531,51.266531,49.826531,56.72653100000001,63.426531000000004,44.846531,57.788265,86.28653100000001,57.106531000000004,59.286531000000004,49.166531,62.94653100000001,55.386531000000005,55.94653100000001
84,29,0,51.440816,61.462449,52.262449,70.362449,57.302448999999996,49.382449,65.442449,57.162449,59.602449,52.842449,50.862449,54.622448999999996,76.402449,63.282449,58.482449,67.342449,47.762449,57.742449,60.882449,65.202449,50.722449,49.442448999999996,58.382449,55.302448999999996,63.202449,53.342449,68.322449,65.802449,67.082449,51.782449,50.300816,57.322449,64.142449,45.342449,58.242449,87.262449,57.562449,59.902449,49.622448999999996,63.622448999999996,55.882449,56.562449
85,29,1,51.848163,61.928163,52.828163,71.048163,57.868163,49.868163,66.069082,57.588163,60.068163,53.288163,51.328163,55.208163,77.508163,64.088163,58.82908199999999,67.948163,48.089082,58.188163,61.428163,65.80816300000001,51.088163,50.088163,58.748163,55.748163,63.608163,53.808163,69.208163,66.388163,67.728163,52.328163,50.888163,58.008163,64.749082,45.688163,58.668163,88.208163,57.989081999999996,60.448163,50.168163,64.328163,56.568163,57.108163
86,29,2,52.186939,62.426939000000004,53.426939000000004,71.526939,58.386939,50.546939,66.62693900000001,58.058468999999995,60.746939000000005,53.806939,51.806939,55.706939,78.146939,64.706939,59.226939,68.526939,48.626939,58.766939,61.926939000000004,66.346939,51.526939,50.646939,59.226939,56.266939,63.966939,54.346939,69.986939,67.006939,68.306939,52.946939,51.446939,58.546939,65.426939,46.066939,59.086939,89.326939,58.366939,61.080816000000006,50.606939000000004,64.986939,56.986939,57.526939
87,30,0,52.540408,62.960407999999994,53.980408,72.02040799999999,58.86040799999999,51.080408,67.140408,58.520407999999996,61.240407999999995,54.380407999999996,52.260408,56.120408,79.600408,65.180408,59.740407999999995,69.16040799999999,49.135203999999995,59.32040799999999,62.480408,66.880408,51.940408000000005,51.180408,59.700407999999996,56.640407999999994,64.300136,54.840408,70.600408,67.575204,69.02040799999999,53.520407999999996,51.860136,59.020407999999996,65.880408,46.520408,59.480408,89.94040799999999,58.760408,61.580408,51.080408,65.480408,57.455204,57.935204000000006
88,30,1,53.005714000000005,63.445714,54.525714,72.645714,59.345714,51.545714000000004,67.725714,58.905714,61.705714,54.865714000000004,52.665714,56.505714000000005,80.065714,65.725714,59.98813199999999,69.725714,49.446964,59.785714,62.945714,67.425714,52.505714000000005,51.685714000000004,60.185714000000004,57.105714,64.64595200000001,55.245714,71.105714,67.805714,69.52571400000001,54.045714000000004,52.265714,59.485714,66.345714,46.865714000000004,59.825714000000005,90.745714,59.165714,62.045714000000004,51.561429,66.02571400000001,57.757856999999994,58.365714000000004
89,30,2,53.43469399999999,63.914694,55.094694,73.114694,60.19469399999999,52.47469399999999,68.29469399999999,59.47469399999999,62.19469399999999,55.414694,53.19469399999999,57.01469399999999,80.694694,66.354694,60.33274399999999,70.17469399999999,49.874694,60.234694,63.534693999999995,67.994694,52.97469399999999,52.734694,60.65469399999999,57.554694,65.050939,55.784082,71.994694,68.194694,69.974694,54.61469399999999,52.634693999999996,59.93469399999999,67.03469399999999,47.334694,60.274694,91.73469399999999,59.634693999999996,62.83469399999999,52.054694,66.494694,58.19469399999999,58.819388000000004
90,31,0,53.702041,64.402041,55.562041,73.882041,60.622041,52.902041000000004,68.942041,60.002041000000006,62.582041000000004,56.082041000000004,53.562041,57.382041,81.42204100000001,67.06204100000001,60.562041,70.822041,50.242041,60.882041,64.162041,68.62204100000001,53.342041,53.102041,61.082041000000004,57.942041,65.34204100000001,56.362041000000005,72.642041,68.56204100000001,70.642041,55.062041,53.002041000000006,60.302041,67.642041,47.702040999999994,60.662041,92.642041,60.062041,63.242041,52.422041,66.822041,58.562041,59.202041
91,31,1,54.053061,64.73306099999999,55.913061,74.23306099999999,60.973061,53.253060999999995,69.313061,60.353061,62.933061,56.433061,53.893060999999996,57.733061,81.773061,67.413061,60.753060999999995,71.173061,50.593061,61.253060999999995,64.653061,68.993061,53.713060999999996,53.393060999999996,61.453061,58.233061,65.681531,56.713060999999996,72.993061,68.793061,70.993061,55.433061,53.313061,60.653061,67.993061,47.973061,61.053061,93.153061,60.413061,63.593061,52.773061,67.833061,58.873061,59.553061
92,31,2,54.502041000000006,65.222041,56.402041000000004,74.84204100000001,61.542041000000005,53.862041000000005,69.942041,60.902041000000004,63.422041,57.022041,54.342041,58.142041000000006,82.442041,68.06204100000001,61.162041,71.62204100000001,51.042041,61.902041000000004,65.42204100000001,69.602041,54.162041,53.962041000000006,62.082041000000004,58.742041,66.142041,57.342041,73.48204100000001,69.282041,71.742041,55.902041000000004,53.722041000000004,61.102041,68.882041,48.442040999999996,61.562041,94.06204100000001,60.902041000000004,64.082041,53.206019999999995,68.502041,59.322041000000006,60.062041
93,32,0,54.93469399999999,65.65469399999999,56.854693999999995,75.23469399999999,61.97469399999999,54.314693999999996,70.474694,61.454693999999996,63.854693999999995,57.47469399999999,54.734694,58.574693999999994,82.894694,68.634694,61.554694,71.986173,51.534694,62.314693999999996,65.87469399999999,70.03469399999999,54.65469399999999,54.43469399999999,62.51469399999999,59.174693999999995,66.574694,57.814693999999996,74.15469399999999,69.65469399999999,72.23469399999999,56.354693999999995,54.134693999999996,61.534693999999995,69.31469399999999,48.934694,62.034693999999995,94.634694,61.33469399999999,64.494694,53.632346999999996,68.934694,59.75469399999999,60.51469399999999
94,32,1,55.371019999999994,66.23102,57.27101999999999,75.85101999999999,62.611019999999996,54.99101999999999,70.95102,62.011019999999995,64.43101999999999,58.03102,55.051019999999994,59.09101999999999,83.77102,69.19102,61.971019999999996,72.37102,51.95102,62.91101999999999,66.53102,70.61102,55.191019999999995,54.971019999999996,62.93102,59.611019999999996,66.99101999999999,58.231019999999994,74.75102,70.07101999999999,72.83102,56.791019999999996,54.45101999999999,61.95101999999999,69.99101999999999,49.49102,62.53102,95.59102,61.75102,64.95102,54.03102,69.73102,60.21102,61.051019999999994
95,32,2,56.007143000000006,66.894286,57.794286,76.634286,63.361429,55.654286,71.714286,62.634285999999996,65.074286,58.742143000000006,55.454285999999996,59.714286,84.694286,69.878571,62.474286,73.414286,52.378095,63.458571,67.11428599999999,71.374286,55.834286,55.714286,63.554286,60.194286,67.594286,58.712143000000005,75.33428599999999,70.554286,73.874286,57.314285999999996,54.84214300000001,62.514286,71.054286,50.154286,63.034286,96.47428599999999,62.214286,65.47428599999999,54.451429000000005,70.454286,60.834286,61.614286
96,33,0,56.879183999999995,67.739184,58.599183999999994,77.739184,64.279184,56.379183999999995,72.779184,63.619184,65.89918399999999,59.639184,55.859184,60.259184,85.919184,70.719184,62.879183999999995,73.799184,52.859728000000004,64.11918399999999,67.779184,72.459184,56.379183999999995,56.519183999999996,64.279184,60.899184,68.419184,59.399184,75.89918399999999,71.279184,74.89918399999999,58.099183999999994,55.399184,63.159183999999996,72.139184,50.919184,63.759184,97.81918399999999,62.779183999999994,66.059184,54.979184,71.25918399999999,61.339183999999996,62.259184
97,33,1,57.66415,68.427075,59.36415,78.40415,64.767075,57.08415,73.48415,64.48415,66.70415,60.38415,56.28415,61.04415,86.78415,71.48415,63.62415,74.253537,53.38415,64.84415,68.42415,73.107075,57.06415,57.24415,64.84415,61.66415,69.20415,60.08415,76.447075,71.807075,75.46883000000001,58.86415,55.98415,63.86415,73.22415,51.62415,64.42415,98.98415,63.46415,66.80415,55.58415,72.02415,61.98415,62.90415
98,33,2,58.262193999999994,69.038776,60.038776,79.178776,65.558776,57.678776,74.218776,65.458776,67.478776,61.058776,56.938776000000004,61.718776,87.458776,72.158776,64.398776,74.878776,54.078776,65.51125400000001,69.198776,73.818776,57.718776,57.878776,65.538776,62.338776,69.679592,60.658776,77.258776,72.538776,75.97219399999999,59.538776,56.498776,64.538776,73.878776,52.049065,64.938776,99.987551,63.898776,67.538776,56.158776,72.898776,62.538776,63.358776
99,34,0,58.848163,69.688163,60.748163,79.768163,66.168163,58.188163,74.828163,66.01454100000001,68.048163,61.668163,57.488163,62.228163,88.148163,72.948163,64.908163,75.448163,54.868163,65.968163,69.708163,74.448163,58.248163,58.588163,65.988163,62.948163,70.05908199999999,61.188163,77.848163,73.208163,76.288163,60.248163,57.048163,65.208163,74.428163,52.380907,65.368163,100.62816,64.429388,68.188163,56.509632999999994,73.628163,63.068163,63.788163
100,34,1,59.259184,70.094592,61.359184,80.279184,66.614592,58.799184,75.359184,66.68459200000001,68.639184,62.239183999999995,57.899184,62.719184,88.859184,73.559184,65.359184,76.159184,55.519183999999996,66.499184,70.219184,74.959184,58.739183999999995,59.084592,66.67918399999999,63.419183999999994,70.519184,61.584592,78.599184,73.719184,76.89918399999999,60.859184,57.579184,65.959184,74.959184,52.859184,65.844592,101.33918,64.839184,68.859184,56.864592,74.25918399999999,63.559183999999995,64.219184
101,34,2,59.825714000000005,70.705714,61.925714,80.88571400000001,67.065714,59.205714,75.945714,67.185714,69.325714,62.885714,58.205714,63.385714,89.505714,74.205714,65.845714,76.545714,56.005714000000005,66.945714,70.66571400000001,75.565714,59.425714,59.645714,67.16571400000001,63.885714,71.085714,62.025714,79.225714,74.265714,77.325714,61.405714,58.065714,66.685714,75.565714,53.210403,66.305714,102.06571,65.26973199999999,69.545714,57.365714000000004,74.965714,64.185714,64.765714
102,35,0,60.566122,71.446122,62.646122,81.386122,67.78612199999999,59.866122,76.466122,67.726122,70.106122,63.646122,59.086121999999996,63.946121999999995,90.186122,74.866122,66.106122,76.966122,56.286122,67.706122,71.246122,76.066122,59.986121999999995,60.326122,67.766122,64.586122,71.486122,62.566122,79.92612199999999,74.78612199999999,77.726122,62.166121999999994,58.946121999999995,67.706122,76.346122,53.486121999999995,67.051152,102.98612,65.886122,70.346122,57.786122,75.866122,64.806122,65.346122
103,35,1,61.076327,71.936327,63.356327,82.096327,68.176327,60.376327,77.156327,68.35632700000001,70.796327,64.276327,59.376327,64.596327,90.896327,75.556327,66.716327,77.516327,56.576327,68.156327,71.776327,76.696327,60.596327,60.936327,68.416327,65.24658199999999,71.916327,63.096327,80.562653,75.276327,78.276327,62.856327,59.636327,68.416327,77.096327,54.136327,67.336327,103.59633000000001,66.376327,71.141633,58.336327000000004,76.596327,65.456327,65.936327
104,35,2,61.505010999999996,72.440023,63.865010999999996,82.545011,68.620023,60.905011,77.605011,68.805011,71.240023,64.835034,59.705011,65.045011,91.485011,76.045011,67.125011,78.105011,56.957506,68.625011,72.245011,77.185011,61.025011,61.440023,68.88501099999999,65.745011,72.16501099999999,63.565011,81.085011,75.625011,78.745011,63.365010999999996,60.205011,68.925011,77.38501099999999,54.605011,67.805011,104.26501,66.705011,71.705011,58.765011,77.19503399999999,65.905011,66.305011
105,36,0,61.961224,73.001224,64.421224,83.081224,69.121224,61.321224,78.141224,69.161224,71.761224,65.301224,60.181224,65.461224,92.021224,76.601224,67.541224,78.881224,57.401224,69.101224,72.741224,77.621224,61.441224,61.881223999999996,69.421224,66.181224,72.521224,64.001224,81.641224,76.001224,79.261224,63.941224,60.701223999999996,69.461224,77.901224,55.021224,68.261224,104.86121999999999,67.061224,72.281224,59.141224,77.841224,66.36122399999999,66.801224
106,36,1,62.535509999999995,73.57551,64.93551,83.57551,69.63551,61.77551,78.63551,69.67551,72.23550999999999,65.766378,60.675509999999996,66.11551,92.596378,77.19551,68.01550999999999,79.51550999999999,57.815509999999996,69.53551,73.242755,78.13551,62.075509999999994,62.371837,69.93551,66.67551,73.03551,64.57551,82.25551,76.43551,79.83551,64.43551,61.11551,69.97551,78.59551,55.535509999999995,68.79551,105.57551000000001,67.49551,72.99551,59.63551,78.55551,66.91551,67.31551
