,measure_number,beat_number,pid1263-06,pid9048-06,pid9054-06,pid9055-06,pid9058-06,pid9059-06,pid9060-06,pid9062-06,pid9063-06,pid9064-05,pid9065-03,pid9066-06,pid9067-06,pid9068-04,pid9072-06,pid9074f-06,pid9075-06,pid9090-02,pid9093-07,pid9097-12,pid9099-06,pid9100b-02,pid9101-06,pid9103-03,pid9104-06,pid9105-06,pid9118-06,pid9139-06,pid9166c-09,pid9170-07,pid9173-11,pid9174-06,pid9186c-06,pid918719b-02,pid9192-06
63,22,2,38.817415000000004,39.497415000000004,32.037415,36.997415000000004,33.457415000000005,37.317415000000004,31.077415000000002,40.037415,36.457415000000005,40.177415,34.497415000000004,40.137415000000004,32.617415,33.237415000000006,37.357415,36.697415,39.437415,34.277415000000005,34.117415,36.037415,35.017415,38.877415,42.097415000000005,38.297415,33.263707000000004,36.077415,37.117415,38.357415,31.963707,39.817415000000004,36.237415000000006,34.477415,26.177415,26.897415000000002,37.017415
64,23,0,39.293288000000004,39.993288,32.433288,37.433288,33.833288,37.813288,31.573288,40.533288,36.913288,40.673288,34.893288,40.513288,32.953288,33.673288,37.833288,37.093288,39.833288,34.613288,34.453288,36.413288,35.473288000000004,39.293288000000004,42.553288,38.653288,33.653288,36.533288,37.553288,38.793288000000004,32.333288,40.233288,36.633288,34.833288,26.493288,27.271644000000002,37.393288
65,23,1,39.841224,40.585612,32.901224,37.981224,34.421224,38.441224,32.141224,41.041224,37.421224,41.221224,35.401224,40.941224,33.421224,34.221224,38.361224,37.501224,40.381223999999996,35.061223999999996,34.921224,36.801224,36.081224,39.861224,43.121224,39.181224,34.241224,36.981224,38.061223999999996,39.421224,32.841224,40.761224,37.041224,35.325612,26.861224,27.601224,37.941224
66,23,2,40.279786,41.218503000000005,33.478503,38.838503,34.898503000000005,39.218503000000005,32.838503,41.818503,37.958503,42.098503,36.038503000000006,41.598503,33.807761,34.818503,39.018503,37.958503,41.218503000000005,35.718503000000005,35.5265,37.338084,36.658503,40.618503000000004,43.778503,39.718503000000005,34.818503,37.698503,38.718503000000005,40.218503000000005,33.244252,41.398503000000005,37.498503,35.998503,27.138084000000003,27.956063,38.578503000000005
67,24,0,40.775782,41.813128999999996,33.853128999999996,39.573128999999994,35.395782000000004,39.775782,33.395782000000004,42.533128999999995,38.467347,42.655782,36.555782,42.227346999999995,34.095782,35.375782,39.475782,38.315782,41.898912,36.275782,35.961565,37.675782,37.221565000000005,41.261565000000004,44.327346999999996,40.275782,35.335782,38.275782,39.375782,41.035782,33.713128999999995,41.875782,37.875782,36.541565000000006,27.542890999999997,28.415782,39.095782
68,24,1,41.227891,42.407891,34.447891,40.167891,35.847891,40.267891,33.767891,43.187891,38.987891,43.107890999999995,37.047891,42.767891,34.407891,35.767891,39.867891,38.707891,42.487891,36.847891,36.467890999999995,38.018946,37.727891,41.767891,44.847891,40.607890999999995,35.787890999999995,38.718946,40.027891,41.507891,34.307891,42.447891,38.387890999999996,37.067890999999996,27.815964,28.847890999999997,39.427890999999995
69,24,2,41.664581,42.88458,34.88458,40.46458,36.224579999999996,40.70458,34.064581,43.644581,39.44458,43.584581,37.38458,43.12458,34.66458,36.06458,40.32458,39.084581,42.964581,37.264581,36.84458,38.32458,38.12729,42.16458,45.26458,40.96458,36.10458,39.10458,40.544579999999996,41.904579999999996,34.744581,42.92458,38.82458,37.48458,28.044581,29.24458,39.724579999999996
70,25,0,42.29542,43.57271,35.335419,40.915419,36.715419,41.21542,34.55542,44.275420000000004,39.975419,44.25542,37.875419,43.515419,35.04271,36.51542,40.855419,39.595420000000004,43.51542,37.69542,37.275419,38.62271,38.615419,42.615419,45.73542,41.495419,36.555419,39.515419,41.095419,42.475419,35.25542,43.575419000000004,39.33542,37.915419,28.39542,29.695419,40.08271
71,25,1,42.901224,44.061223999999996,36.001224,41.541224,37.089325,41.821224,35.161224,45.161224,40.326403000000006,44.861224,38.481224,44.121224,35.445889,36.945889,41.421224,40.301224,44.281224,38.321224,37.507945,39.143032,39.261224,43.221224,46.461224,42.361224,37.221224,39.686301,41.781224,43.321224,35.748245000000004,44.061223999999996,39.887806,38.472449,28.941224,30.241224,40.681224
72,25,2,43.704716999999995,45.424717,36.524716999999995,42.784717,37.944717,42.684717,35.724717,46.504717,41.184717,46.404717,39.301226,45.124717,35.784717,37.624717,42.464717,41.204716999999995,45.304717,38.964717,38.344716999999996,39.804717,40.124717,43.844716999999996,47.384716999999995,43.444717,38.084717,40.444717,42.564717,44.344716999999996,36.484716999999996,44.924717,40.524716999999995,39.404717,29.464716999999997,30.664717,41.624717
73,26,0,44.413651,46.113651000000004,37.053651,43.413651,38.713651,43.313651,36.213651,47.273651,41.933651,46.953651,39.833651,45.693651,36.273651,38.333651,43.253651,41.693651,46.093651,39.433651,38.813651,40.393651,40.693651,44.533651,48.200952,44.001825,38.753651,41.073651,43.153651,44.993651,36.913651,46.133651,41.153651,40.133651,29.953651,31.173651,42.233651
74,26,1,45.059955,46.619955,37.799955,43.939955,39.359955,43.919955,36.679955,48.099955,42.679955,47.559955,40.599955,46.379954999999995,36.819955,38.939955,43.839954999999996,42.139955,46.919955,40.099955,39.409909000000006,41.179955,41.159955,45.319955,48.899955,44.499955,39.399955,41.679955,43.779955,45.739955,37.439955,46.819955,41.999955,40.719955,30.459954999999997,31.799954999999997,42.919955
75,26,2,45.805351,47.185351000000004,38.285351,44.385351,39.885351,44.565351,37.365351000000004,48.665351,43.165351,48.165351,41.125351,47.265351,37.505351,39.465351,44.385351,42.685351000000004,47.545351000000004,40.565351,40.105351,41.665351,41.665351,45.705351,49.496054,45.125351,39.885351,42.185351000000004,44.165351,46.285351,37.885351,47.505351,42.505351,41.385351,30.825351,32.405351,43.565351
76,27,0,46.323128999999994,47.723129,38.683129,44.863129,40.583129,45.063128999999996,37.903129,49.123129,43.743128999999996,48.883129,41.603128999999996,47.703129,37.923128999999996,39.923128999999996,44.863129,42.863129,48.043129,41.043129,40.503129,42.183129,42.223129,46.163129,50.083129,45.543129,40.303129,42.723129,44.623129,46.763129,38.283128999999995,48.083129,42.943129,41.863129,31.243128999999996,32.803129,44.023129
77,27,1,46.800771000000005,48.235385,39.180771,45.129341,41.160771000000004,45.580771,38.260771000000005,49.640771,44.380771,49.440771000000005,42.160771000000004,48.05359,38.306924,40.380771,45.307693,43.420771,48.640771,41.545384999999996,40.920771,42.820771,42.680771,46.560771,50.700771,46.020771,40.772154,43.180771,45.140771,47.240771,38.673590000000004,48.560771,43.455385,42.420771,31.715384999999998,33.200771,44.533590000000004
78,27,2,47.40381,48.743809999999996,39.68381,45.84381,41.66381,46.323809999999995,38.84381,50.38381,44.923809999999996,50.18381,42.823809999999995,48.48381,38.80381,40.963809999999995,45.90381,43.98381,49.44381,42.003809999999994,41.40381,43.44381,43.177619,47.18381,51.48381,46.76381,41.283809999999995,43.963809999999995,45.743809999999996,47.90381,39.143809999999995,49.20381,43.823809999999995,42.98381,32.111151,33.62381,45.16381
79,28,0,47.930748,49.450748,40.043583,46.310249,42.030747999999996,46.950748,39.250748,51.230748,45.510374,50.990747999999996,43.450125,48.850747999999996,39.290748,41.510249,46.31815,44.490747999999996,50.120374,42.590249,41.816916,43.990747999999996,43.630373999999996,48.010748,52.350747999999996,47.650748,41.650187,44.390747999999995,46.390747999999995,48.440374,39.69015,49.750748,44.480374,43.460374,32.370748,33.990747999999996,45.710747999999995
80,28,1,48.477358,49.984716999999996,40.447358,46.884716999999995,42.544717,47.604717,39.664716999999996,52.044717,46.044717,51.647358000000004,43.864717,49.244717,39.744717,41.904717,46.804717,45.064717,50.679433,43.044717,42.224717,44.384716999999995,44.244717,48.824717,53.044717000000006,48.244717,42.157358,45.084717,46.944717,49.044717,40.224717,50.484716999999996,45.004717,43.884716999999995,32.724717,34.604717,46.284717
81,28,2,48.914112,50.402336,40.842335999999996,47.162335999999996,42.982336,48.042336,40.082336,52.502336,46.434112,52.162335999999996,44.302336,50.422336,40.114112,42.262336,47.342335999999996,45.602336,51.162335999999996,43.442336,42.662335999999996,44.722336,44.662335999999996,49.262336,53.522335999999996,48.904014000000004,42.522335999999996,45.622336,47.442336,49.522335999999996,40.722336,51.222336,45.382335999999995,44.232467,32.996168,35.003084,46.682336
82,29,0,49.379365,50.939365,41.479365,47.839365,43.639365000000005,48.599365,40.619365,53.059365,46.959365000000005,53.159365,44.919365,51.559365,40.399365,42.719365,48.159365,46.339365,51.699365,43.919365,43.059365,45.219365,45.339365,50.019365,54.159365,49.659365,42.939365,46.039365000000004,48.208729999999996,50.079365,41.279365000000006,51.799365,45.939365,44.599365,33.419365,35.479365,47.319365000000005
83,29,1,49.870204,51.450204,42.030204,48.350204,44.270204,49.110203999999996,40.983401,53.710204000000004,47.550204,53.670204000000005,45.430203999999996,52.310204,40.818041,43.230204,48.770204,46.850204,52.270204,44.430102000000005,43.390204,45.730204,45.850204,50.530204,54.890204000000004,50.230204,43.370204,46.550204,48.690204,50.570204,41.670204,52.310204,46.510203999999995,45.103401,33.930203999999996,35.93201,47.890204
84,29,2,50.731587,52.078685,42.778684999999996,49.038685,45.054342,49.858684999999994,41.558685,54.464342,48.058685,54.478685,46.098684999999996,53.298685,41.218685,43.818684999999995,49.458684999999996,47.598684999999996,53.098684999999996,44.874342,43.898685,46.578685,46.596053999999995,51.067370000000004,55.638684999999995,50.993424,43.938685,47.178684999999994,49.458684999999996,51.318684999999995,42.318684999999995,53.178684999999994,47.218685,45.747370000000004,34.458684999999996,36.274342,48.656054
85,30,0,51.865351000000004,52.725351,43.167676,50.065351,45.735116999999995,50.585351,42.065351,55.485351,48.697676,55.445351,46.721784,54.705351,41.965351,44.445351,50.245351,48.325351,54.105351,45.305351,44.425351,47.325351,47.385351,51.805351,56.505351,51.845351,44.665351,47.945351,50.185351000000004,51.945351,43.045351000000004,53.905351,47.985351,46.485351,35.137676,36.585351,49.405351
86,30,1,52.366939,53.206939,43.546939,50.566939,46.168469,51.146939,42.666939,55.986939,49.186939,56.066939,47.106939000000004,55.406939,42.566939,44.846939,50.766939,48.823878,54.706939,45.806939,44.826939,47.746939000000005,48.026939,52.306939,57.046939,52.306939,45.226939,48.486939,50.746939000000005,52.446939,43.486939,54.426939000000004,48.623878000000005,46.906939,35.506939,36.886939,50.080816
87,30,2,52.897732,53.67773199999999,44.097732,50.937732000000004,46.597732,51.637732,43.237732,56.517731999999995,49.663866,56.59773199999999,47.557732,56.237731999999994,43.037732,45.277732,51.237732,49.317732,55.27773199999999,46.233866,45.297732,48.297732,48.517732,52.85773199999999,57.537732,52.737731999999994,45.637732,48.977732,51.477732,52.95773199999999,43.977732,55.017731999999995,49.117732000000004,47.597732,35.917732,37.297732,50.577732
88,31,0,53.515193000000004,54.295193000000005,44.655193,51.415193,47.155193,52.195192999999996,43.855193,57.395193000000006,50.235193,57.255193000000006,48.022596,56.755193000000006,43.306298,45.715193,51.795193,49.855193,55.935193000000005,46.715193,45.722596,49.075193,49.075193,53.45519300000001,58.215193000000006,53.335193000000004,46.102596000000005,49.495193,52.055193,53.575193000000006,44.542596,55.542595999999996,49.955193,48.075193,36.402596,37.775193,51.235193
89,31,1,54.379002,55.159002,45.579002,52.359002000000004,47.999002000000004,53.059002,44.799002,58.579002,51.039002,58.199002,48.659002,57.639002000000005,43.824501,46.359002000000004,52.719002,50.519002,56.839002,47.339002,46.439002,50.419002,49.899002,54.299002,58.999002000000004,54.219002,46.839002,50.279002,52.919002,54.579002,45.239002,56.259002,50.899002,48.959002000000005,37.039002,38.119002,52.159002
90,31,2,55.22385500000001,56.003855,46.243854999999996,53.123855000000006,48.963855,53.823855,45.563855,59.76385500000001,51.803855,59.343855000000005,49.278923999999996,58.90385500000001,44.563855,47.523855,53.483855000000005,51.283854999999996,57.943855000000006,48.323855,47.024912,51.783854999999996,50.983855,55.063855000000004,59.843855000000005,54.983855000000005,47.683855,50.963855,53.683855,55.743855,46.003855,56.943855000000006,51.943855,50.363855,37.732462,38.655091999999996,53.283855
91,32,0,55.993288,57.053288,46.793288000000004,53.653288,49.873288,54.593288,46.093288,60.633288,52.553288,60.113288,49.893288,59.673288,44.833288,48.293288000000004,54.293288000000004,52.053288,59.353288,49.273288,47.593288,52.553288,51.753288,56.073288,60.613288,55.753288,48.453288,51.713288,54.813288,56.813288,46.993288,57.393288,53.393288,51.133288,37.993288,38.813288,54.053288
92,32,1,56.557642,57.657642,47.177642,54.13764200000001,50.585283000000004,55.197642,46.637642,61.22588100000001,53.037642000000005,60.63764200000001,50.517641999999995,60.217642000000005,45.397642,48.937642,54.877642,52.603820999999996,60.272925,49.977641999999996,48.183821,53.077642000000004,52.263821,56.617642000000004,61.337642,56.237642,49.117642,52.337641999999995,55.477642,57.327528,47.557642,57.997642000000006,53.997642000000006,51.757642,38.357642,39.373821,54.563821
93,32,2,57.029263,58.168526,47.648526000000004,54.609508999999996,51.148526000000004,55.728526,47.305578000000004,61.748526,53.568526,61.288526,51.068526,60.970839,45.788526,49.468526000000004,55.368526,53.185578,60.904104000000004,50.508526,48.628526,53.508526,52.828526000000004,57.148526000000004,61.887052000000004,56.749263,49.568526,52.868526,55.988526,57.808526,47.988526,58.799682999999995,54.508526,52.448526,38.728526,39.788526,55.107052
94,33,0,57.67678000000001,58.71678000000001,48.11678,55.156780000000005,51.85678,56.23678,47.79678,62.43034,54.07678000000001,62.09678,51.61678,61.436780000000006,46.236779999999996,50.063559999999995,55.95678,53.73678,61.523559999999996,51.03678,49.15678,54.016780000000004,53.516780000000004,57.756780000000006,62.55678,57.49678,50.22356,53.523559999999996,56.59678,58.32356,48.416779999999996,59.376780000000004,55.31678,52.95678,39.15678,40.236779999999996,55.756780000000006
95,33,1,58.702449,59.482449,48.762449,56.322449,52.462449,56.842449,48.382449,63.062449,54.742449,64.162449,52.502449,62.042449,46.882449,51.142449,56.982449,54.802448999999996,62.422449,51.642449,50.122448999999996,55.287482999999995,54.062449,58.502449,63.642449,58.202449,51.002449,54.442448999999996,57.442448999999996,59.062449,48.928112,60.002449,55.922449,53.862449,39.902449,40.807483000000005,56.682449
96,33,2,59.455828000000004,60.155828,49.251943,57.475828,53.195828000000006,57.515828000000006,49.052914,64.495828,55.415828000000005,64.915828,53.175828,63.975828,47.955828000000004,51.835828,57.755828,56.635828000000004,63.355828,52.515828000000006,50.895828,55.915828000000005,55.655828,59.255828,64.75582800000001,58.935828,52.235828000000005,55.415828000000005,58.235828000000005,59.852914,49.592914,61.455828000000004,57.415828000000005,54.815828,41.295828,41.395828,57.475828
97,34,0,60.231066000000006,60.751066,49.591066,58.112131999999995,53.731066000000006,58.091066000000005,49.531065999999996,65.351066,56.091066000000005,65.61106600000001,53.971066,64.434263,48.494263000000004,52.431066,58.371066000000006,57.251066,64.09213199999999,53.01106600000001,51.692132,56.531066,56.332131999999994,60.032132,65.511066,59.51106600000001,52.791066,55.991066000000004,58.731066000000006,60.451066000000004,50.031065999999996,62.054263,57.891066,55.491066000000004,41.871066,41.931065999999994,57.911066000000005
98,34,1,60.743945999999994,61.183946,49.943946000000004,58.597891000000004,54.403946,58.583946,49.923946,65.863946,56.543946,66.083946,54.483945999999996,65.18394599999999,49.263946000000004,52.863946,58.803945999999996,57.78394599999999,64.677891,53.517891000000006,52.343946,56.903946,56.923945999999994,60.703945999999995,66.04394599999999,59.96394599999999,53.483945999999996,56.583946,59.197891000000006,60.983945999999996,50.583946000000005,62.60394599999999,58.303945999999996,56.003946,42.303946,42.403946000000005,58.323946
99,34,2,61.408345,61.868345,50.568345,59.048345,55.048345,59.048345,50.728345000000004,66.44834499999999,57.048345,66.708345,55.188345,66.168345,49.748345,53.508345,59.328345,58.508345,65.188345,54.028344999999995,53.088345,57.548345,57.508345,61.24834499999999,66.768345,60.42834499999999,54.388344999999994,57.10834499999999,59.708344999999994,61.708344999999994,51.048345,63.228345,58.78834499999999,56.868345,42.928345,42.848345,58.868345
100,35,0,62.055964,62.375964,51.035964,59.575964,55.555964,59.535964,51.355964,67.215964,57.655964000000004,67.31596400000001,55.675964,66.955964,50.175964,53.995964,59.875964,59.015964000000004,65.695964,54.475964000000005,53.715964,58.035964,58.055964,61.715964,67.335964,60.815964,54.935964,57.575964,60.275964,62.215964,51.655964000000004,63.755964,59.381927000000005,57.395964,43.295964,43.335964000000004,59.495964
101,35,1,62.633922999999996,62.873923,51.453922999999996,59.993922999999995,55.961960999999995,59.953922999999996,51.793923,67.833923,58.213923,67.813923,56.153923,67.373923,50.593923,54.453922999999996,60.373923,59.453922999999996,66.133923,54.913923,54.193923,58.553923,58.493922999999995,62.153923,67.873923,61.353922999999995,55.353922999999995,58.013923,60.733923,62.713923,52.113923,64.233923,59.913923,57.933923,43.713923,43.721961,60.053923
102,35,2,63.292970999999994,63.412971,51.832971,60.852971,56.371485,60.492971,52.412971,68.692971,58.732971,68.632971,56.812971,67.81297099999999,51.072971,55.032970999999996,60.872971,59.992971,66.652971,55.432970999999995,54.732971,59.187823,58.981485,62.69297099999999,68.572971,62.052971,55.852971,58.732971,61.472970999999994,63.33297099999999,52.712970999999996,64.852971,60.452971,58.492971,44.272971000000005,44.152971,60.772971
103,36,0,63.871701,64.071701,52.15085,61.531701,56.771701,61.011701,52.851701,69.471701,59.231701,69.351701,57.311701,68.191701,51.671701,55.551701,61.351701,60.511701,67.151701,55.971701,55.331701,60.011701,59.491701,63.171701,69.171701,62.571701000000004,56.571701000000004,59.551701,61.951701,63.951701,53.371701,65.331701,61.075102,59.051701,45.011701,44.531701,61.391701
104,36,1,64.267891,64.527891,52.427890999999995,62.027891000000004,57.147891,61.407891000000006,53.148945999999995,69.987891,59.587891000000006,69.807891,57.707891000000004,68.627891,52.007891,55.947891000000006,61.72789100000001,60.867891,67.60789100000001,56.387891,55.707891000000004,60.348946,59.867891,63.509473,69.60789100000001,62.907891000000006,57.047891,60.027891000000004,62.327891,64.307891,53.807891000000005,65.68789100000001,61.507891,59.447891000000006,45.387890999999996,44.887890999999996,61.747891
105,36,2,64.789796,65.269796,52.949796,62.469795999999995,57.569796,61.829795999999995,53.629796,70.52979599999999,60.009795999999994,70.38979599999999,58.329795999999995,69.049796,52.389796000000004,56.40979599999999,62.209796,61.369795999999994,68.02979599999999,56.849796,56.109795999999996,60.969795999999995,60.289795999999996,63.929795999999996,70.109796,63.309898,57.509795999999994,60.469795999999995,62.769796,64.829796,54.209796,66.16979599999999,62.029796,59.889796,45.829796,45.289796,62.289795999999996
106,37,0,65.23678000000001,65.83678,53.376780000000004,62.91678,58.07678000000001,62.296780000000005,54.07678000000001,71.05678,60.49678,70.91678,58.796780000000005,69.61678,52.77678,56.89678000000001,62.756780000000006,61.81678,68.45678000000001,57.45678,56.55678,61.49678,60.81678,64.39678,70.61678,63.77678,58.23678,60.95678,63.196780000000004,65.27678,54.85678000000001,66.67678000000001,62.656780000000005,60.336780000000005,46.27678,45.69678,62.976780000000005
107,37,1,65.660816,66.31360500000001,53.731803,63.280816,58.473605000000006,62.673605,54.451803000000005,71.553605,60.93360500000001,71.373605,59.173605,70.333605,53.11360500000001,57.29360500000001,63.173605,62.417211,68.833605,57.873605000000005,56.93360500000001,62.033605,61.353605,64.773605,71.053605,64.273605,58.611202,61.537211,63.57360500000001,65.75360500000001,55.173605,67.073605,63.193605000000005,60.773605,46.571803,46.031803000000004,63.473605000000006
108,37,2,66.351701,66.851701,54.091701,64.071701,58.931701000000004,63.171701,54.891701,72.175102,61.311701,72.231701,59.671701,70.811701,53.491701,57.791701,63.651701,62.931701000000004,69.331701,58.271701,57.433401,62.671701,61.791701,65.231701,71.571701,64.931701,58.971701,62.311701,64.331701,66.351701,55.591701,67.571701,63.931701000000004,61.271701,46.871701,46.391701,64.091701
109,38,0,67.108526,67.548526,54.508526,65.028526,59.808526,63.628526,55.348526,73.068526,61.928526,73.428526,60.328526000000004,71.248526,53.928526,58.428526,64.308526,63.468526000000004,69.828526,58.848526,58.188526,63.508526,62.408526,65.668526,72.148526,65.408526,59.588526,62.868526,64.968526,67.168526,56.128526,68.188526,64.48852600000001,62.048526,47.428526,46.848526,64.668526
110,38,1,67.632902,68.032902,54.872902,65.532902,60.352902,64.092902,55.712902,73.852902,62.512902000000004,73.95290200000001,60.852902,71.632902,54.352902,58.932902,64.772902,63.952902,70.252902,59.372902,58.692902000000004,64.052902,62.892902,66.072902,72.712902,65.892902,60.092902,63.312902,65.512902,67.772902,56.481451,68.652902,64.892902,62.692902000000004,47.790726,47.213271999999996,65.292902
111,38,2,68.245351,68.585351,55.305351,66.34535100000001,60.865351000000004,64.525351,56.145351,74.425351,63.005351,74.745351,61.465351,72.005351,54.865351000000004,59.485351,65.245351,64.445351,70.880703,59.845351,59.345351,64.70535100000001,63.325351,66.525351,73.185351,66.525351,60.505351,63.765351,66.34535100000001,68.485351,56.865351000000004,69.245351,65.325351,63.125351,48.085351,47.545351000000004,65.945351
112,39,0,68.763447,69.143447,55.603446999999996,66.883447,61.543447,65.003447,56.583447,74.903447,63.463446999999995,75.243447,61.923446999999996,72.423447,55.243446999999996,59.983447,65.763447,64.883447,71.403447,60.303447,59.803447,65.363447,63.763447,67.003447,73.66344699999999,66.923447,60.923446999999996,64.203447,66.883447,68.983447,57.343447,69.763447,65.783447,63.623447,48.463446999999995,47.963446999999995,66.403447
113,39,1,69.149478,69.588957,55.869478,67.269478,61.949478000000006,65.389478,56.949478000000006,75.289478,63.909478,75.589478,62.329478,72.889478,55.629478000000006,60.389478000000004,66.169478,65.289478,71.769478,60.729478,60.209478000000004,65.90947800000001,64.129478,67.389478,74.029478,67.309478,61.289478,64.569478,67.289478,69.40947800000001,57.669478000000005,70.169478,66.149478,64.009478,48.729478,48.349478000000005,66.849478
114,39,2,69.655828,70.11582800000001,56.315828,67.855828,62.455828000000004,65.89582800000001,57.455828000000004,75.815828,64.375828,76.055828,62.935828,73.515828,56.075828,61.015828000000006,66.655828,66.03582800000001,72.25582800000001,61.295828,60.855828,66.495828,64.635828,67.89582800000001,74.515828,67.89582800000001,61.755828,65.121655,68.11582800000001,69.955828,58.195828000000006,70.75582800000001,66.67582800000001,64.435828,49.115828,48.735828000000005,67.501655
115,40,0,70.109297,70.727891,56.769296999999995,68.32789100000001,63.187891,66.387891,57.90894599999999,76.287891,64.867891,76.46789100000001,63.387891,74.007891,56.587891000000006,61.507891,67.10789100000001,66.527891,72.707891,61.72789100000001,61.308946,67.18789100000001,65.167891,68.46789100000001,74.987891,68.347891,62.267891000000006,65.767891,68.587891,70.667891,58.72789100000001,71.267891,67.207891,64.887891,49.607890999999995,49.149578000000005,68.007891
116,40,1,70.550249,71.27024899999999,57.230249,68.680062,63.690249,66.850249,58.250249,76.890249,65.410249,76.940125,63.830249,74.490249,57.190249,62.070249,67.610249,67.010249,73.170249,62.210249,61.790248999999996,67.740125,65.670249,68.950249,75.510249,68.890249,62.710249,66.250249,69.13024899999999,71.210249,59.140125,71.710249,67.690249,65.350249,50.010249,49.558607,68.590249
117,40,2,71.02154200000001,71.921542,57.661542000000004,69.18154200000001,64.221542,67.38154200000001,58.781542,77.661542,65.88154200000001,77.421542,64.305771,75.221542,57.841542000000004,62.621542000000005,68.061542,67.541542,73.721542,62.72154200000001,62.381542,68.261542,66.24154200000001,69.501542,76.061542,69.561542,63.175771,66.695771,69.621542,71.74154200000001,59.661542000000004,72.32154200000001,68.201542,65.761542,50.581542,49.927181,69.201542
118,41,0,71.521224,72.661224,58.161224,69.641224,65.101224,68.001224,59.261224,78.341224,66.455612,77.941224,64.741224,75.761224,58.381223999999996,63.121224,68.641224,68.061224,74.421224,63.341224,62.941224,68.901224,66.961224,70.241224,76.761224,70.061224,63.761224,67.172449,70.241224,72.36122399999999,60.241224,72.941224,68.961224,66.401224,51.341224,50.501224,69.801224
119,41,1,72.008526,73.199263,58.688526,69.999263,65.668526,68.568526,59.539235,78.968526,67.008526,78.459632,65.248526,76.588526,58.919263,63.593088,69.168526,68.59463199999999,75.108526,63.882842000000004,63.528526,69.43770500000001,67.548526,70.828526,77.588526,70.449816,64.368526,67.748526,70.848526,72.908526,60.620656000000004,73.457705,69.436175,66.896175,52.048526,51.036421000000004,70.32170500000001
120,41,2,72.52444399999999,74.038889,59.54444399999999,70.86444399999999,66.36444399999999,69.404444,59.96444399999999,80.00444399999999,67.94444399999999,79.338889,65.964444,77.544444,59.744443999999994,64.204444,69.824444,69.22444399999999,76.107778,64.52444399999999,64.30444399999999,70.144444,68.244444,71.744444,78.658889,71.624444,65.30444399999999,68.55888900000001,71.744444,73.72444399999999,61.32444399999999,74.22444399999999,70.30444399999999,67.684444,53.084444,51.753333000000005,71.104444
121,42,0,73.201043,74.705522,60.061043000000005,71.592086,66.92104300000001,70.101043,60.341043000000006,80.78104300000001,68.720431,80.161043,66.408209,78.381043,60.241043000000005,64.64104300000001,70.42104300000001,69.881043,77.312086,65.121043,64.841043,70.701043,69.00104300000001,73.06104300000001,79.761043,72.201043,66.00104300000001,69.08104300000001,72.72104300000001,74.681043,61.961043000000004,75.00104300000001,70.961043,68.228507,53.76104300000001,52.58104300000001,71.801043
122,42,1,73.735941,75.31297099999999,60.672971,72.23297099999999,67.45297099999999,70.73297099999999,60.69297099999999,81.412971,69.572971,81.352971,66.87297099999999,79.272971,60.712970999999996,65.09297099999999,70.832971,70.412971,78.392971,65.59297099999999,65.415941,71.17297099999999,69.67297099999999,74.45594100000001,80.53297099999999,72.612971,66.59297099999999,69.53297099999999,73.45297099999999,75.512971,62.612970999999995,75.692971,71.412971,68.73297099999999,54.252970999999995,53.272971,72.375941
123,42,2,74.572018,75.832018,61.332018000000005,72.652018,67.912018,71.292018,61.25201800000001,81.87201800000001,70.17201800000001,81.89201800000001,67.292018,79.81201800000001,61.152018000000005,65.53201800000001,71.31201800000001,70.95201800000001,79.052018,66.01201800000001,66.152018,71.632018,70.17201800000001,75.052018,81.132018,73.17201800000001,67.072018,69.992018,73.932018,76.03201800000001,63.03201800000001,76.37201800000001,71.831009,69.292018,54.711009,53.732018000000004,72.992018
124,43,0,75.09424,76.37424,61.77424,73.07424,68.53424,71.79424,61.87424,82.41424,70.67424,82.41424,67.73424,80.31424,61.55424,65.99424,71.77424,71.35424,79.57424,66.49424,66.59424,72.13424,70.71424,75.57424,81.67424,73.63424,67.57424,70.45424,74.43424,76.55424000000001,63.534240000000004,76.99424,72.31424,69.75424,55.19424,54.19424,73.49424
125,43,1,75.537279,76.817279,62.237279,73.483639,68.97727900000001,72.237279,62.337279,83.097279,71.33727900000001,83.077279,68.237279,80.877279,61.95727900000001,66.437279,72.237279,71.737279,80.077279,67.017279,67.03363900000001,72.757279,71.217279,76.05727900000001,82.297279,74.157279,68.017279,71.05727900000001,74.897279,77.017279,63.931213,77.437279,72.719093,70.237279,55.503639,54.537279000000005,73.997279
126,43,2,76.109796,77.429898,62.889796,74.139898,69.469796,72.989796,62.90979599999999,83.929796,71.929796,83.94979599999999,68.849796,81.629796,62.469795999999995,67.02979599999999,72.849796,72.229796,80.80979599999999,67.469796,67.489796,73.469796,71.88979599999999,76.709796,83.049796,74.88979599999999,68.66979599999999,71.789796,75.549796,77.66979599999999,64.509796,78.16979599999999,73.189796,70.769796,56.009795999999994,54.949796,74.629796
127,44,0,76.856916,78.09691600000001,63.196916,74.410988,69.863458,73.676916,63.316916000000006,84.776916,72.51691600000001,84.79691600000001,69.473365,82.176916,62.756916000000004,67.51691600000001,73.273845,72.676916,81.512305,67.916916,67.836916,73.93336500000001,72.365639,77.416916,83.856916,75.716916,69.193845,72.316916,76.152305,78.29691600000001,64.996916,78.753458,73.80345799999999,71.203458,56.416916,55.356916000000005,75.136916
