,measure_number,beat_number,pid1263-17,pid52932-10,pid5667229-07,pid9048-17,pid9050-17,pid9054-17,pid9055-17,pid9056-13,pid9058-17,pid9059-17,pid9060-17,pid9062-17,pid9063-17,pid9064-10,pid9065-12,pid9066-17,pid9067-17,pid9068-11,pid9072-17,pid9075-17,pid9078-09,pid9081-05,pid9088-12,pid9093-17,pid9094-17,pid9097-18,pid9099-17,pid9100b-13,pid9101-17,pid9103-09,pid9104-17,pid9105-17,pid9111-17,pid9116-07,pid9118-17,pid9126-05,pid9128-13,pid9130-02,pid9137-10,pid9138-17,pid9139-17,pid9153-17,pid9162-06,pid9166e-10,pid9170-17,pid9173-22,pid9174-17,pid917509-07,pid9186c-17,pid918722-06,pid918904-04,pid918919-19,pid9192-17,pid9193-02
81,28,2,47.403787,42.843787,38.103787,50.883787,43.863787,41.263787,40.443787,43.063787,37.623787,40.323787,37.843787,43.443787,38.443787,36.383787,45.683787,42.143786999999996,36.683787,41.563787,43.543787,45.963786999999996,40.803787,41.843787,44.863787,44.923787,45.283787,40.565146999999996,39.063787,45.903787,42.163787,51.523787,39.643786999999996,51.283787,43.327899,41.823787,41.403787,36.923787,39.623787,43.283787,39.003787,40.143786999999996,38.163787,39.703787,31.523787,38.463786999999996,42.043787,45.163787,37.523787,41.563787,44.723787,35.923787,38.543787,31.963787,35.243787,34.203787
82,29,0,47.944331,43.444331,38.604331,51.438662,44.224331,41.704330999999996,40.744331,43.444331,37.984331,40.704330999999996,38.204330999999996,43.907323999999996,38.804331,36.664331,46.201655,42.504331,37.124331,41.944331,43.904331,46.324331,41.224331,42.164331,45.244331,45.364331,45.644331,40.904331,39.444331,46.364331,42.644331,52.004331,40.004331,51.924331,43.427665999999995,42.304331,41.744331,37.284331,40.084331,43.704330999999996,39.344331,40.464331,38.604331,40.024331,31.844331,38.884331,42.424331,45.684331,37.884331,41.944331,45.064331,36.284331,39.144331,32.304331,35.564331,34.524331
83,29,1,48.819002000000005,43.899002,39.039002,51.939002,44.579667,42.024834000000006,41.014501,43.939002,38.339002,41.173001,38.639002000000005,44.439002,39.259002,37.019002,46.739002,42.999002000000004,37.539002,42.359002000000004,44.379002,46.813001,41.633001,42.537251,45.719002,45.819002000000005,45.959002000000005,41.253001,39.899002,46.939002,43.106334000000004,52.4558,40.439002,52.859002000000004,43.578028,42.859002000000004,42.119002,37.699667,40.719002,44.099002,39.639002000000005,40.714501,39.059002,40.339002,32.152251,39.279002,42.999002000000004,46.279002,38.0949,42.439667,45.439002,36.699002,39.859002000000004,32.599002,35.9515,34.8478
84,29,2,49.40542,44.227709999999995,39.497084,52.405419,44.965419,42.405419,41.40542,44.505419,38.825419000000004,41.525420000000004,38.98542,44.985419,39.925419,37.585419,47.205420000000004,43.505419,37.92542,42.76542,45.025419,47.165419,42.025420000000004,42.96542,46.265419,46.14542,46.329584000000004,41.605419,40.395140000000005,47.38542,43.48542,53.085418999999995,40.88542,53.445418999999994,43.596924,43.56771,42.425419,38.145419,41.305419,44.525420000000004,40.045419,41.045419,39.405419,40.645419,32.46542,39.725419,43.525420000000004,46.845420000000004,38.42542,42.845419,45.961806,37.045419,40.325419000000004,32.90542,36.28542,35.30542
85,30,0,50.478209,44.798209,40.098209000000004,53.018209,45.427642,42.798209,41.878209000000005,45.062052,39.478209,42.138209,39.524104,45.658209,40.578209,38.018209000000006,47.778209000000004,44.438209,38.558209000000005,43.198209000000006,45.978209,47.818209,42.624103999999996,43.578209,47.098209000000004,46.605458,46.718209,42.078209,40.978209,48.018209000000006,44.024104,53.718208999999995,41.698209000000006,54.318208999999996,43.704245,44.194103999999996,42.918209000000004,38.624245,41.958209000000004,45.138209,40.466026,41.438209,39.978209,41.004104,32.778209000000004,40.444103999999996,44.058209000000005,47.538209,38.818209,43.434017,46.598209000000004,37.618209,40.918209000000004,33.218209,36.678209,35.608315999999995
86,30,1,51.169728000000006,45.249932,40.649728,53.489728,45.969728,43.169728000000006,42.309728,45.489728,39.989728,42.609728000000004,39.989728,46.249728000000005,41.129728,38.649456,48.329728,44.889728000000005,38.909728,43.609728000000004,46.389728000000005,48.549728,43.069728000000005,44.129728,47.749728000000005,47.089728,47.109728000000004,42.629728,41.509728,48.569728000000005,44.509728,54.609728000000004,42.149728,54.869728,44.129728,44.729728,43.369728,39.129728,42.609184,45.589728,40.829728,41.869728,40.389728000000005,41.349728000000006,33.089728,40.889728000000005,44.809184,48.249728000000005,39.349728000000006,43.809728,47.029728000000006,37.989728,41.409728,33.529728000000006,37.109728000000004,36.009728
87,30,2,51.680566999999996,45.540566999999996,41.180566999999996,53.900567,46.300567,43.540566999999996,42.640567,45.820567,40.380567,42.920567,40.460567,46.660567,41.460567,39.000567,48.780567,45.280567,39.220566999999996,44.080566999999995,46.760567,48.900566999999995,43.400566999999995,44.520567,48.180566999999996,47.480567,47.520567,43.100567,41.820567,49.000567,44.820567,55.280567000000005,42.520567,56.420567000000005,44.460567,45.220566999999996,43.720566999999996,39.440567,43.000567,45.980567,41.220566999999996,42.160567,40.680566999999996,41.680566999999996,33.340567,41.300567,45.280567,48.680566999999996,39.680566999999996,44.200567,47.500567,38.260567,41.760567,33.780567,37.380567,36.260567
88,31,0,52.218526000000004,45.958526,41.518526,54.378526,46.738526,43.958526,42.978526,46.178526,40.718526000000004,43.258526,40.858526,47.038526,41.798526,39.498526,49.198526,45.618526,39.558526,44.498526,47.078526000000004,49.338526,43.778526,44.858526,48.518526,47.858526,47.858526,43.547052,42.198526,49.418526,45.158526,55.798526,42.838526,57.178526,44.779509000000004,45.658526,44.058526,39.778526,43.398526000000004,46.338526,41.558526,42.458526,41.038526,42.038526,33.638526,41.658526,45.718526000000004,49.158526,40.018526,44.558526,47.938526,38.558526,42.118526,34.098526,37.698526,36.598526
89,31,1,52.724920999999995,46.34746,41.84746,54.859841,47.199841,44.287459999999996,43.30746,46.52746,41.06746,43.607459999999996,41.187459999999994,47.38746,42.147459999999995,39.787459999999996,49.56746,46.007459999999995,39.90746,44.882381,47.38746,49.744921000000005,44.187459999999994,45.147459999999995,48.867459999999994,48.187459999999994,48.187459999999994,44.002381,42.52746,49.76746,45.562381,56.187459999999994,43.204921,58.026825,44.98746,46.044921,44.40746,40.107459999999996,43.854762,46.687459999999994,41.867459999999994,42.80746,41.34746,42.404921,33.94746,42.007459999999995,46.139841,49.637302000000005,40.34746,44.88746,48.24746,38.789153000000006,42.584921,34.38746,38.024921,36.90746
90,31,2,53.208639,46.668639,42.328639,55.288639,47.528639,44.648639,43.628639,46.848639,41.428639000000004,43.968639,41.628639,47.768639,42.468639,40.108639000000004,49.928639000000004,46.328639,40.248639000000004,45.348639,47.748639000000004,50.068639000000005,44.527279,45.588639,49.288639,48.568639000000005,48.568639000000005,44.428639000000004,42.888639000000005,50.148639,45.888639000000005,56.768639,43.528639,58.868639,45.202329999999996,46.448639,44.808639,40.448639,44.268639,47.068639000000005,42.308639,43.108639000000004,41.688639,42.728639,34.268639,42.388639000000005,46.548639,50.068639000000005,40.728639,45.348639,48.708639,39.088639,42.89932,34.708639,38.348639,37.208639
91,32,0,53.566599,47.086599,42.586599,55.686599,47.943197,45.066599,43.946599,47.166599,41.746598999999996,44.306599,41.986599,48.066599,42.786599,40.386599,50.326599,46.646599,40.546599,45.766599,48.046599,50.526599,44.866599,45.906599,49.646599,48.906599,48.886599,44.846599,43.226599,50.546599,46.206599,57.243196999999995,43.826599,59.486599,45.466599,46.826599,45.126599,40.748298999999996,44.646599,47.446599,42.626599,43.426598999999996,42.006599,43.066599,34.546599,42.766599,46.926598999999996,50.446599,41.046599,45.646599,49.066599,39.388298999999996,43.206599,34.986599,38.626599,37.526599
92,32,1,53.938118,47.498118,42.858118,56.106235999999996,48.338118,45.398118,44.258117999999996,47.498118,42.078117999999996,44.666236,42.318118,48.398118,43.118118,40.738118,50.818118,46.978118,40.878118,46.138118,48.358118,50.958118,45.238118,46.178118,49.978118,49.238118,49.238118,45.318118,43.578117999999996,51.038118,46.538118,57.578118,44.218118,60.078118,45.540369,47.158118,45.458118,41.058118,45.158118,47.778118,42.938117999999996,43.778118,42.358118,43.398118,34.838118,43.098118,47.318118,50.838118,41.318118,45.998118,49.398118,39.598118,43.618118,35.298118,38.978118,37.838118
93,32,2,54.384467,47.924467,43.264466999999996,56.644467000000006,48.624466999999996,45.704467,44.564467,47.824467,42.444466999999996,45.004467,42.644467,48.724467,43.404467,41.124466999999996,51.244467,47.257234000000004,41.184467,46.524467,48.724467,51.244467,45.584467,46.644467,50.318934000000006,49.584467,49.664467,45.664467,44.004467,51.442336,46.824467,57.984467,44.538934000000005,60.804467,45.55438,47.524467,45.884467,41.384467,45.624466999999996,48.144467,43.384467,44.064467,42.718934000000004,43.684467,35.124466999999996,43.464467,47.767868,51.304466999999995,41.744467,46.373401,49.798934,39.884467,43.924467,35.584467,39.264466999999996,38.104467
94,33,0,54.879206,48.319206,43.659206,57.099206,48.968413,46.176032,45.048413000000004,48.268413,42.977302,45.399206,42.999206,49.119206,43.799206,41.699206,51.679206,47.539206,41.579206,46.884603000000006,49.236032,51.668413,46.017619,47.146825,50.794444,50.039206,50.200476,46.054603,44.537619,51.899206,47.219206,58.579206000000006,45.056032,61.374444,45.605601,47.867302,46.472857,41.779206,46.288095,48.665238,43.876032,44.543651000000004,43.296032000000004,44.143651,35.479206,43.819206,48.346825,52.088095,42.179206,46.816032,50.282063,40.162302000000004,44.319206,35.926402,39.614603,38.394603000000004
95,33,1,55.383672999999995,48.783673,44.163672999999996,57.603673,49.683673,46.81102,45.723673,48.783673,43.643673,46.044694,43.803672999999996,49.883672999999995,44.303672999999996,42.183673,52.303672999999996,48.063673,42.103673,47.603673,49.823673,52.423673,46.543673,47.888776,51.485714,50.603673,50.743673,46.623673,45.260408,52.483672999999996,47.897346999999996,59.083673,45.723673,62.263673,46.063673,48.263673,47.143673,42.323673,47.143673,49.283673,44.283673,45.663672999999996,43.87102,44.743673,35.963673,44.223673,49.123673,52.763673,43.003673,47.523672999999995,51.683673,40.600735,45.023672999999995,36.403673,40.163672999999996,38.663672999999996
96,33,2,55.904104000000004,49.284104,44.544104,58.204104,50.027052000000005,47.284104,46.324104,49.084103999999996,44.264103999999996,46.484103999999995,44.164103999999995,50.464104,44.664103999999995,42.707052000000004,52.804104,48.368526,42.544104,48.024104,50.184104,53.224104000000004,47.024104,48.484103999999995,52.264103999999996,50.928034999999994,51.216939,47.104104,45.804103999999995,53.077052,48.517052,59.564104,46.564104,63.204104,46.736939,48.764103999999996,47.744104,42.757052,47.517052,49.784104,44.602351,46.024104,44.364104,45.104104,36.268526,44.508035,49.524104,53.818208999999996,43.364104,47.884104,52.027052000000005,40.848526,45.524104,36.708526,40.564104,38.948821
97,34,0,56.365964,49.687982,45.107982,58.807981999999996,50.645964,47.687982,46.965964,49.507982,44.827982,46.985964,44.627982,50.927982,45.107982,43.207982,53.24798199999999,48.707982,43.027982,48.487982,50.607982,53.96798199999999,47.785964,48.945964000000004,53.047982,51.307982,51.767982,47.767982,46.247982,53.46798199999999,48.947982,60.56798199999999,47.305964,64.26798199999999,47.487982,49.307982,48.247982,43.187982,47.907982000000004,50.367982,44.927982,46.785964,44.903946000000005,45.607982,36.667982,44.827982,50.007982,54.32798199999999,43.987982,48.387982,52.64798199999999,41.207982,46.063946,37.107982,41.047982,39.267982
98,34,1,56.950317000000005,50.010317,45.490317,59.37031700000001,51.210316999999996,48.070316999999996,47.430316999999995,49.770317,45.230317,47.490317,44.970317,51.290317,45.450317,43.610316999999995,53.590317000000006,49.090317,43.450317,48.910317,50.930316999999995,54.570317,48.310317,49.410317,53.650317,51.590317,52.270317,48.190317,46.650317,53.810317000000005,49.310317,61.19031700000001,47.870317,65.010317,47.990317,49.850317,48.610316999999995,43.590317,48.250316999999995,50.890316999999996,45.210316999999996,47.310317,45.350317,45.990317,36.970317,45.110316999999995,50.370317,54.710317,44.630317,48.730317,53.070317,41.430316999999995,46.410317,37.410317,41.430316999999995,39.530317
99,34,2,57.356667,50.336667,45.816666999999995,59.976667000000006,51.716667,48.436667,47.896667,50.076667,45.556667,47.876667,45.356667,51.616667,45.756667,43.856667,53.916667000000004,49.456666999999996,43.796667,49.296667,51.216667,55.016667000000005,48.636666999999996,49.716667,54.036667,51.896667,52.596667000000004,48.616667,47.036667,54.11666700000001,49.676667,61.57666700000001,48.376667,65.73666700000001,48.396667,50.296667,48.896667,43.916667,48.636666999999996,51.276666999999996,45.536667,47.676667,45.696667,46.316666999999995,37.236667,45.416667,50.736667,55.176667,45.116667,49.096667,53.456667,41.683333000000005,46.776666999999996,37.676667,41.756667,39.796667
100,35,0,57.764966,50.659932,46.104966,60.544966,52.144966,48.764965999999994,48.244966,50.424966,45.864965999999995,48.304966,45.694897999999995,51.904965999999995,46.064966,44.204966,54.224966,49.864965999999995,44.104966,49.684965999999996,51.544965999999995,55.39993199999999,48.979932,50.024966,54.524966000000006,52.204966,52.884966000000006,49.119932,47.404965999999995,54.444966,49.984966,61.964966000000004,48.844966,66.324966,48.744966,50.679932,49.224965999999995,44.224965999999995,49.004965999999996,51.619932,45.844966,48.059932,46.024966,46.624966,37.544965999999995,45.724965999999995,51.124966,55.499931999999994,45.444966,49.524966,53.799932,41.944966,47.124966,37.984966,42.064966,40.084965999999994
101,35,1,58.22229,50.96229,46.40229,61.062290000000004,52.46229,49.14229,48.62229,50.742290000000004,46.18229,48.64229,46.04229,52.22229,46.382290000000005,44.522290000000005,54.58229,50.54229,44.422290000000004,50.062290000000004,51.842290000000006,55.76229,49.30229,50.422290000000004,55.10229,52.48229,53.18229,49.54229,47.76229,54.80229,50.32229,62.28229,49.202290000000005,66.92229,49.64229,51.04229,49.54229,44.60229,49.36229,51.94229,46.12229,48.382290000000005,46.32229,46.90229,37.842290000000006,46.026145,51.46229,55.882290000000005,45.746145,49.842290000000006,54.12229,42.18229,47.50229,38.28229,42.382290000000005,40.36229
102,35,2,58.613175,51.253175,46.673175,61.573175,52.793175,49.493175,48.933175,51.113175,46.433175,49.013175,46.373175,52.493175,46.673175,44.833175,54.973175,50.913175,44.693175,50.373175,52.133175,56.073175,49.593175,50.773175,55.493175,52.793175,53.453175,49.916349,48.093175,55.193175,50.653175,62.573175,49.533175,67.433175,49.933175,51.393175,49.833175,44.913175,49.693175,52.233175,46.413175,48.673175,46.613175,47.153175,38.113175,46.301587,51.793175,56.233175,46.033175,50.153175,54.413175,42.411587,47.813175,38.573175,42.673175,40.604392
103,36,0,59.06922900000001,51.529229,46.909228999999996,62.088457999999996,53.06922900000001,49.789229,49.269228999999996,51.449228999999995,46.728458,49.309228999999995,46.669229,52.769229,46.949228999999995,45.263832,55.428458,51.189229,44.969229,50.669229,52.42922900000001,56.349229,49.928458,51.049229,55.869229000000004,53.089229,53.729229000000004,50.309228999999995,48.429229,55.629229,51.069229,62.809229,49.849229,67.92845799999999,50.309228999999995,51.726915999999996,50.089228999999996,45.229229,50.049229,52.529229,46.746916,48.949228999999995,46.908458,47.448458,38.389229,46.569229,52.129228999999995,56.648458,46.309228999999995,50.469229,54.689229000000005,42.649229,48.129228999999995,38.829229,42.949228999999995,40.848458
104,36,1,59.663332999999994,51.883333,47.203333,62.70333299999999,53.483332999999995,50.223333000000004,49.663333,51.863333000000004,47.076667,49.703333,47.043333000000004,53.06333299999999,47.323333,45.663333,55.963333,51.563333,45.343333,51.023333,52.843332999999994,56.763332999999996,50.303333,51.423333,56.483332999999995,53.466667,54.103333,50.723333000000004,48.883333,56.163332999999994,51.543333000000004,63.163332999999994,50.243333,68.383333,50.783333,52.143333,50.503333000000005,45.583333,50.463333,52.88333299999999,47.123333,49.323333,47.226667,47.823333,38.743333,46.876667,52.543333,57.163332999999994,46.643333,50.903333,55.003333,42.941111,48.563333,39.203333,43.323333,41.243333
105,36,2,60.034218,52.134218,47.454218,63.354218,53.754218,50.594218,49.934218,52.234218,47.354217999999996,50.034218,47.374218,53.43421800000001,47.694218,45.914218,56.33421800000001,51.814218,45.534218,51.374218,53.11421800000001,57.134218000000004,50.574218,51.814218,56.874218000000006,53.774218000000005,54.414218000000005,50.974218,49.274218,56.534218,51.914218,63.47421800000001,50.514218,68.734218,51.074218,52.51421800000001,50.874218,45.874218,50.814218,53.142109,47.414218,49.574218,47.534218,48.074218,39.074218,47.174217999999996,52.914218000000005,57.554218000000006,46.954218,51.254218,55.274218000000005,43.214218,49.034218,39.514218,43.634218,41.554218
106,37,0,60.423152,52.423152,47.823152,64.063152,54.183152,51.043152,50.343152,52.763152000000005,47.703152,50.463152,47.683152,53.763152000000005,48.123152000000005,46.183152,56.823152,52.163152000000004,45.883152,51.743152,53.486576,57.563152,50.943152000000005,52.143152,57.243152,54.163152000000004,54.763152000000005,51.343152,49.703152,56.983152000000004,52.243152,63.783152,50.843152,69.143152,51.283152,53.003152,51.303152000000004,46.243152,51.223152,53.483152000000004,47.683152,49.883152,47.883152,48.403152,39.483152000000004,47.523152,53.363152,58.043152,47.303152000000004,51.643152,55.583152,43.583152,49.603152,39.903152,43.983152000000004,42.003152
107,37,1,60.884331,52.884331,48.284331,64.78433100000001,54.804331000000005,51.624331,50.864331,53.424331,48.224331,51.004331,48.144331,54.304331000000005,48.684331,46.524331,57.444331000000005,52.64433100000001,46.324331,52.204330999999996,54.04433100000001,58.164331000000004,51.444331,52.72433100000001,57.72433100000001,54.60433100000001,55.264331000000006,51.824331,50.364331,57.698662,52.72433100000001,64.264331,51.358662,69.70433100000001,51.644331,53.664331000000004,51.924331,46.664331,51.664331,53.96433100000001,48.084331,50.204330999999996,48.344331,48.807165999999995,40.024331,48.024331,53.924331,58.744331,47.824331,52.144331,56.024331000000004,44.004331,50.404331,40.464331,44.504331,42.684331
108,37,2,61.467743999999996,53.440975,48.820975,65.640975,55.560975,52.280975,51.560975,54.060975,48.680975,51.700975,48.680975,55.000975,49.400975,46.860975,58.180975,53.400975,46.900975,52.720975,54.760975,59.020975,52.040975,53.340975,58.340975,55.260975,55.940975,52.580975,51.080975,58.380975,53.220975,64.89195,51.920975,70.420975,51.765972,54.400975,52.560975,47.180975,52.233658,54.560975,48.540975,50.760975,48.880975,49.380975,40.680975,48.600975,54.600975,59.600975,48.440975,52.740975,56.560975,44.560975,51.540975,41.120975,44.940975,43.560975
109,38,0,62.176722999999996,54.196893,50.176893,66.976893,56.976893000000004,53.59689300000001,52.696723,55.336893,49.85068,52.85689300000001,49.396893,55.918964,50.456893,47.456893,59.49689300000001,53.826723,47.858908,53.556893,56.216893000000006,60.376893,53.023787,54.876893,59.756893000000005,56.35689300000001,56.916893,53.743787,52.203787,59.696893,54.016893,66.81825400000001,52.376893,71.93689300000001,51.806734000000006,55.736893,53.656893000000004,48.116893,53.036893000000006,55.963786999999996,49.156893,51.356893,49.656893,50.096723,41.796893,49.776893,55.563447,61.256893000000005,49.336892999999996,53.603446999999996,57.443447,45.256893,52.655379,42.236893,45.576893,44.676893
110,38,1,62.963152,55.014384,50.643152,67.85630400000001,57.85576,54.623152000000005,53.643152,56.163152000000004,50.523152,53.663152000000004,50.146576,56.723152,51.283152,48.011096,60.123152000000005,54.669456000000004,48.563152,54.303152000000004,56.923152,61.283152,53.623152000000005,55.703152,60.64945600000001,57.183152,57.93630400000001,54.583152,53.003152,60.326576,54.743152,67.863152,53.203152,72.763152,52.037003999999996,56.503152,54.386576,49.003152,53.783152,56.803152000000004,49.623152000000005,52.023152,50.423152,50.663152000000004,42.612192,50.583152,56.283152,62.443152000000005,50.195215000000005,54.163152000000004,58.063152,45.926576000000004,53.203152,43.053288,45.843152,45.189144
111,38,2,64.915941,55.515941000000005,51.335941,68.495941,58.535941,55.382971,54.275941,56.795941000000006,51.095940999999996,54.295941000000006,50.755941,57.255941,51.815940999999995,48.295941,60.815941,55.395941,49.095940999999996,54.755941,57.455941,62.155941000000006,54.11594100000001,56.395941,61.175941,57.735941000000004,58.622971,55.235941000000004,53.535941,60.995941,55.175941,68.67594100000001,53.855941,73.515941,52.054324,57.235941000000004,54.895941,49.542971,54.375941000000005,57.375941000000005,50.095940999999996,52.575941,50.875941,51.175940999999995,43.075941,51.415941,56.855941,62.881882,50.875941,54.638647,59.515941000000005,46.395941,53.715941,43.515941,46.175940999999995,45.835941
112,39,0,65.3139,55.8778,51.7739,68.8939,58.9339,55.7739,54.6539,57.1939,51.645601,54.7139,51.1539,57.6739,52.2139,48.8539,61.2339,55.8739,49.5139,55.2139,58.1339,62.5939,54.4739,56.8139,61.5739,58.1139,59.0139,55.8539,53.9139,61.4139,55.5139,69.1139,54.2739,73.9739,52.3339,57.7139,55.2939,49.9339,54.9139,57.7739,50.39195,52.9539,51.3339,51.5739,43.4539,51.9539,57.2939,63.5939,51.2739,54.9539,59.9139,46.7939,54.0339,43.9139,46.5539,46.2339
113,39,1,66.19251700000001,56.472517,52.292517,69.55251700000001,59.392517000000005,56.292517000000004,55.112517000000004,57.752517000000005,52.232517,55.232517,51.592517,58.072517000000005,52.732517,49.352517,61.832517,56.412517,50.012516999999995,55.732517,58.63251700000001,63.212517000000005,54.912517,57.332517,62.032517000000006,58.752517000000005,59.592517,56.392517000000005,54.432517000000004,62.032517000000006,55.99251700000001,69.77251700000001,54.752517000000005,74.712517,52.432517000000004,58.27251700000001,55.652517,50.452517,55.432517000000004,58.352517000000006,50.792517,53.432517000000004,51.752517,51.972516999999996,43.912517,52.432517000000004,57.77251700000001,64.05251700000001,51.692516999999995,55.412517,60.612517000000004,47.252517,54.552517,44.372516999999995,46.974503000000006,46.832516999999996
114,39,2,67.126553,57.046553,52.786553000000005,70.106553,59.926553000000006,56.646553000000004,55.646553000000004,58.263107,52.766553,55.706553,52.166553,58.626553,53.286553000000005,49.626553,62.406553,56.826553000000004,50.366553,56.186553,59.088277000000005,63.766553,55.306553,57.966553000000005,62.586553,59.106553000000005,60.086553,57.006553000000004,55.026553,62.606553000000005,56.546553,70.58655300000001,55.166553,75.466553,52.613392000000005,58.786553000000005,56.186553,50.766553,55.926553000000006,58.926553000000006,51.188277,53.948277000000004,52.186553,52.526553,44.326553000000004,52.926553000000006,58.286553000000005,64.606553,52.339659999999995,55.766553,60.946553,47.566553000000006,55.106553000000005,44.786553000000005,47.286553000000005,47.206553
115,40,0,67.95929699999999,57.659296999999995,53.199296999999994,70.619297,60.379296999999994,57.099297,56.099297,58.819297,53.159296999999995,56.219297,52.559296999999994,59.219297,53.719297,50.019296999999995,62.839296999999995,57.139297,50.799296999999996,56.799296999999996,59.519296999999995,64.279297,55.739297,58.419297,63.059296999999994,59.614649,60.599297,57.559296999999994,55.479296999999995,63.039297,56.999297,71.399297,55.479296999999995,76.119297,52.617291,59.199296999999994,56.539297,51.199296999999994,56.279297,59.399297,51.539297,54.339296999999995,52.579297,52.999297,44.739297,53.359297,58.659296999999995,65.019297,52.779297,56.279297,61.379296999999994,47.919297,55.439296999999996,45.179297,47.619296999999996,47.573099
116,40,1,68.455011,58.325033999999995,53.73250600000001,71.16503399999999,60.925034,57.725033999999994,56.645033999999995,59.305034,53.625034,56.745034,53.09166999999999,59.745034,54.265034,50.405034,63.245034,57.585034,51.165034000000006,57.285033999999996,60.025034,64.865034,56.145033999999995,58.805034,63.645033999999995,60.065034,61.125034,58.285033999999996,55.965033999999996,63.445034,57.408758999999996,72.045034,56.045033999999994,76.74503399999999,52.62220799999999,59.605033999999996,56.945034,51.712506,56.845034,59.885034,51.845034000000005,54.825033999999995,53.065034,53.445034,45.193007,53.793758999999994,59.065034,65.425034,53.353759,56.765034,61.845034,48.376253000000005,55.765034,45.637007000000004,47.905034,47.992506
117,40,2,68.833152,58.833152,54.053152000000004,71.593152,61.313152,58.113152,57.153152,59.733152000000004,54.013152000000005,57.193152000000005,53.333152,60.133152,54.653152,50.693152000000005,63.593152,58.073152,51.533152,57.673152,60.433152,65.313152,56.493152,59.213152,64.033152,60.433152,61.593152,58.733152000000004,56.213152,63.793152,57.693152000000005,72.493152,56.433152,77.313152,52.625704000000006,60.073152,57.313152,51.993152,57.293152,60.213152,52.173152,55.093152,53.413152000000004,53.813152,45.453152,54.273152,59.413152000000004,65.793152,53.633152,57.133152,62.273152,48.573152,56.133152,45.913152000000004,48.233152000000004,48.253152
118,41,0,69.287302,59.227302,54.356217,72.007302,61.667302,58.447302,57.587302,60.107302000000004,54.347302,57.538651,53.629101,60.467302000000004,54.987302,50.967302000000004,63.907302,58.367302,51.867302,58.027302,60.767302,65.687302,56.807302,59.547302,64.355767,60.767302,61.947302,59.167302,56.53576700000001,64.08730200000001,58.027302,73.047302,56.767302,77.847302,52.628714,60.407302,57.647302,52.335767,57.747302000000005,60.547302,52.507302,55.378651,53.747302000000005,54.08546,45.787302000000004,54.767302,59.767302,66.247302,53.958651,57.507302,62.644603000000004,48.879325,56.458651,46.227302,48.538651,48.507302
119,41,1,69.830499,59.710499,54.750499,72.530499,62.230499,58.810499,58.030499,60.590499,54.730499,58.0035,54.050499,60.970499,55.490499,51.350499,64.390499,58.670499,52.230499,58.490499,61.270499,66.250499,57.230499,60.090499,64.811995,61.230499,62.450499,59.690498999999996,56.950499,64.550499,58.410499,73.610499,57.090499,78.530499,52.9021,60.750499,58.130499,52.730499,58.210499,61.010498999999996,52.810499,55.830498999999996,54.190498999999996,54.570499,46.190498999999996,55.250499,60.270499,66.710499,54.390499,57.90675,63.145125,49.250499,56.950499,46.610499,48.970499,48.950499
120,41,2,70.260068,60.10006800000001,55.06006800000001,72.980068,62.660068,59.160068,58.36751700000001,60.980068,55.10006800000001,58.40503399999999,54.46006800000001,61.400068000000005,55.92006800000001,51.640068,64.785034,59.080068000000004,52.620068,58.900068000000005,61.665034,66.760068,57.540068000000005,60.540068000000005,65.30006800000001,61.545033999999994,62.805034,60.14006800000001,57.38006800000001,64.980068,58.805034,74.260068,57.466689,79.10006800000001,52.923931,61.09335600000001,58.500068000000006,53.120068,58.555034,61.440068000000004,53.235034,56.14006800000001,54.505033999999995,55.020068,46.466689,55.635034,60.69335600000001,67.10006800000001,54.700068,58.260068000000004,63.455034,49.500068,57.220068000000005,46.920068,49.380068,49.300067999999996
121,42,0,70.842517,60.622517,55.446259,73.542517,63.162517,59.56251700000001,58.842517,61.442517,55.582517,58.942517,54.78750600000001,61.846258999999996,56.402517,51.982517,65.342517,59.402517,52.962517000000005,59.38251700000001,62.046259,67.202517,57.982517,60.922517000000006,65.702517,61.966258999999994,63.24251700000001,60.642517000000005,57.822517000000005,65.52251700000001,59.20251700000001,75.002517,57.88251700000001,79.66251700000001,53.207506,61.482517,58.802517,53.56251700000001,58.942517,61.866259,53.70251700000001,56.52251700000001,54.862517000000004,55.426258999999995,46.866259,56.122517,61.020839,67.66251700000001,55.042517000000004,58.70251700000001,63.822517000000005,49.882517,57.56251700000001,47.322517,49.722516999999996,49.622516999999995
122,42,1,71.297256,61.13725600000001,55.757256000000005,74.017256,63.737256,59.977256000000004,59.237256,61.85725600000001,55.99725600000001,59.517256,55.157256000000004,62.41725600000001,56.81725600000001,52.337256,65.797256,59.77725600000001,53.27725600000001,59.797256000000004,62.45725600000001,67.717256,58.41725600000001,61.313628,66.11725600000001,62.325752,63.617256000000005,61.237256,58.197256,65.97725600000001,59.59725600000001,75.597256,58.257256000000005,80.237256,53.375852,61.91725600000001,59.197256,53.977256000000004,59.337256000000004,62.27725600000001,54.057256,56.837256000000004,55.35725600000001,55.81725600000001,47.177256,56.477256000000004,61.35725600000001,68.237256,55.437256000000005,59.117256000000005,64.237256,50.297256,57.85725600000001,47.637256,50.097256,49.897256
