,measure_number,beat_number,pid1263b-03,pid510262-04,pid52932-18,pid5667249-20,pid5667271-04,pid5667291-18,pid610003b-07,pid9048b-07,pid9049b-03,pid9050b-03,pid9052b-10,pid9054b-03,pid9055b-03,pid9056-11,pid9057f-13,pid9058b-03,pid9059b-07,pid9060b-01,pid9061-32,pid9062b-06,pid9063b-07,pid9064-14,pid9065-21,pid9066b-03,pid9069-03,pid9070b-15,pid9072b-07,pid9073b-07,pid9074g-03,pid9075b-03,pid9085-05,pid9088-19,pid9089-17,pid9090-16,pid9093b-09,pid9094b-03,pid9099b-07,pid9101b-14,pid9103-15,pid9104b-03,pid9111b-05,pid9113-18,pid9114b-12,pid9117-07,pid9118b-07,pid9119-08,pid9120-10,pid9121-11,pid9129-23,pid9130-09,pid9134-09,pid9137-16,pid9138b-03,pid9139b-03,pid9153b-03,pid9161-09,pid9166j-03,pid9170b-03,pid9174b-03,pid917509-09,pid917520-19,pid917525-03,pid9176-11,pid918713-09,pid918819-07,pid918904-11,pid9192b-03
166,57,0,80.908571,74.029841,70.108571,79.948571,80.368571,86.779286,87.06857099999999,85.828571,72.34857099999999,87.608571,57.268570999999994,70.659286,92.64857099999999,90.368571,53.48857099999999,83.248571,83.948571,75.188571,67.50857099999999,90.528571,87.748571,86.84857099999999,101.06929000000001,84.748571,81.509286,55.089524,91.768571,88.248571,82.779286,80.628571,92.488571,108.15928999999998,85.20928599999999,72.248571,103.62857,90.368571,89.768571,85.84857099999999,99.78857099999999,86.828571,104.70857,90.659286,83.468571,90.28857099999999,76.388571,67.968571,94.92857099999999,85.468571,63.369643,108.80856999999999,97.20857099999999,87.70857099999999,68.629286,80.92857099999999,82.879286,78.468571,81.248571,91.28857099999999,73.449286,71.20857099999999,76.78857099999999,62.548570999999995,74.289286,73.988571,73.78857099999999,82.50857099999999,85.968571
167,57,1,81.298776,74.499376,70.518776,80.478776,80.911918,87.238776,87.794111,86.538776,72.911918,88.344388,57.598776,71.098776,93.238776,91.058776,53.918776,83.838776,84.572616,75.598776,68.098776,91.13877600000001,88.198776,87.398776,101.65878000000001,85.258776,81.958776,55.618776000000004,92.418776,88.932214,83.298776,81.318776,93.196878,108.71688,85.658776,72.718776,104.35878000000001,90.954388,90.234388,86.298776,100.31878,87.298776,105.19878,91.118776,84.078776,90.758776,76.858776,68.498776,95.571463,85.938776,63.898776,109.49878000000001,97.738776,88.13877600000001,69.102194,81.398776,83.27877600000001,78.998776,81.798776,91.898776,73.978776,71.74375500000001,77.318776,63.358776,74.798776,74.458776,74.13877600000001,83.039592,86.538776
168,57,2,81.894439,74.887755,71.234195,81.154195,81.19629300000001,87.727755,88.348878,87.387755,73.507755,88.88258499999999,58.23539399999999,71.90775500000001,93.817551,91.82775500000001,54.49343199999999,84.535394,85.207755,76.087755,68.90775500000001,91.807755,88.807755,88.32775500000001,102.42775999999999,85.82775500000001,82.487755,56.30775500000001,93.227755,89.528878,83.89343199999999,82.12775500000001,93.927755,109.26775,86.527755,73.238878,105.24776000000001,91.507755,90.69887800000001,86.927755,100.77888,87.887755,105.96776000000001,91.60775500000001,84.515918,91.387755,77.527755,68.97887800000001,96.227755,86.594195,64.594195,110.34776000000001,98.40775500000001,88.76775500000001,69.682585,82.027755,83.807755,79.567755,82.507755,92.68775500000001,74.722585,72.11887800000001,78.087755,64.128878,75.347755,75.033776,74.60775500000001,83.828878,87.10775500000001
169,58,0,82.49101999999999,75.25102,71.85408199999999,81.71101999999999,81.497007,88.35101999999999,89.09102,87.95102,74.13101999999999,89.63101999999999,58.651019999999995,72.483503,94.41714300000001,92.43101999999999,54.939184,85.35101999999999,86.17102,76.75102,69.49101999999999,92.57101999999999,89.59102,89.67102,103.31102,86.277007,83.05102,56.90051,94.07101999999999,90.21101999999999,84.183503,83.03102,94.85101999999999,109.99101999999999,87.09102,73.81204100000001,106.49918000000001,92.60326500000001,91.47102,87.67102,101.4951,88.769388,106.93101999999999,92.34224499999999,85.05102,92.37102,78.27102,69.302204,97.33102,87.09102,64.89700699999999,111.43101999999999,99.39102,89.972449,70.250408,82.560255,84.35101999999999,80.45102,83.123265,93.45102,75.10512800000001,72.594082,78.83102,65.013061,76.17102,75.39918399999999,75.01102,84.39050999999999,87.620255
170,58,1,83.090271,75.732237,72.274603,82.494603,82.082302,89.134603,89.574603,88.534603,74.572237,90.202302,59.234603,73.054603,94.912302,93.15460300000001,55.752302,85.974603,86.754603,77.242921,70.214603,93.234603,90.274603,90.854603,104.5946,86.834603,83.513717,58.014603,94.642302,90.818201,84.974603,83.651538,95.494603,110.6546,87.95743399999999,74.334603,107.35224,93.37460300000001,92.134603,88.334603,102.0546,89.854603,107.5346,93.01460300000001,85.914603,92.87460300000001,78.974603,69.954603,97.734603,87.594603,65.534603,112.3346,99.952302,90.912237,71.072974,83.134603,84.93460300000001,81.094603,83.872302,94.15144699999999,75.914603,73.157434,79.39205,65.574603,77.174603,76.11205,75.714603,84.954603,88.51460300000001
171,58,2,83.477143,76.017143,72.77714300000001,82.91714300000001,82.49714300000001,89.597143,90.13714300000001,89.257143,75.05714300000001,90.657143,59.477143000000005,73.41714300000001,95.377143,93.63714300000001,56.137143,86.437143,87.237143,77.69714300000001,70.69714300000001,93.757143,90.69714300000001,91.577143,105.27713999999999,88.27714300000001,84.017143,58.437143000000006,95.35714300000001,91.297143,85.397143,84.097143,95.99714300000001,111.11713999999999,88.297143,74.71714300000001,107.89714,94.077143,92.537143,88.617143,102.53714000000001,90.41714300000001,108.25713999999999,93.49714300000001,86.19714300000001,93.27714300000001,79.317143,70.35714300000001,98.157143,88.017143,66.424286,112.89714,100.44357,91.464286,71.457143,83.85714300000001,85.657143,81.457143,84.19714300000001,94.577143,76.517143,73.55714300000001,79.897143,66.237143,77.677143,76.477143,76.017143,85.33714300000001,89.117143
172,59,0,83.954286,76.374286,73.194286,83.33428599999999,82.954286,89.954286,90.534286,89.714286,75.494286,91.054286,59.894286,73.694286,95.83428599999999,93.97428599999999,56.554286,86.814286,87.694286,78.15142900000001,71.154286,94.094286,91.11428599999999,92.134286,105.67428999999998,88.734286,84.394286,58.814285999999996,95.814286,91.694286,85.814286,84.534286,96.33428599999999,111.47429,88.734286,75.054286,108.45428999999999,94.534286,92.994286,89.074286,102.99429,90.874286,108.61429,93.83428599999999,86.65085699999999,93.554286,79.774286,70.714286,98.534286,88.374286,66.934286,113.36286000000001,100.87429,91.994286,71.914286,84.514286,86.094286,81.874286,84.574286,94.934286,76.83428599999999,73.934286,80.414286,66.594286,78.174286,76.934286,76.47428599999999,85.794286,89.514286
173,59,1,84.355918,76.835918,73.555918,83.715918,83.41059200000001,90.415918,90.995918,90.195918,75.89591800000001,91.53591800000001,60.215918,74.155918,96.09591800000001,94.415918,56.955918000000004,87.295918,88.135918,78.495918,71.635918,94.47591800000001,91.515918,92.61591800000001,106.13592,89.215918,84.855918,59.195918000000006,96.295918,92.17591800000001,86.235918,85.015918,96.81591800000001,111.95591999999999,89.17591800000001,75.495918,108.95591999999999,95.015918,93.375918,89.635918,103.31591999999999,91.335918,109.03591999999999,94.295918,87.055918,93.915918,80.11591800000001,71.155918,98.89591800000001,88.795918,67.45591800000001,113.87592,101.23592,92.435918,72.275918,84.995918,86.53591800000001,82.25591800000001,85.015918,95.31591800000001,77.195918,74.375918,80.89591800000001,67.055918,78.655918,77.415918,76.89591800000001,86.09591800000001,89.995918
174,59,2,84.771837,77.343946,74.151837,84.19183699999999,83.751837,90.851837,91.591837,90.791837,76.231837,92.131837,60.673803,74.491837,96.531837,94.775459,57.371837,87.711837,88.671837,78.891837,72.211837,95.036973,91.991837,93.000918,106.45183999999999,89.530918,85.300459,59.570918000000006,96.700918,92.751837,86.731837,85.451837,97.411837,112.35184,89.611837,75.780918,109.51183999999999,95.371837,93.711837,90.071837,103.89184,91.72091800000001,109.67183999999999,94.751837,87.511837,94.251837,80.471837,71.551837,99.291837,89.150918,68.051837,114.43184,101.63184,92.991837,72.711837,85.400918,87.09261500000001,82.723946,85.38091800000001,95.751837,77.531837,74.932789,81.471837,67.576973,79.131837,77.973803,77.311837,86.69183699999999,90.471837
175,60,0,85.155429,77.573571,74.817143,84.597143,84.13357099999999,91.21714300000001,92.05714300000001,91.257143,76.65142900000001,92.597143,60.874714000000004,74.892381,96.977143,95.177143,57.81714300000001,88.143571,89.097143,79.317143,72.537143,95.437143,92.491786,93.403571,106.87238,89.89119000000001,85.69714300000001,60.017143000000004,97.143571,93.21714300000001,87.263571,85.897143,97.537143,112.81714,90.037143,76.19714300000001,110.11713999999999,95.77357099999999,94.177143,90.49714300000001,104.35714,92.157143,110.11713999999999,95.097143,87.893571,94.57119,80.83714300000001,71.919048,99.71714300000001,89.597143,68.517143,114.89714,101.99714,93.49714300000001,73.157143,85.85142900000001,87.271429,83.177143,85.797143,96.13714300000001,77.871429,75.157143,81.937143,67.977143,79.657143,78.27714300000001,77.713571,86.817143,90.937143
176,60,1,85.52979599999999,77.88979599999999,75.109796,85.02979599999999,84.509796,91.549796,92.58979599999999,91.689796,76.969898,93.109796,61.169796,75.24979599999999,97.289796,95.589898,58.22979599999999,88.569796,89.549796,79.629898,72.969796,95.849796,92.909796,93.829796,107.1898,90.209796,86.069898,60.40979599999999,97.609796,93.74979599999999,87.66979599999999,86.30979599999999,97.88979599999999,113.2698,90.429796,76.58979599999999,110.5898,96.209796,94.609796,90.929796,104.7898,92.549796,110.5698,95.44979599999999,88.30979599999999,94.909796,81.209796,72.249898,100.1098,89.989796,69.349796,115.4298,102.3498,93.929796,73.549898,86.229796,87.629796,83.609796,86.229796,96.469796,78.16979599999999,75.58979599999999,82.369796,68.369796,80.209796,78.74979599999999,78.069796,87.189796,91.469796
177,60,2,85.93142900000001,78.35142900000001,75.591429,85.49142900000001,84.911429,91.99142900000001,93.191429,92.171429,77.391429,93.731429,61.51142900000001,75.61535699999999,97.771429,96.050714,58.631429000000004,88.99142900000001,90.031429,80.031429,73.43142900000001,96.371429,93.330714,94.271429,107.63143000000001,90.631429,86.531429,60.83142900000001,98.051429,94.35142900000001,88.091429,86.770714,98.331429,113.75143,90.850714,77.010357,111.05143000000001,96.65142900000001,94.99142900000001,91.411429,105.31143,92.99142900000001,111.24071,95.871429,88.731429,95.29142900000001,81.591429,72.831429,100.55143000000001,90.451429,69.871429,115.95143,102.77143000000001,94.471429,73.99142900000001,86.671429,88.07142900000001,84.011429,86.531429,96.93142900000001,78.551429,76.070476,83.171429,68.93142900000001,80.731429,79.29142900000001,78.49142900000001,87.511429,92.011429
178,61,0,86.37224499999999,78.781122,76.03224499999999,85.932245,85.37224499999999,92.31224499999999,93.67224499999999,92.612245,77.821122,94.212245,61.921122,75.972245,98.23224499999999,96.472245,59.032244999999996,89.39224499999999,90.512245,80.412245,73.912245,96.80112199999999,93.752245,94.632245,108.03742,91.072245,86.932245,61.252244999999995,98.492245,94.832245,88.492245,87.192245,98.73224499999999,114.19225,91.272245,77.38112199999999,111.51223999999999,97.132245,95.512245,91.932245,105.75225,93.432245,111.59225,96.192245,89.17224499999999,95.632245,82.012245,73.272245,100.91225,90.832245,70.492245,116.45225,103.21112,95.03224499999999,74.492245,87.081122,88.472245,84.412245,86.912245,97.355561,78.832245,76.461122,83.612245,69.361122,81.17224499999999,79.852245,78.932245,87.912245,92.552245
179,61,1,86.769388,79.229388,76.449388,86.449388,85.829388,92.749388,94.54938800000001,93.069388,78.24969399999999,95.069388,62.283129,76.369388,98.709388,96.949388,59.469388,89.849388,91.109388,80.71969399999999,74.449388,97.269388,94.209388,95.249388,108.52938999999999,91.709388,87.349388,61.689693999999996,99.009388,96.189388,88.969388,87.729388,99.229388,114.88938999999999,91.709694,77.809388,112.02938999999999,97.609388,95.969388,92.729388,106.32938999999999,93.929388,112.08939,96.629388,89.709388,96.129388,82.529388,73.869388,101.36939,91.349388,71.349388,117.02938999999999,103.70939,95.529388,74.949388,87.529388,88.969388,84.889388,87.269388,97.769388,79.249388,76.889388,84.429388,69.809388,81.789388,80.529388,79.469388,88.409388,93.209388
180,61,2,87.36898000000001,79.80898,77.30898,86.98299300000001,86.46898,93.36898000000001,95.50898000000001,93.64898000000001,78.82898,96.12898,62.449490000000004,76.88898,99.48898,97.50949,59.96949,90.46898,91.42949,81.156327,75.08898,97.88898,94.642993,95.82898,109.18898,92.28898000000001,87.77949,62.28898,99.56949,96.76898,89.58898,88.30898,99.80898,115.46898,92.34898000000001,78.16949,112.42898000000001,98.18898,96.36949,93.30898,106.90898,94.54898,112.90898,97.24898,90.48898,96.76898,83.30898,74.58898,101.78898000000001,91.98898,71.92898000000001,117.82898,104.30898,96.10898,75.52898,88.20898000000001,89.66898,85.289898,87.84898000000001,98.38898,79.80898,77.28949,85.00898000000001,70.56898000000001,82.52898,81.10898,80.24898,89.24898,94.00898000000001
181,62,0,88.417959,80.837959,78.537959,87.717959,87.525986,94.557959,97.01795899999999,94.497959,79.677959,97.537959,63.257959,77.617959,100.53796,98.317959,60.857958999999994,91.337959,92.817959,81.557959,75.93795899999999,98.737959,95.477959,96.677959,110.17796000000001,93.257959,88.39931999999999,62.997958999999994,100.29796,98.15795899999999,90.197959,89.417959,100.63795999999999,117.00591999999999,93.173994,78.65795899999999,114.13796,99.777959,98.18163299999999,94.457959,108.31796000000001,95.477959,113.75796000000001,98.537959,91.617959,98.097959,84.65795899999999,75.417959,103.23796,93.01795899999999,73.117959,118.65796,105.15796,97.277959,77.397959,89.337959,91.197959,86.137959,88.49199,99.237959,80.893878,78.065986,86.197959,72.285306,84.405714,82.857959,81.397959,90.245918,95.11265300000001
182,62,1,88.920816,81.220816,78.88081600000001,88.200816,87.920816,94.74081600000001,97.520816,94.840816,80.160816,98.060816,63.600816,77.96081600000001,100.98082,98.640816,61.480816000000004,91.840816,93.360816,81.900816,76.280816,99.18081600000001,96.10081600000001,97.414898,110.72081999999999,93.780816,88.720816,63.400816000000006,100.86081999999999,98.640816,90.640816,89.980816,101.00081999999999,117.56081999999999,93.420816,79.000816,114.52082,100.12082,98.79163299999999,95.000816,108.70408,96.21163299999999,114.04082,98.980816,92.105408,98.660816,85.080816,75.840816,103.70082,93.280816,73.920816,119.15326999999999,105.58081999999999,97.800816,77.840816,89.68081600000001,91.520816,86.660816,88.780816,99.580816,81.360816,78.300816,86.68081600000001,72.980816,84.800816,83.38081600000001,81.900816,90.780816,95.420816
183,62,2,89.760816,81.720816,79.38081600000001,88.88081600000001,88.46081600000001,95.46081600000001,98.142449,95.24081600000001,80.580816,98.620816,64.080816,78.440816,101.58245,99.10081600000001,62.120816000000005,92.360816,93.900816,82.322449,76.68081600000001,99.65163299999999,96.640816,97.920816,111.47327,94.231633,89.140816,63.840816000000004,101.22081999999999,99.300816,91.07163299999999,90.46081600000001,101.42245,118.27326000000001,93.88081600000001,79.400816,115.02245,100.62082,99.38081600000001,95.471633,109.28245,96.811633,114.50081999999999,99.38081600000001,92.500816,99.231633,85.540816,76.260816,104.24245,93.780816,74.800816,119.65163000000001,106.17163000000001,98.400816,78.553265,90.111633,91.88081600000001,87.120816,89.18081600000001,100.02082,82.020816,78.691633,87.18081600000001,73.720816,85.10081600000001,84.020816,82.29163299999999,91.271633,95.911633
184,63,0,90.111837,82.051837,79.731837,89.231837,89.031837,95.791837,98.651837,95.591837,80.930918,99.19183699999999,64.38091800000001,78.790918,102.05184,99.451837,62.571837,92.731837,94.311837,82.69183699999999,77.051837,100.01184,97.011837,98.271837,111.93184,94.611837,89.591837,64.16091800000001,101.65184,99.851837,91.471837,90.891837,101.81184,118.71184,94.231837,79.711837,115.51183999999999,101.11184,99.851837,95.831837,109.81183999999999,97.251837,114.83183999999999,99.671837,92.830612,99.591837,85.911837,76.571837,104.67184,94.211837,75.111837,120.15183999999999,106.65183999999999,98.891837,79.071837,90.511837,92.231837,87.491837,89.531837,100.41184,82.491837,79.030918,87.631837,74.231837,85.451837,84.471837,82.671837,91.651837,96.311837
185,63,1,90.53551,82.41551,80.07551,89.61551,89.41551,96.15550999999999,99.07551,95.97551,81.27551,99.59551,64.73550999999999,79.05551,102.37550999999999,99.83551,62.95551,93.09551,94.71551,83.05551,77.47551,100.39551,97.39551,98.65550999999999,112.35551000000001,94.99551,90.01550999999999,64.53551,102.03551,100.29551,91.85551,91.25551,102.17551,119.09551,94.63551,80.05551,115.93551000000001,101.57551,100.23550999999999,96.23550999999999,110.21551000000001,97.63551,115.11551000000001,100.03275,93.13551,99.97551,86.29551,76.93551,105.03551000000002,94.59551,75.43551,120.55551000000001,107.03551000000002,99.31551,79.45551,90.89551,92.55551,87.87550999999999,89.91551,100.75551,82.906531,79.37550999999999,88.01550999999999,74.61551,85.83551,84.85551,83.01550999999999,91.95551,96.69551
186,63,2,91.054694,82.79469399999999,80.434694,90.054694,89.894694,96.482347,99.65469399999999,96.334694,81.634694,100.17469,65.090939,79.414694,102.91469000000001,100.21469,63.47469399999999,93.494694,95.17469399999999,83.414694,77.834694,100.97469,97.81469399999999,98.994694,112.87468999999999,95.394694,90.51469399999999,64.892347,102.41469000000001,100.85469,92.254694,91.67469399999999,102.55469000000001,119.55469,95.03469399999999,80.394694,116.35468999999999,101.93939,100.69469000000001,96.694694,110.61469,98.15469399999999,115.47469,100.37469,93.474939,100.45235,86.582347,77.29469399999999,105.45468999999999,94.974694,75.776173,121.19469,107.54235,99.834694,80.09469399999999,91.254694,92.914694,88.322347,90.308776,101.10235,83.394694,79.73469399999999,88.53469399999999,75.214694,86.194694,85.29469399999999,83.37469399999999,92.35156500000001,97.054694
187,64,0,91.4861,83.1661,80.8061,90.3861,90.3061,96.8261,100.0461,96.7061,81.97805,100.5861,65.3861,79.7261,103.2861,100.56805,63.8461,93.8661,95.5661,83.7661,78.2061,101.3061,98.2061,99.4061,113.3261,95.7661,91.0022,65.23805,102.7861,101.2461,92.6461,92.07805,102.9061,120.07805,95.4061,80.7461,116.8061,102.3661,101.1861,97.0261,111.1461,98.5661,115.7861,100.7061,93.7861,100.79805,86.9461,77.6061,105.8061,95.3661,76.0861,121.6261,107.9061,100.3061,80.5461,91.6261,93.2661,88.7022,90.7261,101.4661,83.7661,80.1061,89.0261,75.6861,86.5661,85.7261,83.7261,92.6861,97.4061
188,64,1,91.8439,83.4639,81.0639,90.6839,90.6639,97.10695,100.4639,97.0439,82.3039,100.9839,65.7039,80.0178,103.6439,100.9239,64.1839,94.2239,95.9439,84.0839,78.6039,101.6639,98.5839,99.7039,113.6839,96.0439,91.3639,65.5439,103.2039,101.5839,93.0039,92.4039,103.2039,120.3839,95.7839,81.0439,117.2239,102.7439,101.6639,97.3639,111.5639,98.9039,116.0639,100.98695,94.0639,101.0639,87.22695,77.9239,106.0839,95.6439,76.40695,122.0439,108.2639,100.6639,80.9239,91.9639,93.6039,89.0639,91.0578,101.8039,84.1239,80.4039,89.4039,76.0639,86.9039,86.0639,84.0439,92.9839,97.7239
189,64,2,92.34700699999999,83.84700699999999,81.407007,91.06700699999999,91.047007,97.447007,100.86701,97.387007,82.667007,101.40701,66.007007,80.407007,104.04701,101.30700999999999,64.687007,94.587007,96.387007,84.48700699999999,79.004014,102.08700999999999,99.007007,100.06701,114.14701000000001,96.387007,91.907007,65.887007,103.54701,102.06701,93.42700699999999,92.807007,103.58700999999999,120.78701000000001,96.227007,81.42700699999999,117.64701000000001,103.08700999999999,102.04701,97.76700699999999,112.18701000000001,99.327007,116.40701000000001,101.30700999999999,94.42700699999999,101.40701,87.56700699999999,78.247007,106.40701000000001,96.107007,76.727007,122.62701000000001,108.78401000000001,101.12701,81.447007,92.327007,93.967007,89.447007,91.467007,102.12701,84.587007,80.747007,89.947007,76.504014,87.26700699999999,86.48700699999999,84.387007,93.34700699999999,98.187007
190,65,0,92.754286,84.174286,81.722143,91.374286,91.414286,97.734286,101.33429,97.714286,82.998571,101.85429,66.33428599999999,80.714286,104.45429,101.63429000000001,65.034286,95.014286,96.774286,84.83428599999999,79.354286,102.45429,99.354286,100.39429,114.49428999999999,96.714286,92.354286,66.214286,103.93429,102.49429,93.83428599999999,93.174286,103.95429,121.11429,96.554286,81.734286,118.09428999999999,103.49429,102.43429,98.154286,112.67428999999998,99.734286,116.71428999999999,101.63429000000001,94.734286,101.71429,87.914286,78.574286,106.73428999999999,96.434286,77.034286,123.05429,109.13429,101.53429,81.874286,92.714286,94.294286,89.814286,91.874286,102.49214,84.914286,81.074286,90.434286,76.914286,87.594286,86.874286,84.794286,93.674286,98.514286
191,65,1,93.07898,84.48449000000001,82.02449,91.68449,91.74449,98.02449,101.64449,98.02449,83.32449,102.16449,66.64449,80.94449,104.76449000000001,101.96449,65.34449000000001,95.32449,97.12449000000001,85.18449,79.74449,102.78449,99.68449,100.72449,114.83898,97.02449,92.74449,66.52449,104.28449,102.80449,94.17898000000001,93.48449000000001,104.29898,121.45898000000001,96.94449,82.007245,118.46448999999998,103.88449,102.74449,98.48449000000001,113.08448999999999,100.04449,116.98449,101.90449,94.977245,101.96449,88.22449,78.86449,106.98449,96.76449000000001,77.30449,123.58448999999999,109.46448999999998,101.86449,82.18449,93.06449,94.58449,90.12449000000001,92.18449,102.76449000000001,85.36449,81.38449,90.78449,77.22449,87.90449,87.18449,85.10449,93.94449,98.88449
192,65,2,93.528367,84.859184,82.31918399999999,91.959184,92.079184,98.339184,102.09918,98.359184,83.61918399999999,102.61918,66.939184,81.279184,105.11918,102.27918000000001,65.659184,95.739184,97.588367,85.519184,80.079184,103.19918,100.05918,101.07918000000001,115.21918000000001,97.339184,93.239184,66.859184,104.61918,103.25918,94.579184,93.879184,104.65918,121.79918,97.31918399999999,82.339184,118.85918000000001,104.22837,103.11918,98.859184,113.49918000000001,100.45918,117.31183999999999,102.23459,95.299184,102.37918,88.499184,79.17918399999999,107.31918,97.059184,77.599184,124.13918000000001,109.81918,102.27918000000001,82.699184,93.39918399999999,94.919184,90.61918399999999,92.599184,103.13918000000001,85.719184,81.719184,91.279184,77.61918399999999,88.176148,87.639184,85.459184,94.31918399999999,99.219184
193,66,0,93.990204,85.210204,82.69020400000001,92.290204,92.430204,98.69020400000001,102.5102,98.710204,83.950204,103.0502,67.25020400000001,81.630204,105.6302,102.6102,65.990204,96.130204,98.030204,85.870204,80.430204,103.5902,100.4302,101.4702,115.5702,97.730408,93.75020400000001,67.230204,104.9902,103.6702,94.990408,94.270204,104.9902,122.3702,97.750408,82.69020400000001,119.3102,104.6302,103.5902,99.200102,114.1702,100.8702,117.5902,102.5702,95.61020400000001,102.9102,88.870204,79.530204,107.6401,97.41020400000001,77.890204,124.6502,110.2902,102.6902,83.090204,93.75020400000001,95.270204,91.130204,92.950204,103.4702,86.270204,82.090204,91.770204,78.030204,88.430204,87.990204,85.810204,94.670204,99.570204
194,66,1,94.70857099999999,85.56857099999999,82.968571,92.528571,92.759286,98.948571,102.88857,99.028571,84.248571,103.38857,67.539286,81.828571,105.98857,102.94856999999999,66.308571,96.468571,98.34857099999999,86.14857099999999,80.748571,103.92857,100.78856999999999,101.84857,115.88857,98.228571,94.168571,67.499286,105.34857,104.02857,95.328571,94.56857099999999,105.28856999999999,122.70857,98.088571,82.988571,119.68857,104.96857,104.00856999999999,99.528571,114.54857,101.18857,117.88857,102.83929,95.859286,103.18857,89.14857099999999,79.828571,107.88857,97.64857099999999,78.188571,125.06857,110.60857,102.98857,83.388571,94.048571,95.56857099999999,91.519286,93.328571,103.74857,86.728571,82.388571,92.168571,78.42857099999999,88.92857099999999,88.328571,86.128571,94.92857099999999,99.888571
195,66,2,95.155102,86.015102,83.315102,92.89510200000001,93.095102,99.275102,103.2951,99.355102,84.595102,103.8151,67.835102,82.155102,106.41041000000001,103.2751,66.635102,96.855102,98.780204,86.560204,81.155102,104.3351,101.1551,102.3951,116.2951,98.775102,94.61510200000001,67.795102,105.6951,104.4751,95.760204,94.960204,105.6551,123.2751,98.50020400000001,83.315102,120.1202,105.2951,104.3951,99.920204,115.2551,101.6151,118.1951,103.1551,96.175102,103.6351,89.495102,80.095102,108.1751,98.015102,78.515102,125.5951,111.0351,103.3151,83.835102,94.415102,95.915102,91.875102,93.75510200000001,104.1151,87.16020400000001,82.740204,92.655102,78.935102,89.305306,88.745306,86.495102,95.25510200000001,100.3602
196,67,0,95.49346899999999,86.393469,83.63346899999999,93.173469,93.41346899999999,99.55346899999999,103.61346999999999,99.673469,84.91346899999999,104.13346999999999,68.093469,82.473469,106.77346999999999,103.59347,67.013469,97.193469,99.153469,86.893469,81.49346899999999,104.71347,101.47346999999999,102.81347,116.61346999999999,99.113469,95.07346899999999,68.093469,106.01347,104.81347,96.153469,95.29346899999999,105.99347,123.59347,98.833469,83.63346899999999,120.57347,105.61346999999999,104.79347,100.25347,115.57347,101.95347,118.51347,103.43347,96.49346899999999,104.07347,89.813469,80.41346899999999,108.49347,98.333469,78.733469,125.97346999999999,111.35347,103.69346999999999,84.153469,94.79346899999999,96.253469,92.253469,94.153469,104.41346999999999,87.49346899999999,83.093469,93.05346899999999,79.373469,89.653469,89.093469,86.813469,95.513469,100.69346999999999
197,67,1,95.953673,86.731837,83.911837,93.531837,93.731837,99.871837,104.03184,99.991837,85.231837,104.57184000000001,68.411837,82.711837,107.09183999999999,103.95184,67.331837,97.531837,99.491837,87.19183699999999,81.811837,105.03183999999999,101.85184,103.15366999999999,116.95183999999999,99.431837,95.531837,68.411837,106.41183999999998,105.23183999999999,96.491837,95.631837,106.31183999999999,124.05183999999998,99.19183699999999,83.911837,120.91918000000001,106.01183999999999,105.11183999999999,100.61184,116.09918,102.29184000000001,118.83183999999999,103.77184,96.771837,104.39184,90.171837,80.731837,108.77184,98.651837,79.071837,126.51183999999999,111.69183999999998,104.07184000000001,84.511837,95.111837,96.551837,92.571837,94.491837,104.71184000000001,87.811837,83.411837,93.531837,79.851837,89.971837,89.411837,87.131837,95.891837,101.05735
198,67,2,96.35387800000001,87.033878,84.273878,93.85387800000001,94.053878,100.21388,104.41388,100.29388,85.557755,104.93388,68.733878,83.033878,107.43388,104.29388,67.733878,97.893878,99.893878,87.49387800000001,82.21387800000001,105.49388,102.23388,103.49388,117.37388,99.733878,95.973878,68.733878,106.75388000000001,105.57388,96.953878,96.013878,106.69388000000001,124.45388,99.533878,84.253878,121.31388000000001,106.31388000000001,105.59388,100.97388000000001,116.57388,102.65388,119.13388,104.09388,97.07129300000001,104.71388,90.473878,81.053878,109.17776,98.953878,79.351939,127.07388,112.05388,104.37388,84.913878,95.453878,96.893878,92.953878,94.893878,105.07388,88.153878,83.733878,93.99387800000001,80.35387800000001,90.273878,89.773878,87.533878,96.25193900000001,101.45388
199,68,0,96.727143,87.368571,84.70857099999999,94.20857099999999,94.408571,100.52857,104.80856999999999,100.62857,85.948571,105.32857,69.06857099999999,83.368571,107.76857,104.62857,68.06857099999999,98.228571,100.28856999999999,87.92857099999999,82.56857099999999,105.84857,102.58856999999999,103.75929000000001,117.70857,100.06857,96.427143,69.088571,107.10857,105.96857,97.28857099999999,96.408571,107.00856999999999,125.00856999999999,99.908571,84.668571,121.74857,106.70857,105.98857,101.32857,117.20714,103.06857,119.52857,104.40857,97.368571,105.06857,90.828571,81.368571,109.64856999999999,99.28857099999999,79.64857099999999,127.66856999999999,112.38857,104.76857,85.268571,95.808571,97.228571,93.308571,95.228571,105.40857,88.488571,84.128571,94.468571,80.84857099999999,90.608571,90.108571,87.868571,96.56857099999999,101.78856999999999
