,measure_number,beat_number,pid1263b-08,pid5667203-04,pid5667207-03,pid58917-02,pid6100022-02,pid6100022-05,pid610003b-12,pid9048b-12,pid9049b-08,pid9050b-08,pid9054b-08,pid9055b-08,pid9058b-08,pid9059b-12,pid9060b-06,pid9061b-05,pid9062b-11,pid9063b-12,pid9064-19,pid9065-24,pid9066b-08,pid9068-17,pid9069-08,pid9070b-20,pid9072b-12,pid9073b-12,pid9074g-08,pid9075b-08,pid9079-07,pid9089-03,pid9090-19,pid9093b-14,pid9094b-08,pid9099b-12,pid9101c-02,pid9103-18,pid9104b-08,pid9111b-10,pid9118b-12,pid9119-12,pid9129-22,pid9133-08,pid9138b-08,pid9139b-08,pid9149-13,pid9153b-08,pid9157-11,pid9166l-02,pid9170b-08,pid9174b-08,pid917506-06,pid9179-10,pid918807-13,pid918821-10,pid918824-06,pid9192b-08
71,24,2,32.713060999999996,32.581531,31.913061,39.841530999999996,28.793060999999998,27.553294,36.653061,36.653061,31.413061,32.753060999999995,31.173060999999997,35.513061,31.393061,32.413061,30.633060999999998,41.733061,34.373061,36.813061,36.693061,32.161531,32.813061,32.593061,58.353061,30.333060999999997,29.313060999999998,33.373061,33.533061,30.233061,33.693061,31.813060999999998,34.153061,32.453061,32.193061,30.533061,30.413061,31.573061,34.433061,39.033061,40.013061,27.977007,33.793061,33.293061,32.113061,33.313061,32.513061,39.933061,35.413061,35.073060999999996,35.381531,32.853061,34.553061,34.873061,34.593061,30.453060999999998,36.233061,31.173060999999997
72,25,0,33.176735,32.936735,32.276734999999995,40.216735,29.116735,27.836734999999997,37.036735,37.256735,31.756735,33.156735,31.516734999999997,35.876735,31.756735,32.796735,31.016734999999997,42.196735,34.876735,37.256735,37.036735,32.516735,33.156735,32.976735,59.016735,30.796734999999998,29.696734999999997,33.776734999999995,33.896735,30.576735,34.076735,32.196735,34.516735,32.736734999999996,32.536735,30.916735,30.756735,32.016735,34.816734999999994,39.456734999999995,40.356735,28.196734999999997,34.116735,33.616735,32.456734999999995,33.756735,32.876735,40.296735,35.956734999999995,35.476735,35.736734999999996,33.236734999999996,34.856735,35.256735,34.976735,30.796734999999998,36.536735,31.496734999999997
73,25,1,33.642041,33.542041,32.662040999999995,40.602041,29.442040999999996,28.202040999999998,37.502041,37.742041,32.122040999999996,33.614082,31.942040999999996,36.242041,32.162040999999995,33.242041,31.422040999999997,42.662040999999995,35.354082,37.682041,37.482040999999995,32.822041,33.622040999999996,33.442040999999996,59.742041,31.222040999999997,30.042040999999998,34.242041,34.322041,31.022040999999998,34.442040999999996,32.582041,34.982040999999995,33.022040999999994,32.922041,31.342041,31.142041,32.462041,35.262040999999996,39.862041,40.862041,28.662041,34.562041,33.962041,32.842040999999995,34.222041,33.202040999999994,40.694082,36.382041,35.942040999999996,36.162040999999995,33.682041,35.202040999999994,35.722041,35.362041,31.202040999999998,36.862041,31.882040999999997
74,25,2,33.977551,33.817551,33.037551,40.985102000000005,29.665232,28.45965,37.877551000000004,38.137551,32.443509999999996,33.997551,32.205364,36.577551,32.517551,33.617551,31.797551000000002,43.057551000000004,35.737551,38.077551,37.877551000000004,33.117551,33.957551,33.817551,60.137551,31.597551,30.377551,34.617551,34.577551,31.357551,34.797551,32.957551,35.317551,33.317551,33.277551,31.717551,31.457551000000002,32.687925,35.637551,40.197551000000004,41.385102,28.917551,34.877551000000004,34.257551,33.153776,34.612653,33.497551,41.117551,36.737551,36.337551,36.497551,34.037551,35.557551000000004,36.097551,35.737551,31.537551,37.197551000000004,32.177551
75,26,0,34.293061,34.153061,33.333061,41.353061,30.013060999999997,28.813060999999998,38.253060999999995,38.513061,32.753060999999995,34.393060999999996,32.501531,36.933061,32.853061,33.993061,32.153061,43.533061,36.113061,38.413061,38.233061,33.433061,34.333061,34.193061,60.973061,31.973060999999998,30.633060999999998,35.013061,34.953061,31.713061,35.273061,33.373061,35.673061,33.653061,33.553061,32.033061,31.753061,33.033061,36.073060999999996,40.553061,41.773061,29.213061,35.253060999999995,34.593061,33.473061,34.993061,33.873061,41.473061,37.073060999999996,36.733061,36.853061,34.413061,35.893060999999996,36.473061,36.193061,31.813060999999998,37.533061,32.513061
76,26,1,34.607449,34.544897999999996,33.647449,41.744898,30.307449,29.104898,38.644898,38.944897999999995,33.064898,34.767449,32.807449,37.264897999999995,33.224897999999996,34.367449,32.507449,43.927448999999996,36.464898,38.744898,38.604898,33.744898,34.784898,34.604898,61.584897999999995,32.324898,30.984897999999998,35.387449,35.284898,32.044897999999996,35.584897999999995,33.764897999999995,35.984898,33.964898,33.944897999999995,32.324898,32.067448999999996,33.384898,36.404897999999996,40.964898,42.204898,29.544898,35.704898,34.927448999999996,33.764897999999995,35.384898,34.224897999999996,41.847449,37.467449,37.084897999999995,37.247448999999996,34.804898,36.297449,36.864898,36.544897999999996,32.144898,37.904897999999996,32.864898
77,26,2,35.201633,35.181633000000005,34.001633,42.361633000000005,30.721633,29.521633,39.281633,39.541633000000004,33.441633,35.381633,33.281633,37.861633000000005,33.645815999999996,34.873265,33.041633000000004,44.501633,36.941633,39.221633000000004,39.281633,34.161633,35.221633000000004,35.081633000000004,62.381632999999994,32.861633000000005,31.481633000000002,35.921633,35.821633,32.481633,36.121633,34.373878000000005,36.501633,34.481633,34.521633,32.921633,32.661633,33.821633,36.901633000000004,41.541633000000004,42.861633000000005,29.941633000000003,36.261633,35.461633,34.281633,35.881633,34.741633,42.361633000000005,38.061633,37.701633,37.861633000000005,35.381633,36.881633,37.501633,37.021633,32.541633000000004,38.481633,33.401633000000004
78,27,0,35.513469,35.513469,34.273469,43.033469000000004,31.113469,29.913469,39.673469,40.133469,33.833469,35.773469,33.673469,38.313469,34.033469000000004,35.313469,33.413469,44.913469,37.353469,39.613469,39.793469,34.480434,35.613469,35.473469,63.45346899999999,33.373469,31.956939000000002,36.293469,36.213469,32.993469,36.513469,34.713469,36.893469,34.873469,34.913469,33.393469,33.373469,34.173469,37.293469,42.093469,43.473469,30.333469,36.653469,35.833469,34.593469,36.353469,35.133469,42.753469,38.653469,38.093469,38.573469,35.893469,37.393469,37.893469,37.473469,32.933469,38.873469,34.033469000000004
79,27,1,35.913469,35.913469,34.656939,43.453469,31.596939000000003,30.273469,40.073469,40.533469000000004,34.193469,36.073469,34.073469,38.793469,34.436939,35.713469,33.813469,45.313469,38.033469000000004,40.013469,40.191734999999994,34.813469,35.853469,35.853469,63.893468999999996,33.793469,32.373469,36.693469,36.593469,33.396939,36.876939,34.973469,37.293469,35.253469,35.393469,33.873469,33.793469,34.413469,37.693469,42.513469,43.873469,30.613469,37.033469000000004,36.173469,34.913469,36.736939,35.473469,43.173469,39.013469,38.473469,38.996939000000005,36.296939,37.796939,38.293469,37.893469,33.293469,39.253469,34.396939
80,27,2,36.345918,36.357959,35.177959,44.157959000000005,32.017959000000005,30.757959000000003,40.497959,41.337959000000005,34.677959,36.577959,34.657959000000005,39.217959,34.997959,36.237959000000004,34.337959000000005,45.797959000000006,38.737959000000004,40.577959,40.557959000000004,35.237959000000004,36.417959,36.297959000000006,64.84591800000001,34.357959,32.817959,37.197959000000004,37.197959000000004,34.057959000000004,37.497959,35.497959,37.817959,35.797959000000006,35.997959,34.337959000000005,34.277959,34.816990000000004,38.197959000000004,43.357959,44.417959,30.977959000000002,37.577959,36.597959,35.337959000000005,37.237959000000004,35.957959,43.857959,39.557959000000004,39.325918,39.657959000000005,36.797959000000006,38.237959000000004,38.717959,38.577959,33.757959,39.777959,34.917959
81,28,0,36.692653,36.592653000000006,35.412653000000006,44.492653000000004,32.232653000000006,31.092653000000002,40.832653,41.632653000000005,34.912653000000006,36.892653,34.912653000000006,39.521327,35.272653000000005,36.512653,34.672653000000004,46.132653000000005,39.055306,40.892653,40.792653,35.452653000000005,36.752653,36.572653,65.392653,34.672653000000004,33.012653,37.452653000000005,37.532653,34.352653000000004,37.652653,35.752653,38.132653000000005,36.072653,36.252653,34.592653000000006,34.492653000000004,35.052653,38.492653000000004,43.712653,44.712653,31.132653,37.912653000000006,36.932653,35.572653,37.572653,36.232653000000006,44.132653000000005,39.872653,39.692653,40.012653,37.052653,38.412653000000006,39.052653,38.792653,33.992653000000004,39.952653000000005,35.152653
82,28,1,36.995509999999996,36.91551,35.75551,44.895509999999994,32.55551,31.275509999999997,41.175509999999996,41.97551,35.25551,37.25551,35.25551,39.83551,35.59551,36.87551,35.09551,46.535509999999995,39.45551,41.27551,41.19551,35.73551,37.215509999999995,36.95551,66.07551,35.01551,33.315509999999996,37.855509999999995,37.995509999999996,34.69551,37.995509999999996,36.09551,38.47551,36.395509999999994,36.59551,34.91551,34.79551,35.45551,38.815509999999996,44.09551,45.05551,31.415509999999998,38.25551,37.132754999999996,35.91551,37.93551,36.575509999999994,44.535509999999995,40.315509999999996,40.035509999999995,40.37551,37.395509999999994,38.715509999999995,39.395509999999994,39.13551,34.355509999999995,40.29551,35.51551
83,28,2,37.429796,37.229796,36.109796,45.409796,32.849796000000005,31.649796000000002,41.689796,42.529388,35.729796,37.609796,35.629796,40.349796000000005,35.949796,37.349796000000005,35.709796000000004,46.969796,39.889796000000004,41.649796,41.729592,36.059898,37.589796,37.389796000000004,66.629592,35.389796000000004,33.609796,38.229971,38.429796,35.169796000000005,38.349796000000005,36.489796000000005,38.909796,36.749796,36.949796,35.349796000000005,35.109796,35.949796,39.089796,44.629796,45.489796000000005,31.709796,38.649796,37.449796,36.209796000000004,38.329959,37.029796000000005,44.989796000000005,40.849592,40.549796,40.829796,37.749796,38.999897999999995,39.909796,39.509796,34.729796,40.769796,35.889796000000004
84,29,0,37.985306,37.671224,36.655918,45.785306,33.245306,32.005306,42.065306,43.165306,36.245306,38.005306,36.065306,40.825306,36.405306,37.845306,36.145306,47.425306,40.295918,42.120612,42.125306,36.405306,37.928435,37.880612,67.291224,35.825306,33.985306,38.705306,38.805306,35.706531,38.845306,36.865306,39.325306,37.225305999999996,37.385306,35.765306,35.465306,36.345306,39.445306,45.205306,45.885306,32.085306,39.025306,37.865306,36.585306,38.765306,37.485306,45.600612,41.345306,41.060612,41.311223999999996,38.160612,39.345306,40.285306,40.005306,35.265306,41.145306,36.325306
85,29,1,38.512653,38.152653,37.132653000000005,46.172653000000004,33.572653,32.292653,42.432653,43.572653,36.772653000000005,38.452653000000005,36.472653,41.492653000000004,36.792653,38.352653000000004,36.572653,47.972653,40.812653000000005,42.652653,42.492653000000004,36.732653000000006,38.232653000000006,38.272653000000005,67.872653,36.212653,34.352653000000004,39.072653,39.192653,36.212653,39.312653000000005,37.295306,39.832653,37.572653,37.912653000000006,36.152653,35.812653000000005,36.972653,39.932653,45.812653000000005,46.292653,32.412653000000006,39.392653,38.392653,36.992653000000004,39.192653,37.852653000000004,45.992653000000004,41.792653,41.552653,41.752653,38.612653,39.692653,40.652653,40.372653,35.652653,41.612653,36.752653
86,29,2,38.961633,38.541633000000004,37.501633,46.781633,33.875816,32.701633,42.881633,44.081633000000004,37.221633000000004,38.881633,36.831939,41.961633,37.155815999999994,38.881633,37.041633000000004,48.501633,41.401633000000004,43.081633000000004,42.913878000000004,37.072908,38.601633,38.701633,68.501633,36.595816,34.713878,39.501633,39.641633,36.681633000000005,39.821633,37.781633,40.281633,38.021633,38.281939,36.581633000000004,36.235816,37.461633,40.401633000000004,46.421633,46.761633,32.741633,39.841633,38.735816,37.335815999999994,39.701633,38.281633,46.421633,42.161633,41.961633,42.161633,39.061633,40.105816,41.101633,40.801633,36.001633,41.981633,37.101633
87,30,0,39.30898,38.86898,37.84898,47.12898,34.18898,33.068979999999996,43.248979999999996,44.627959000000004,37.58898,39.26898,37.08898,42.567959,37.44898,39.28898,37.40898,48.98898,41.78898,43.44898,43.18898,37.38898,39.107959,39.068979999999996,69.38898,36.92949,35.04898,39.88898,40.00898,37.04898,40.18898,38.20898,40.604745,38.38898,38.608979999999995,36.928979999999996,36.52898,37.98898,40.94898,46.94898,47.12898,33.08898,40.20898,39.02898,37.64898,40.068979999999996,38.608979999999995,46.84898,42.54898,42.559796,42.62898,39.428979999999996,40.48898,41.46898,41.20898,36.36898,42.248979999999996,37.48898
88,30,1,39.61551,39.19551,38.19551,47.45551,34.47551,33.37551,43.575509999999994,45.01551,37.95551,39.715509999999995,37.41551,43.11551,37.77551,39.73551,37.78102,49.33551,42.11551,43.79551,43.535509999999995,37.69551,39.626531,39.477551,70.19551,37.25551,35.355509999999995,40.33551,40.355509999999995,37.45551,40.59551,38.535509999999995,40.91551,38.69551,38.97551,37.215509999999995,36.79551,38.315509999999996,41.27551,47.33551,47.495509999999996,33.395509999999994,40.63551,39.33551,37.97551,40.45551,38.93551,47.215509999999995,42.87551,42.93551,43.15551,39.78102,40.995509999999996,41.79551,41.55551,36.715509999999995,42.55551,37.895509999999994
89,30,2,39.982857,39.622857,38.473214,47.822857,34.842857,33.702857,43.942857000000004,45.575714000000005,38.362857,40.222857,37.802857,43.542857,38.082857000000004,40.262857000000004,38.162857,49.842857,42.555714,44.162857,43.922857,38.002857,40.042857,39.902857,70.882857,37.642857,35.762857000000004,40.822857,40.722857,37.862857,41.102857,38.982857,41.242857,39.082857000000004,39.622857,37.582857000000004,37.082857000000004,38.802857,41.582857000000004,47.962857,47.942857000000004,33.662857,41.282857,39.728571,38.342857,40.862857,39.342857,47.642857,43.262857000000004,43.322857,43.842857,40.202857,41.562857,42.162857,41.922857,37.062857,42.942857000000004,38.342857
90,31,0,40.543673,40.143673,38.763673,48.283673,35.283673,34.043673,44.383672999999995,46.177347,38.803672999999996,40.823673,38.263673,43.983672999999996,38.483672999999996,40.823673,38.663672999999996,50.383672999999995,43.097347,44.603673,44.423673,38.383672999999995,40.483672999999996,40.423673,71.583673,38.123673,36.263673,41.423673,41.163672999999996,38.303672999999996,41.623673,39.463673,41.683673,39.523672999999995,40.103673,38.063673,37.503673,39.263673,42.023672999999995,48.743673,48.597347,34.043673,41.823673,40.243673,38.783673,41.363673,39.803672999999996,48.123673,43.703672999999995,43.783673,44.543673,40.723673,42.223673,42.603673,42.423673,37.463673,43.503673,38.823673
91,31,1,41.033469000000004,40.74449,39.144490000000005,48.824490000000004,35.62449,34.44449,44.824490000000004,46.684490000000004,39.324490000000004,41.324490000000004,38.684490000000004,44.464490000000005,38.86449,41.40449,39.34449,51.01898,43.65898,45.04449,45.06449,38.70449,40.887245,40.98449,72.42449,38.70449,36.74449,41.94449,41.58449,38.74449,42.08449,39.94449,42.15898,40.02449,40.54449,38.66449,37.90449,39.70449,42.56449,49.22449,49.37898,34.464490000000005,42.424490000000006,40.71898,39.26449,41.90449,40.144490000000005,48.57898,44.24449,44.26449,45.08449,41.284490000000005,42.80449,43.04449,42.86449,37.824490000000004,44.036939000000004,39.22449
92,31,2,41.45102,41.17102,39.45102,49.15102,35.95102,34.751020000000004,45.15102,47.01102,39.751020000000004,41.79102,39.01102,44.87102,39.27102,41.73102,39.87102,51.71102,44.17102,45.391020000000005,45.53102,39.03102,41.23102,41.37102,72.75102,39.33102,37.11102,42.27102,41.99102,39.09102,42.47102,40.391020000000005,42.53102,40.431020000000004,40.931020000000004,38.99102,38.21102,40.05102,43.17102,49.71102,49.952040999999994,34.79102,42.892041,41.09102,39.61102,42.23102,40.47102,48.953061,44.77102,44.69102,45.59102,41.61102,43.17102,43.37102,43.33102,38.15102,44.51102,39.572041
93,32,0,41.769388,41.589388,39.769388,49.509388,36.269388,35.069388000000004,45.469388,47.609388,40.049388,42.129388,39.289388,45.209388,39.589388,42.209388,40.289388,52.069388000000004,44.529388,45.789388,45.928776,39.309388,41.649388,41.729388,73.909388,39.769388,37.429388,42.749388,42.409388,39.369388,42.809388,40.789388,42.869388,40.749388,41.249388,39.509388,38.509388,40.449388,43.569388000000004,50.069388000000004,50.449388,35.069388000000004,43.269388,41.509388,39.889388000000004,42.689388,40.909388,49.349388,45.129388,45.169388,45.929388,42.129388,43.449388,43.689388,43.709388,38.469388,44.909388,39.909388
94,32,1,42.099592,41.899592,40.079592,49.819592,36.526531,35.379591999999995,45.779592,47.969184000000006,40.319592,42.519591999999996,39.639592,45.539592,39.899592,42.599592,40.699591999999996,52.479592000000004,44.899592,46.179592,46.259592,39.619592,41.959592,42.099592,74.679592,40.179592,37.719592,43.139592,42.799592,39.699591999999996,43.119592,41.119592,43.179592,41.019591999999996,41.519591999999996,39.859592,38.819592,40.819592,43.879591999999995,50.419592,50.879591999999995,35.379591999999995,43.639592,41.929184,40.199591999999996,43.059591999999995,41.219592,49.659591999999996,45.459592,45.559591999999995,46.339591999999996,42.439592,43.759592,43.999592,44.039592,38.764796000000004,45.319592,40.279592
95,32,2,42.571428999999995,42.271429,40.371429,50.271429,36.871429,35.637143,46.171428999999996,48.431429,40.711428999999995,42.911429,40.011429,45.931429,40.231429,43.051429,41.271429,52.891429,45.451429,46.551429,46.651429,39.931429,42.271429,42.491429,75.171429,40.591429,38.031428999999996,43.531428999999996,43.311429,40.051429,43.591429,41.511429,43.611429,41.371429,41.911429,40.311429,39.211428999999995,41.311429,44.331429,50.991429,51.331429,35.671428999999996,44.031428999999996,42.351428999999996,40.591429,43.511429,41.631429,50.051429,45.931429,45.971429,46.731429,42.851428999999996,44.051429,44.391428999999995,44.431429,39.091429,45.711428999999995,40.671428999999996
96,33,0,43.098776,42.598776,40.718776,50.634388,37.218776,35.938776000000004,46.538776,48.938776000000004,41.018776,43.278776,40.358776,46.298776000000004,40.578776,43.418776,41.658776,53.418776,45.998776,46.998776,46.978776,40.298776000000004,42.598776,42.858776,75.77877600000001,41.038776,38.378776,43.898776,43.798776000000004,40.418776,43.958776,41.878776,44.058776,41.678776,42.238776,40.658776,39.578776,41.838776,44.678776,51.438776000000004,51.698776,36.018776,44.398776,42.658776,40.958776,43.958776,41.998776,50.418776,46.438776000000004,46.358776,47.098776,43.178776,44.378776,44.758776,44.818776,39.438776000000004,45.998776,41.038776
97,33,1,43.643265,42.923265,41.103265,50.943265000000004,37.523265,36.303265,46.963265,49.363265000000006,41.443265000000004,43.703265,40.763265000000004,46.723265000000005,41.003265,43.823265,42.043265000000005,53.863265000000006,46.443265000000004,47.423265,47.403265000000005,40.643265,42.963265,43.343265,76.423265,41.443265000000004,38.743265,44.323265,44.203265,40.843265,44.343265,42.283265,44.563265,41.983265,42.603265,41.083265000000004,40.003265,42.303265,45.063265,51.803265,52.223265000000005,36.423265,44.783265,43.003265,41.343265,44.443265000000004,42.383265,50.763265000000004,46.823265,46.783265,47.523265,43.603265,44.723265000000005,45.183265000000006,45.243265,39.823265,46.343265,41.403265000000005
98,33,2,43.954285999999996,43.274286,41.434286,51.282143,37.834286,36.634285999999996,47.314285999999996,49.734286,41.714286,44.054286,41.114286,47.074286,41.354286,44.174285999999995,42.414286,54.294286,46.854286,47.774286,47.794286,40.874286,43.221071,43.734286,76.774286,41.794286,39.094286,44.694286,44.554286,41.191429,44.634285999999996,42.634285999999996,44.894286,42.294286,42.954285999999996,41.434286,40.334286,42.614286,45.414286,52.154286,52.674285999999995,36.730714,45.094286,43.342143,41.614286,44.834286,42.694286,51.114286,47.174285999999995,47.154286,47.874286,43.950714000000005,45.014286,45.534286,45.594286,40.174285999999995,46.694286,41.674285999999995
99,34,0,44.313469,43.633469,41.773469,51.573469,38.193469,36.913469,47.673469,50.053469,42.013469,44.413469,41.353469,47.433469,41.673469,44.553469,42.793469,54.673469,47.213469,48.153469,48.173469,41.213469,43.553469,44.133469,77.93346899999999,42.133469,39.413469,45.033469000000004,44.973469,41.513469,45.113469,42.993469,45.173469,42.653469,43.173469,41.773469,40.673469,42.953469,45.693469,52.51346899999999,53.153468999999994,36.933469,45.453469,43.653469,41.973469,45.193469,43.033469000000004,51.473469,47.473469,47.513469,48.213469,44.373469,45.313469,45.893469,46.033469000000004,40.513469,47.073469,42.033469000000004
100,34,1,44.622448999999996,44.002449,42.142449,52.022449,38.502449,37.262449,48.122448999999996,50.422449,42.362449,44.842449,41.642449,47.862449,42.062449,45.002449,43.182449,55.102449,47.622448999999996,48.602449,48.614898,41.522449,43.946224,44.562449,78.602449,42.482449,39.762449,45.462449,45.422449,41.902449,45.422449,43.462449,45.562449,42.982449,43.602449,42.162449,41.096224,43.362449,46.142449,53.022449,53.922449,37.202449,46.042449,44.047483,42.294897999999996,45.594898,43.462449,51.842449,47.842449,47.882449,48.742449,44.822449,45.702449,46.342449,46.442448999999996,40.842449,47.482449,42.462449
101,34,2,45.088163,44.568163,42.688163,52.788163,38.928163,37.728163,48.808163,51.048163,42.868163,45.388163,42.148163000000004,48.408163,42.786327,45.539082,43.668163,55.708163,48.168163,49.068163,49.308163,41.908163,44.348163,45.008163,79.568163,42.988163,40.389540999999994,46.008163,46.048163,42.388163,45.948163,44.148163000000004,46.028163,43.579082,44.068163,42.728163,41.708163,43.988163,46.548163,53.748163,54.626327,37.588163,46.626327,44.528163,42.748163,46.199082000000004,44.048163,52.454541000000006,48.688163,48.388163,49.468163,45.288163,46.168163,47.028163,46.899082,41.268163,47.988163,43.028163
102,35,0,45.548571,45.188571,43.168571,53.408570999999995,39.388571,38.249286,49.428571000000005,51.668571,43.288571000000005,46.028571,42.628571,49.048571,43.389286,46.048571,44.128571,56.588570999999995,48.768571,49.568571,50.048571,42.329285999999996,44.708571,45.628571,80.528571,43.408571,40.988571,46.648571000000004,46.648571000000004,42.888571,46.568571,44.699286,46.768571,44.128571,44.609286,43.348571,42.408571,44.348571,47.128571,54.66857099999999,55.388571,37.968571000000004,47.248571000000005,45.188571,43.248571000000005,46.708571,44.668571,52.848571,49.328571000000004,48.908571,50.268571,45.888571,46.688571,47.647143,47.488571,41.708571,48.688571,43.888571
103,35,1,46.004490000000004,45.86449,43.54449,54.04449,39.80449,38.66449,50.02449,52.117245000000004,43.74449,46.464490000000005,43.16449,49.58449,43.924490000000006,46.52449,44.58449,57.144490000000005,49.30449,50.004490000000004,50.464490000000005,42.66449,45.06449,46.08449,81.42449,43.684490000000004,41.38449,47.08449,47.02449,43.30449,46.924490000000006,45.104490000000006,47.44449,44.54449,45.06449,43.86449,42.924490000000006,44.94449,47.597245,55.22449,55.964490000000005,38.34449,47.66449,45.62449,43.70449,47.16449,45.16449,53.22449,49.784490000000005,49.424490000000006,50.84449,46.34449,47.04449,48.24449,47.90449,42.104490000000006,49.20449,44.26449
104,35,2,46.434041,46.550204,44.290203999999996,54.730204,40.170204,39.070204,50.670204,52.470204,44.090204,46.870102,43.590204,50.010203999999995,44.550204,46.910204,44.910204,57.570204000000004,49.810204,50.610203999999996,50.890408,43.070204,45.494040999999996,46.450204,82.030204,43.990204,41.870204,47.490102,47.370204,43.690204,47.350204,45.470203999999995,48.030204,44.930203999999996,45.670204,44.310204,43.390204,45.410204,47.970203999999995,55.810204000000006,56.510204,38.810204,48.090204,46.190204,44.050204,47.630102,45.710204,53.690204,50.190204,49.930203999999996,51.310204,46.790203999999996,47.370204,48.870204,48.450204,42.610203999999996,49.830203999999995,44.670204
105,36,0,46.872245,47.572245,45.052245,55.812245,40.872245,39.712245,51.412245,52.967041,44.532245,47.592245,44.132245000000005,50.752245,45.312245000000004,47.372245,45.632245000000005,58.15224499999999,50.452245,51.372245,51.712245,43.612245,45.832245,46.872245,82.87224499999999,44.612245,42.492245000000004,48.032245,47.872245,44.132245000000005,47.892245,46.212245,48.792245,45.592245,46.332245,44.972245,44.052245,46.112245,48.532245,56.612244999999994,57.312245,39.252245,48.752245,47.012245,44.712245,48.112245,46.456734999999995,54.292244999999994,50.852245,50.532245,51.952245,47.352245,47.872245,49.632245000000005,49.192245,43.252245,50.852245,45.232245
106,36,1,47.34033,48.186939,45.586939,56.526939,41.246939000000005,39.966939,52.146939,53.226939,44.926939000000004,47.895646,44.566939,51.297575,46.026939,47.766939,46.064406,58.566939,50.926939000000004,51.846939,52.306939,44.066939,46.346939,47.218469,83.706939,45.006939,42.726939,48.506706,48.426939000000004,44.50898,48.423559000000004,46.506939,49.406939,46.126939,46.966939,45.34898,44.446939,46.406939,49.066939,57.346939,58.046939,39.646939,49.282761,47.766939,45.163848,48.426939000000004,47.006939,54.726939,51.226939,51.049563,52.426939000000004,47.786939000000004,48.266939,50.346939,49.926939000000004,43.866939,51.566939,45.726939
107,36,2,47.460408,48.540408,45.920408,57.00040799999999,41.700408,40.220408,52.620408,53.68040799999999,45.320408,48.340408000000004,45.040408,51.460408,46.500408,48.140408,46.420408,59.040408,51.400408,52.320408,52.880407999999996,44.480408000000004,46.620408000000005,47.680408,84.260408,45.360408,43.100408,48.960408,49.020408,44.860408,48.580408,46.940408000000005,49.860408,46.440408000000005,47.440408000000005,45.820408,44.920408,46.880408,49.300408000000004,58.020407999999996,58.520407999999996,39.960408,49.440408000000005,48.240408,45.600408,48.900408,47.480408000000004,55.200407999999996,51.680408,51.520408,52.900408,48.160408000000004,48.740408,50.820408,50.460408,44.360408,52.240408,46.160408000000004
108,37,0,47.840408000000004,48.860408,46.380408,57.400408,42.080408,40.520408,53.020407999999996,54.120408,45.800408000000004,48.750816,45.520408,51.880408,47.080408,48.560408,46.760408,59.480408,51.800408000000004,52.760408,53.420407999999995,44.840408000000004,46.900408,48.080408,84.920408,45.760408,43.500408,49.391633,49.540408,45.260408,49.100408,47.420408,50.260408,46.840408000000004,47.930816,46.160408000000004,45.340408000000004,47.380408,49.620408000000005,58.480408,58.900408,40.340408000000004,49.767602000000004,48.640408,45.980408000000004,49.320408,47.900408,55.700407999999996,52.350815999999995,52.000408,53.280407999999994,48.540408,49.380408,51.220408,50.940408000000005,44.940408000000005,52.660408,46.540408
109,37,1,48.354694,49.234966,46.914694,57.87469399999999,42.474694,40.934694,53.534693999999995,54.63346899999999,46.374694,49.334694,46.294694,52.534693999999995,47.634694,49.234694,47.254694,60.11469399999999,52.274694000000004,53.314693999999996,53.854693999999995,45.314694,47.294694,48.574694,85.614694,46.174694,44.174694,49.954694,50.094694,45.834694,49.574694,47.994694,50.794694,47.434694,48.714694,46.754694,45.934694,47.814694,50.114694,59.074693999999994,59.33469399999999,40.794694,50.234694,49.074694,46.434694,49.854694,48.374694,56.29469399999999,52.854693999999995,52.51469399999999,53.734694,49.114694,49.994694,51.754694,51.614694,45.634694,53.15469399999999,46.974694
110,37,2,48.705714,49.465714,47.305714,58.425714,42.825714000000005,41.301429,53.885714,55.105714,46.965714,49.685714000000004,46.645714,52.961429,48.025714,49.921428999999996,47.661429,60.605714,52.645714,53.805714,54.165714,45.665714,47.625714,48.965714,86.221429,46.761429,44.525714,50.305714,50.485714,46.285714,49.965714,48.285714,51.225714,47.805714,49.065714,47.105714,46.305714,48.165714,50.725714,59.505714000000005,59.745714,41.145714,50.585714,49.485714,46.745714,50.365714000000004,48.745714,56.925714,53.245714,52.921429,54.145714,49.465714,50.365714000000004,52.105714,52.105714,46.061429,53.625714,47.305714
111,38,0,49.148776,49.836463,47.709388,59.129388,43.109388,41.689388,54.269388,55.469388,47.369388,50.089388,46.969388,53.509388,48.468776,50.389388000000004,48.069388000000004,61.049388,53.089388,54.349388,54.529388,46.029388,47.969388,49.389388000000004,86.909388,47.268776,44.829388,50.709388,50.829388,46.669388,50.409388,48.749388,51.689388,48.268776,49.408776,47.589388,46.689388,48.529388,51.269388,60.129388,60.349388,41.489388,50.969388,49.829388,47.089388,50.769388,49.109388,57.469388,53.589388,53.349388,54.489388,49.829388,50.709388,52.489388,52.489388,46.508776,54.009388,47.669388
