,measure_number,beat_number,pid1263-04,pid52932-04,pid9048-04,pid9050-04,pid9054-04,pid9055-04,pid9058-04,pid9059-04,pid9061-04,pid9062-04,pid9063-04,pid9066-04,pid9067-04,pid9070-12,pid9072-04,pid9073-06,pid9074f-04,pid9075-04,pid9088-04,pid9093-04,pid9094-04,pid9097-11,pid9099-04,pid9101-04,pid9104-04,pid9105-04,pid9111-04,pid9114-31,pid9118-04,pid9138-04,pid9139-04,pid9150-18,pid9153-04,pid9166c-06,pid9170-04,pid9173-09,pid9174-04,pid9186c-04,pid9192-04
56,20,1,17.59356,18.65356,26.31356,18.45356,15.93356,22.93356,25.27356,17.35356,18.35356,16.79356,19.95356,27.29356,19.57356,11.296178999999999,21.79356,18.81356,25.993560000000002,15.613560000000001,22.07356,18.31356,23.43356,46.23356,28.773559999999996,20.43356,21.45356,30.99356,18.076981,20.09356,21.833560000000002,20.61356,21.333560000000002,15.07356,17.833560000000002,17.07356,21.43356,22.589368,15.09356,17.87356,28.49356
57,20,2,17.878004999999998,18.938005,26.738004999999998,18.778005,16.218004999999998,23.258004999999997,25.698005,17.698005,18.618005,17.138005,20.278005,27.618005,19.898004999999998,11.297065,22.078004999999997,19.138005,26.338005,15.858004999999999,22.358005,18.618005,23.918004999999997,46.838004999999995,29.358005,20.718004999999998,21.818005,31.618005,18.077972,20.398004999999998,22.118005,20.946009,21.638005,15.358004999999999,18.138005,17.378004999999998,21.778005,22.678005,15.338004999999999,18.138005,28.874014000000003
58,21,0,18.132789000000002,19.152789000000002,27.032789,19.052789,16.412789,23.472789000000002,26.032789,17.952789000000003,18.832789000000002,17.352789,20.552789,28.192789,20.132789000000002,11.297735000000001,22.352789,19.412789,26.632789000000002,16.072789,22.672789,18.832789000000002,24.212789,47.252789,29.735578000000004,20.932789,22.092789,32.032789,18.078720999999998,20.632789000000002,22.352789,21.172789,21.892789,15.612789000000001,18.372789,17.632789000000002,22.032789,22.832789000000002,15.532789000000001,18.352789,29.212789
59,21,1,18.364989,19.384989,27.364989,19.364989,16.644989000000002,23.744989,26.344989,18.184989,19.124989000000003,17.564989,20.784989000000003,28.424989,20.397494000000002,11.298458,22.664989000000002,19.724989,26.984989000000002,16.284989000000003,22.944989,19.044989,24.584989,47.704989000000005,30.124989000000003,21.164989000000002,22.384989,32.524989,18.07953,20.884989,22.604989,21.464989000000003,22.204989,15.844989000000002,18.644989000000002,17.884989,22.324989000000002,23.027494,15.757494,18.584989,29.604989
60,21,2,18.661043,19.721042999999998,27.821043,19.741042999999998,16.941043,24.081042999999998,26.881043,18.561042999999998,19.441043,17.941043,21.141043,28.861043,20.681043,11.299380000000001,23.041043,20.101043,27.361043,16.601043,23.421043,19.421043,24.961043,48.361043,30.741042999999998,21.461043,22.732086,33.161043,18.080561,21.221042999999998,22.921043,21.881043,22.621043,16.125522,18.941043,18.221042999999998,22.721042999999998,23.295174,16.021043,18.841043,30.201043
61,22,0,19.068073000000002,20.028073000000003,28.428072999999998,20.028073000000003,17.228073000000002,24.408073,27.248072999999998,18.868073000000003,19.708073000000002,18.228073000000002,21.448073,29.328073,20.948073,11.300212,23.408073,20.388073000000002,27.708073,16.868073000000003,23.848073,19.688073000000003,25.268073,48.968073,31.448072999999997,21.728073000000002,23.068073000000002,33.828072999999996,18.081492,21.568073000000002,23.208073000000002,22.268073,23.148073,16.368073000000003,19.208073000000002,18.488073,22.988073,23.488073,16.288073,19.068073000000002,30.648072999999997
62,22,1,19.314467,20.334467,28.794466999999997,20.314467,17.454467,24.794467,27.714467,19.134467,20.034467000000003,18.454467,21.734467000000002,30.074467,21.274467,11.300917,23.834467,20.674467,28.014467,17.062234,24.314467,20.014467,25.654467,49.394467,32.114467,21.954467,23.374467000000003,34.334467,18.082279999999997,21.794467,23.474467,22.534467000000003,23.594467,16.634467,19.474467,18.774467,23.354467,23.612089,16.494467,19.294467,31.294466999999997
63,22,2,19.636735,20.618911999999998,29.278912,20.658912,17.738912,25.107823,28.118911999999998,19.458911999999998,20.318912,18.778912,22.078912,30.638912,21.638912,11.301803,24.138912,21.018912,28.398912,17.298911999999998,24.738912,20.298911999999998,25.978912,49.958912,32.538911999999996,22.238912,23.738912,35.058912,18.083271,22.138912,23.798911999999998,22.898912,23.978912,16.918912,19.807823000000003,19.058912,23.698912,23.617778,16.778912,19.558912,31.678912
64,23,0,19.879501,20.839501000000002,29.599501,20.959501,17.979501000000003,25.479501000000003,28.459501,19.739501,20.599501,18.999501000000002,22.359501,31.179501000000002,21.919501,11.302491,24.439501,21.299501,28.919501,17.504751000000002,25.039501,20.519501,26.299501,50.359501,32.879501,22.459501,24.039501,35.459501,18.084039999999998,22.419501,24.059501,23.159501000000002,24.259501,17.179501000000002,20.059501,19.339501000000002,23.999501000000002,23.62219,16.999501000000002,19.779501,32.059501000000004
65,23,1,20.194285999999998,21.134286,29.954286,21.234285999999997,18.194285999999998,25.694285999999998,28.774286,19.994286,20.834286,19.214285999999998,22.634286,31.394285999999997,22.134286,11.30316,24.734285999999997,21.614286,29.454286,17.714285999999998,25.254285999999997,20.734285999999997,26.674286,50.754286,33.234286,22.674286,24.314286,35.934286,18.084788,22.634286,24.274286,23.434286,24.574285999999997,17.394285999999997,20.334286,19.614286,24.334286,23.626486,17.214285999999998,19.994286,32.414286
66,23,2,20.524535,21.504535,30.344534999999997,21.544535,18.504535,26.019070000000003,29.09907,20.344535,21.164535,19.504535,22.964535,31.884534999999996,22.404535,11.304064,25.084535,21.924535000000002,29.924535,17.984535,25.564535,21.024535,26.964534999999998,51.264534999999995,33.67907,22.964535,24.63907,36.484535,18.0858,22.964535,24.584535,23.844535,24.884535,17.684535,20.624535,19.904535,24.724535,23.744535,17.504535,20.248178,32.824535
67,24,0,20.762539999999998,21.86254,30.702540000000003,21.86254,18.742539999999998,26.322540000000004,29.44254,20.64254,21.40254,19.78254,23.262539999999998,32.242540000000005,22.86254,11.304805,25.38254,22.20254,30.302540000000004,18.242539999999998,25.90254,21.28254,27.322540000000004,51.72254,34.08254,23.20254,24.98254,37.062540000000006,18.086629000000002,23.242539999999998,24.84254,24.14254,25.22254,17.94254,20.922539999999998,20.242539999999998,25.14254,23.98254,17.742539999999998,20.48254,33.30254
68,24,1,20.994739000000003,22.114739,30.934739,22.094739,18.932370000000002,26.614739,29.694739000000002,20.874739,21.714739,20.014739000000002,23.514739000000002,32.574739,23.094739,11.305529,25.694739000000002,22.454739,30.654739000000003,18.406185,26.314739000000003,21.494739000000003,27.734739,52.274739000000004,34.574739,23.434739,25.314739000000003,37.494739,18.087438,23.474739000000003,25.214739,24.394739,25.534739000000002,18.194739000000002,21.174739000000002,20.474739000000003,25.414739,24.254739,17.906948,20.714739,33.754739
69,24,2,21.296599,22.476599,31.776598999999997,22.476599,19.216599,26.976599,30.256598999999998,21.176599,22.036599,20.316599,23.816599,32.916599,23.456599,11.306469,26.056599,22.756598999999998,30.956599,18.696599,26.696599,21.836599,28.256598999999998,52.996598999999996,35.216599,23.736599,25.676599,38.056599,18.08849,23.796599,25.616599,24.836599,25.843197,18.496599,21.496599,20.776598999999997,25.776598999999997,24.576598999999998,18.196599,20.976599,34.196599
70,25,0,21.534603,22.754603,32.114603,22.754603,19.434603,27.374603000000004,30.654603,21.474603,22.274603,20.554603,24.134603,33.394603000000004,23.714603,11.307211,26.374603000000004,23.114603,31.354603000000004,18.894603,26.954603000000002,22.074603,28.614603000000002,53.534603000000004,35.694603,23.974603,25.974603,38.474603,18.089319,24.074603,25.874603,25.139206,26.114603,18.714603,21.734603,21.034603,26.094603,24.854603,18.454603,21.174603,34.654603
71,25,1,21.770023000000002,23.110023,32.490023,23.010023,19.670023,27.630022999999998,30.990022999999997,21.730023000000003,22.530023,20.776674,24.390023,33.750023,23.950023,11.308005999999999,26.750023,23.370023,31.710023,19.060011,27.310022999999997,22.330023,29.010022999999997,54.330023,36.170023,24.230023000000003,26.250023,38.950023,18.092858,24.330023,26.150023,25.590023000000002,26.450022999999998,18.970023,21.990023,21.290023,26.370023,25.120010999999998,18.710023,21.390023,35.170023
72,25,2,22.159592,23.699592000000003,32.939592,23.439592,19.979592,28.099591999999998,31.599591999999998,22.084796,22.939592,21.179592,24.739592000000002,34.439592,24.219864,11.309345,27.299591999999997,23.799592,32.379591999999995,19.399592000000002,27.959591999999997,22.859592000000003,29.559592,55.899592000000005,37.099592,24.659592,26.699592,39.639592,18.150639,24.659864000000002,26.599591999999998,26.139592,26.959591999999997,19.291199,22.339592,21.674796,26.939591999999998,25.504796,18.999592,21.819592,35.919592
73,26,0,22.589160999999997,24.329161,33.488322,23.776387,20.289161,29.007483,32.429161,22.40972,23.409160999999997,21.591742,25.209160999999998,34.949161,24.55958,11.369161,27.849161,24.149161,32.949161,19.74972,28.689161,23.429160999999997,30.189161,57.169160999999995,38.189161,25.089160999999997,27.469161,40.408322,18.309161,24.989161,27.009161,26.829161,27.689161,19.50958,22.788322,21.91479,27.509161,25.909160999999997,19.389160999999998,22.309161,37.129160999999996
74,26,1,22.95178,24.833560000000002,33.97356,24.037853,20.59356,29.47356,32.993559999999995,22.73356,23.91356,21.85356,25.673560000000002,35.533559999999994,24.993560000000002,11.633560000000001,28.33356,24.391187,33.32178,20.051779999999997,29.433559999999996,23.89356,30.65356,57.953559999999996,39.05356,25.55356,27.933559999999996,41.21356,18.73356,25.39356,27.453559999999996,27.29356,28.31356,19.81356,23.173560000000002,22.23356,27.913559999999997,26.031898,19.641779999999997,22.59356,37.773559999999996
75,26,2,23.245079,25.345079000000002,34.365078999999994,24.305079,20.785916,29.925078999999997,33.701429,23.025079,24.285079,22.085079,26.065079,35.925079,25.400159,11.865079,28.745078999999997,24.665079000000002,33.645078999999996,20.265079,30.000476000000003,24.305079,31.105078999999996,58.385397,39.665397,25.925079,28.305079,41.705397,19.145079,25.705079,27.825079,27.645079,28.720159000000002,20.065079,23.505079000000002,22.620159,28.225078999999997,26.033951000000002,19.905079,23.025079,38.185078999999995
76,27,0,23.488889,25.588889,34.748889,24.628889,20.988889,30.268889,34.028889,23.268889,24.548889000000003,22.368889000000003,26.468889,36.448889,25.728889000000002,12.167778,29.008889,24.988889,34.108889000000005,20.508889,30.388889000000002,24.608889,31.468889,58.908889,40.208889,26.168889,28.627778000000003,42.328889000000004,19.488889,26.028889000000003,28.108889,27.968889,29.088889,20.328889,23.768889,22.988889,28.528889000000003,26.035298,20.188889,23.268889,38.588889
77,27,1,23.755917999999998,25.915917999999998,35.135918,24.915917999999998,21.255917999999998,30.555918,34.555918,23.535918,24.835918,22.635918,26.835918,36.935918,26.035918,12.575918,29.335918,25.275918,34.575918,20.715918,30.855918,24.995918,31.855918,59.43591800000001,40.835918,26.435918,28.955918,42.935918,20.055918,26.255917999999998,28.375918,28.255917999999998,29.455918,20.615918,24.075917999999998,23.295918,28.915917999999998,26.036773,20.455918,23.495918,39.135918
78,27,2,23.976463,26.256463,35.536463,25.316463,21.456463,30.982313,34.956463,23.816463,25.216463,22.956463,27.236463,37.356463,26.376463,12.716463000000001,29.636463,25.676463000000002,34.996463,20.956463,31.376463,25.316463,32.449388,60.016463,41.281701,26.836463000000002,29.336463000000002,43.569388000000004,20.476463,26.536463,28.756463,28.596463,29.856463,20.956463,24.396463,23.576463,29.256463,26.038985999999998,20.716463,23.696463,39.802925
79,28,0,24.264127,26.524127000000004,35.944127,25.604127,21.764127,32.044127,35.444127,24.144126999999997,25.504127,23.244127,27.864127000000003,37.824127000000004,26.744127000000002,13.104127,30.024127000000004,25.964126999999998,35.344127,21.224127,31.844127,25.664127,32.904127,60.484127,41.804127,27.144127,29.824127,44.184127000000004,20.784126999999998,26.844127,29.144127,29.004127,30.264127000000002,21.184127,24.764127,23.964126999999998,29.624127,26.040685999999997,21.037063,24.004127,40.304127
80,28,1,24.519546,26.779546000000003,36.279546,25.879545999999998,22.019546,32.499546,35.879546000000005,24.414773,25.759546,23.499546,28.239546,38.439546,27.039546,13.359546,30.339546000000002,26.239546,35.699546000000005,21.439546,32.099546000000004,25.919546,33.259546,60.93954599999999,42.259546,27.399546,30.179546000000002,44.699546000000005,21.099546,27.119546000000003,29.459546000000003,29.259546000000004,30.519546000000002,21.439546,25.039545999999998,24.239546,29.999546000000002,26.042097000000002,21.279546,24.239546,40.839546
81,28,2,24.743991,27.043991,36.591972999999996,26.163991,22.203991000000002,32.825964,36.233946,24.663991,26.003991,23.783991,28.565964,38.763991,27.303990999999996,13.523991,30.583990999999997,26.503991,35.963991,21.643991,32.383990999999995,26.183991,33.543991,61.3639,42.583991,27.683991,30.463990999999996,45.109909,21.323991,27.383990999999998,29.763990999999997,29.543991,30.803990999999996,21.663991,25.323991,24.523991,30.283990999999997,26.043668,21.483991,24.443991,41.235918
82,29,0,25.049705,27.329705,37.109705,26.529705,22.509705,33.449705,36.709705,25.029705,26.429705,24.129704999999998,29.229705,39.189705,27.689705,13.889705,31.189705,26.889705,36.529705,21.929705,32.849705,26.549705,34.109705,61.949705,43.069705,28.049705,30.989704999999997,45.729704999999996,21.869705,27.689705,30.289704999999998,29.969704999999998,31.209705,22.029705,25.729705,24.929705,30.729705,26.045689000000003,21.829705,24.949704999999998,41.789705
83,29,1,25.328345000000002,27.588345,37.568345,26.828345000000002,22.748345,33.728345000000004,37.088345000000004,25.276115,26.728345,24.388345,29.608345,39.748345,28.108345,14.248345,31.588345,27.168345000000002,37.008345,22.128345,33.188345,26.749171999999998,34.528345,62.508345,43.448345,28.328345000000002,31.328345000000002,46.268345000000004,22.388345,27.942782,30.588345,30.239171999999996,31.488345000000002,22.228345,25.956115,25.199172,31.028345,26.047228,22.108345,25.248345,42.368345
84,29,2,25.762404,27.922403999999997,38.142404,27.140801,23.082404,34.242404,37.566202000000004,25.606202,27.074135,24.842404000000002,29.946202000000003,40.362404,28.456202,14.514135000000001,32.122403999999996,27.522403999999998,37.542404,22.422404,33.722404,27.022403999999998,35.062404,63.002404000000006,44.142404,28.862403999999998,31.842404,46.842403999999995,23.262404,28.256202000000002,31.022403999999998,30.722403999999997,31.982404,22.538101,26.342404,25.576202,31.456202,26.082404,22.342404000000002,25.662404000000002,43.162403999999995
85,30,0,26.291183,28.331293,38.711293,27.447662,23.391293,34.811293,38.011293,25.940645999999997,27.451293,25.223764000000003,30.360646000000003,40.920646000000005,28.811293,14.532317,32.691293,27.808753000000003,38.020646,22.691292999999998,34.271293,27.331293,35.526259,63.55129300000001,44.791292999999996,29.431293,32.611292999999996,47.512584999999994,23.831293,28.631293,31.571293,31.151293,32.611292999999996,22.791293,26.910118,25.871292999999998,31.791293,26.332919,22.800646,26.230646000000004,44.151293
86,30,1,26.418277000000003,28.838277,39.178277,27.718277,23.667069,35.298277,38.378277000000004,26.378277,27.758277000000003,25.558277,30.898277,41.318277,29.198277,14.534303,33.058277000000004,28.087654999999998,38.338277000000005,22.958277,34.798277,27.666092,35.918277,64.118277,45.298277,29.878277,33.118277,48.298277,24.278277,29.038277,32.018277000000005,31.438277000000003,33.118277,23.078277,27.158277000000002,26.238277000000004,32.138277,26.373141999999998,22.998276999999998,26.478277000000002,44.698277000000004
87,30,2,26.736387,29.169161,39.569161,28.009161,23.846527,35.789161,38.769161,26.709160999999998,28.049160999999998,25.785832,31.229160999999998,41.649161,29.589160999999997,14.535773999999998,33.469161,28.359579999999998,38.669160999999995,23.269160999999997,35.189161,27.969161,36.329161,64.529161,45.769161,30.209160999999998,33.429161,48.749161,24.59958,29.489161,32.349160999999995,31.769160999999997,33.509161,23.349161,27.549160999999998,26.669161,32.469161,26.543053999999998,23.269160999999997,26.809161,45.129160999999996
88,31,0,26.918776,29.418776,40.298776000000004,28.258776,24.038776000000002,36.198776,39.098776,26.978776,28.298776,26.018776000000003,31.718776000000002,42.018776,29.978776,14.536883,33.818776,28.598776,39.018776,23.414388,35.638776,28.258776,36.618776000000004,64.978776,46.198776,30.458776,33.938776000000004,49.418776,24.838776,30.058776,32.638776,32.038776,33.938776000000004,23.618776,27.798776,27.038776000000002,32.738776,26.654388,23.518776000000003,27.038776000000002,45.607551
89,31,1,27.245125,29.787562,40.725125,28.625125,24.425125,36.665125,39.625125,27.345125,28.685125,26.345125,32.345125,42.510498999999996,30.385125,14.538689000000002,34.185125,28.965125,39.345125,23.685125,36.265125,28.665125,36.925125,65.465125,46.705125,30.865125,34.405125,50.205125,25.245125,30.495373999999998,33.065125,32.385125,34.505125,23.925125,28.180249,27.505125,33.145125,27.025125,23.805125,27.285125,46.425125
90,31,2,27.523764,30.023764,41.123764,28.923764000000002,24.643764,36.943764,39.963764000000005,27.643764,28.963764,26.643764,32.683764000000004,42.823764000000004,30.683764,14.539928,34.503764000000004,29.243764000000002,39.683764000000004,23.903764000000002,36.583764,28.943764,37.243764,65.883764,47.043764,31.143764,34.703764,50.783764,25.483764,30.923764000000002,33.343764,32.663764,34.843764,24.203764000000003,28.483764,27.877528,33.463764000000005,27.102574,24.003764,27.503764,46.903764
91,32,0,27.767574,30.247574,41.527574,29.187573999999998,24.867573999999998,37.207574,40.267573999999996,27.867573999999998,29.187573999999998,26.887574,33.007574,43.087574,30.947574,14.541011,34.787574,29.547573999999997,40.047574,24.127574,36.827574,29.207573999999997,37.487574,66.247574,47.367574,31.387574,34.987574,51.207574,25.650976,31.207573999999997,33.702721000000004,32.887574,35.147574,24.447574,28.727574,28.127574,33.707574,27.157515000000004,24.207573999999997,27.687573999999998,47.287574
92,32,1,28.057188,30.557188,41.977188,29.477188,25.157188,37.757188,40.637188,28.177188,29.537188,27.157188,33.297188,43.597188,31.217188,14.542121,35.137188,29.837188,40.857188,24.377188,37.177188,29.497188,37.857188,66.777188,47.837188,31.637188000000002,35.317188,51.857188,25.664844,31.737188,33.957188,33.157188,35.437188,24.717188,29.037188,28.557188,34.177188,27.3503,24.457188000000002,27.937188,47.897188
93,32,2,28.341633,30.801633000000002,42.261633,29.741633,25.425816,38.121633,41.001633,28.441633000000003,29.821633000000002,27.461633000000003,33.581633000000004,44.041633000000004,31.621633000000003,14.543385,35.481633,30.121633000000003,41.221633000000004,24.612907999999997,37.420544,29.781633000000003,38.141633,67.10163299999999,48.141633,31.921633,35.621633,52.181633000000005,25.821633,32.141633,34.241633,33.421633,35.721633000000004,24.981633,29.321633000000002,28.901633,34.501633,27.362151,24.741633,28.125272,48.241633
94,33,0,28.540271999999998,31.040271999999998,42.700272,30.040271999999998,25.625135999999998,38.480272,41.400271999999994,28.680272,30.080271999999997,27.720271999999998,33.845136,44.380272,32.020272,14.544623000000001,36.000271999999995,30.400271999999998,41.880272,24.800272,37.700272,30.020272,38.540271999999995,67.52027199999999,48.420272,32.200272,36.080271999999994,52.800272,26.000272,32.420272,34.540271999999995,33.700272,36.000271999999995,25.215135999999998,29.560271999999998,29.200272,34.840272,27.460271999999996,24.865136,28.380271999999998,48.660272
95,33,1,28.949840999999996,31.469841,43.189840999999994,30.42328,26.019921,39.509840999999994,42.109840999999996,29.009840999999998,30.396614000000003,28.149841,34.169841,45.009840999999994,32.549841,14.546532999999998,36.429840999999996,30.769840999999996,42.629841,25.089841,38.149840999999995,30.329841,39.029841,68.28984100000001,48.849841,32.629841,36.809841,53.449841000000006,26.469921000000003,33.189840999999994,34.969840999999995,34.02328,36.359921,25.509841,29.869840999999997,29.509840999999998,35.309841,27.869921,25.129841,28.789841,49.429840999999996
96,33,2,29.513121999999996,31.839365,44.039365000000004,30.739365000000003,26.384683000000003,40.459365000000005,42.719365,29.419365000000003,30.779365000000002,28.479365,34.494683,45.779365000000006,32.944683000000005,14.549242000000001,37.039365000000004,31.099365000000002,43.279365000000006,25.439365,38.759365,30.779365000000002,39.659365,68.94873,49.519365,33.239365,37.379365,54.379365,26.879365000000004,33.699365,35.459365000000005,34.459365000000005,36.939365,25.792341,30.239365000000003,29.879365000000004,35.939365,28.419365000000003,25.419365,29.399365000000003,50.279365000000006
97,34,0,29.807619,32.147619,45.247619,31.067965,26.682540000000003,40.987619,43.547619,29.947619,31.147619,28.947619,34.807619,46.327619,33.287619,14.807619,37.667619,31.487619,44.187619,25.887619,39.347619,31.287619,40.267619,69.487619,50.047619,33.767619,38.007619,54.987618999999995,27.000518,34.247619,36.027619,34.787619,37.547619,26.047619,30.607619,30.26881,36.427619,28.809702,25.767619,29.787619,51.127619
98,34,1,30.084943,32.504943,45.624943,31.384943,26.964942999999998,41.324943,44.264943,30.304942999999998,31.484942999999998,29.324942999999998,35.164943,47.104943,33.644943,15.124943,38.024943,31.744943,44.784943,26.184943,40.024943,31.744943,40.884943,70.064943,50.624943,34.144943,38.479887,55.584943,27.064943,34.664943,36.424943,35.144943,38.264943,26.344943,30.944943,30.444943,36.924943,29.184943,26.124943,30.184943,51.604943
99,34,2,30.356485,32.751621,46.273243,31.733242999999998,27.233242999999998,41.651621,44.773243,30.593243,31.733242999999998,29.493243,35.453243,47.513243,34.073243,15.373242999999999,38.373243,32.091621,45.373243,26.433243,40.373243,32.133243,41.213243,70.69324300000001,51.133243,34.493243,38.893243,56.073243000000005,27.393243,35.053243,36.770463,35.411621000000004,38.613243,26.613243,31.233242999999998,30.713243,37.293243,29.613243,26.453243,30.511081,51.933243
100,35,0,30.671882,32.971882,46.631882,31.991882,27.431882,41.891882,45.171882000000004,30.891882,32.011882,29.691882,35.731882,47.931882,34.351882,15.611882000000001,38.671882000000004,32.351882,45.731882,26.691882,40.651882,32.391882,41.531882,71.111882,51.451882,34.771882,39.171882000000004,56.51188199999999,27.631882,35.331882,36.931882,35.671882000000004,38.911882,26.851882,31.511882,31.031882,37.611882,29.891882,26.580940999999996,30.711882,52.251882
101,35,1,30.918651,33.188651,46.987302,32.287302000000004,27.647302000000003,42.187302,45.487302,31.147302000000003,32.267302,29.927302,36.007302,48.187302,34.607302000000004,15.887301999999998,38.987302,32.647302,46.087302,26.887302000000002,40.947302,32.587302,41.947302,71.58730200000001,51.807302,35.027302,39.487302,56.967302000000004,27.887302000000002,35.607302000000004,37.187302,35.967302000000004,39.207302,27.107302,31.767302,31.287302,37.907302,30.107302,26.755767,30.967302,52.567302000000005
102,35,2,31.264626,33.544626,47.384626000000004,32.624626,27.964626000000003,42.484626,45.864626,31.444626,32.584626,30.224626,36.324626,48.684626,34.844626,16.144626000000002,39.304626,33.004626,46.484626,27.164626000000002,41.204626,32.844626,42.264626,72.139252,52.164626,35.404626,39.828209,57.484626,28.264626,35.884626000000004,37.484626,36.344626,39.524626,27.384626,32.044626,31.564626,38.284626,30.39439,26.964626000000003,31.244626,52.979252
103,36,0,31.572290000000002,33.85229,47.952290000000005,32.952290000000005,28.29229,42.79229,46.19229,31.752290000000002,32.87229,30.521145,36.672290000000004,49.03229,35.21229,16.43229,39.61229,33.312290000000004,46.79229,27.451145,41.51229,33.15229,42.57229,72.716871,52.57229,35.71229,40.19229,57.97229,28.572290000000002,36.172290000000004,37.772290000000005,36.65229,39.83229,27.65229,32.33229,31.892290000000003,38.632290000000005,30.410813,27.252290000000002,31.47229,53.35229
104,36,1,31.853515,34.113515,48.253515,33.253515,28.553515,43.073515,46.553515000000004,32.033515,33.153515000000006,30.753515000000004,36.993515,49.333515000000006,35.453515,16.713515,39.953515,33.613515,47.193515000000005,27.673515000000002,41.853515,33.413515000000004,42.993515,73.213515,53.153515000000006,35.973515,40.493515,58.433515,28.813515000000002,36.433515,38.033515,36.933515,40.213515,27.933515000000003,32.633515,32.153515000000006,38.993515,30.415837,27.433515000000003,31.733515,53.713515
105,36,2,32.157528000000006,34.403764,48.883764,33.563764,28.803764,43.363764,46.943764,32.323764000000004,33.423764,31.063764000000003,37.283764,49.657528000000006,35.743764,17.003764,40.263764,33.943764,47.543764,27.923764000000002,42.143764000000004,33.703764,43.457528,73.857528,53.583764,36.263764,40.857528,58.983764,28.927084999999998,36.743764,38.323764000000004,37.243764,40.503764000000004,28.223764000000003,32.943764,32.463764000000005,39.343764,30.421419,27.703764000000003,32.003764000000004,54.063764
106,37,0,32.395964,34.632982,49.235964,33.855964,28.995964,43.595964,47.295964,32.595964,33.655964000000004,31.295964,37.575964,50.155964000000004,36.035964,17.235964000000003,40.535964,34.215964,47.855964,28.115964,42.435964,33.895964,43.755964,74.31596400000001,53.935964,36.495964,41.115964,59.435964,29.114327000000003,37.015964000000004,38.555964,37.535964,40.775964,28.455964,33.175964,32.735964,39.615964,30.425884000000003,27.935964000000002,32.195964000000004,54.415964
107,37,1,32.639773,34.879773,49.599773,34.159773,29.224887,43.879773,47.599773,32.839773,33.939772999999995,31.504887,37.859773,50.399772999999996,36.279773,17.479773,40.839773,34.519773,48.179773,28.339772999999997,42.779773,34.119772999999995,44.139773,74.799773,54.359773,36.739773,41.419773,59.959773,29.214525,37.279773,38.799772999999995,37.839773,41.099773,28.699772999999997,33.439772999999995,33.019773,39.919773,30.444886999999998,28.179772999999997,32.419773,54.759772999999996
108,37,2,32.953243,35.233243,50.073243,34.533243,29.533243,44.193243,48.133243,33.193243,34.273243,31.853243,38.173243,50.773243,36.553243,17.793243,41.153242999999996,34.913243,48.593243,28.653243,43.253243,34.473243,44.453243,75.573243,54.893243000000005,37.053243,41.773243,60.513243,29.277748,37.633243,39.113243,38.313243,41.493243,28.997747999999998,33.753243,33.353243,40.333242999999996,30.741621000000002,28.433243,32.673243,55.316485
109,38,0,33.277687,35.657687,50.697687,34.877687,29.813844,44.477687,48.677687,33.557687,34.577687,32.137687,38.457687,51.177687,36.837687,18.097687,41.437687,35.237687,48.977687,28.937687,43.677687,34.757687,44.777687,76.377687,55.297686999999996,37.337687,42.117687,61.097687,29.462527,37.917687,39.397687,38.705374,42.117687,29.257687,34.077687,33.637687,40.617687,30.997687,28.677687,32.957687,55.717687
110,38,1,33.527302,35.907302,51.107302000000004,35.187302,30.047302000000002,44.807302,49.307302,33.807302,34.887302000000005,32.387302000000005,38.827302,51.947302,37.107302000000004,18.407301999999998,41.827302,35.547302,49.407302,29.167302000000003,44.227302,35.027302,45.127302,76.847302,56.107302000000004,37.587302,42.427302000000005,61.707302,29.667302000000003,38.207302,39.647302,39.027302,42.507302,29.527302000000002,34.347302,33.947302,41.067302000000005,31.0213,28.907302,33.187302,56.387302000000005
111,38,2,33.848526,36.168526,51.648526000000004,35.508526,30.328526,45.128526,49.788526,34.088526,35.208526,32.688526,39.128526,52.388526,37.428526,18.668526,42.108526,35.888526,49.828526000000004,29.388526000000002,44.748526,35.328526000000004,45.408526,77.568526,56.588526,37.848526,42.768526,62.408526,29.928526,38.568526,39.968526000000004,39.428526,42.868526,29.788526,34.648526000000004,34.248526,41.388526,31.061705,29.168526,33.428526,56.808526
112,39,0,34.094921,36.394921000000004,52.014921,35.834921,30.554921000000004,45.474921,50.174921000000005,34.394921000000004,35.474921,32.954921,39.414921,52.894921,37.694921,18.894921,42.394921000000004,36.194921,50.294921,29.594921000000003,45.094921,35.574921,45.734921,78.074921,57.014920999999994,38.074921,43.054921,62.87492099999999,30.174921,38.914921,40.214921000000004,39.714921000000004,43.174921000000005,30.054921000000004,34.914921,34.534921000000004,41.674921000000005,31.104993,29.414921000000003,33.654921,57.23492099999999
113,39,1,34.381315,36.641315000000006,52.401315000000004,36.141315000000006,30.781315000000003,45.701315,50.521315,34.661315,35.721315000000004,33.121315,39.681315000000005,53.121315,37.961315,19.121315,42.741315,36.521315,50.641315000000006,29.781315000000003,45.341315,35.801315,46.081315000000004,78.521315,57.381315,38.301315,43.361315000000005,63.361315000000005,30.401315000000004,39.181315000000005,40.421315,40.001315000000005,43.441315,30.281315000000003,35.161315,34.861315000000005,41.981315,31.265658000000002,29.641315000000002,33.861315000000005,57.621315
